Index,RTT (μs),CWND (B),Bytes In Flight (B)
253,206472,60084,23513
254,206472,60084,23546
255,206472,60084,24912
256,206472,60084,26278
257,206472,60084,26932
258,206472,60084,26956
259,206472,60084,27048
260,206472,60084,27143
261,205823,60084,23049
262,205823,60084,23082
263,205823,60084,24448
264,205823,60084,25814
265,205823,60084,26411
266,205823,60084,26435
267,205823,60084,26530
268,205823,60084,26625
269,205122,60084,22671
270,205122,60084,22766
271,205122,60084,22861
272,205122,60084,22894
273,205122,60084,24260
274,205122,60084,25626
275,205122,60084,26282
276,205122,60084,26377
277,205122,60084,26472
278,205567,60084,22700
279,205567,60084,22795
280,205567,60084,22890
281,205567,60084,22923
282,205567,60084,24289
283,205567,60084,25655
284,205567,60084,26371
285,204931,60084,22544
286,204931,60084,23953
287,204931,60084,24055
288,204931,60084,24150
289,204355,60084,24055
290,203859,60084,23960
291,203859,60084,23993
292,203859,60084,25359
293,203859,60084,26725
294,203859,60084,27237
295,203859,60084,27261
296,203402,60084,27228
297,203402,60084,27323
298,203402,60084,27418
299,203003,60084,23774
300,203003,60084,23869
301,203003,60084,23964
302,203003,60084,24059
303,203003,60084,24092
304,203003,60084,25458
305,203003,60084,26824
306,203003,60084,27606
307,203003,60084,27630
308,203003,60084,27725
309,203003,60084,27820
310,202660,60084,23821
311,202660,60084,23854
312,202660,60084,25220
313,202660,60084,26586
314,202660,60084,26991
315,202660,60084,27086
316,202660,60084,27181
317,203319,60084,23551
318,203319,60084,23646
319,203319,60084,23741
320,203319,60084,23774
321,203319,60084,25140
322,203319,60084,26506
323,203319,60084,27092
324,203319,60084,27116
325,203319,60084,27211
326,203319,60084,27306
327,202939,60084,23730
328,202939,60084,23763
329,202939,60084,25129
330,202939,60084,26495
331,202939,60084,26960
332,202939,60084,27055
333,202939,60084,27150
334,202597,60084,23349
335,202597,60084,23444
336,202597,60084,23539
337,202597,60084,23572
338,202597,60084,24938
339,202597,60084,26304
340,202597,60084,26701
341,202597,60084,26725
342,202597,60084,26820
343,202597,60084,26915
344,202597,60084,27010
345,202305,60084,21733
346,202305,60084,21766
347,202305,60084,23175
348,202305,60084,24584
349,202305,60084,24926
350,202305,60084,24950
351,202305,60084,25045
352,202305,60084,25140
353,202305,60084,25235
354,202305,60084,25330
355,204184,60084,21839
356,204184,60084,21872
357,204184,60084,23281
358,204184,60084,24690
359,204184,60084,24951
360,204184,60084,24975
361,204184,60084,25070
362,204184,60084,25165
363,203691,60084,21119
364,203691,60084,21214
365,203691,60084,21309
366,203691,60084,21342
367,203691,60084,22751
368,203691,60084,24160
369,203691,60084,24386
370,203691,60084,24410
371,203691,60084,24505
372,203691,60084,24600
373,205606,60084,21240
374,205606,60084,21273
375,205606,60084,22682
376,205606,60084,24091
377,205606,60084,24487
378,205606,60084,24582
379,205606,60084,24677
380,204936,60084,20922
381,204936,60084,21017
382,204936,60084,21112
383,204423,60084,19713
384,203984,60084,18347
385,203613,60084,17882
386,203613,60084,17915
387,203613,60084,19324
388,203613,60084,20719
389,203228,60084,20624
390,203228,60084,20719
391,203228,60084,20814
392,203228,60084,20909
393,202854,60084,20624
394,202854,60084,20657
395,202854,60084,22066
396,202854,60084,23475
397,202854,60084,23614
398,202854,60084,23709
399,202854,60084,23804
400,202521,60084,20523
401,202521,60084,20625
402,202521,60084,20720
403,202521,60084,20753
404,202521,60084,22162
405,202521,60084,23568
406,202521,60084,23592
407,202514,60084,19995
408,202514,60084,20090
409,202514,60084,20185
410,202514,60084,20218
411,202514,60084,21627
412,202514,60084,22897
413,202514,60084,22921
414,202514,60084,23016
415,202514,60084,23111
416,202537,60084,19595
417,202537,60084,19690
418,202537,60084,19785
419,202537,60084,19818
420,202537,60084,21227
421,202537,60084,22541
422,202537,60084,22636
423,202537,60084,22731
424,202244,60084,19250
425,202244,60084,19283
426,202244,60084,20692
427,202244,60084,21774
428,202244,60084,21869
