INFO https://10.0.4.1:5173/audience/src/worker/VideoDecoderWorker.ts?worker_file&type=module 128 🗑️ Post-drop: Dropped frame that is at least: 0 μs late, audio chunk's timestamp: 9112680409862, dropped frame's timestamp: 14066625, currentTimestampDiff: 9112666343237, baseTimestampDiff: 9112666326332, relative diff(current-base): 16905
INFO https://10.0.4.1:5173/audience/src/worker/VideoDecoderWorker.ts?worker_file&type=module 128 🗑️ Post-drop: Dropped frame that is at least: 0 μs late, audio chunk's timestamp: 9112680919862, dropped frame's timestamp: 14599969, currentTimestampDiff: 9112666353106, baseTimestampDiff: 9112666326332, relative diff(current-base): 26774
INFO https://10.0.4.1:5173/audience/src/worker/VideoDecoderWorker.ts?worker_file&type=module 128 🗑️ Post-drop: Dropped frame that is at least: 0 μs late, audio chunk's timestamp: 9112681009862, dropped frame's timestamp: 14666638, currentTimestampDiff: 9112666343224, baseTimestampDiff: 9112666326332, relative diff(current-base): 16892
INFO https://10.0.4.1:5173/audience/src/worker/VideoDecoderWorker.ts?worker_file&type=module 128 🗑️ Post-drop: Dropped frame that is at least: 0 μs late, audio chunk's timestamp: 9112681009862, dropped frame's timestamp: 14699958, currentTimestampDiff: 9112666343224, baseTimestampDiff: 9112666326332, relative diff(current-base): 16892
INFO https://10.0.4.1:5173/audience/src/worker/VideoDecoderWorker.ts?worker_file&type=module 128 🗑️ Post-drop: Dropped frame that is at least: 0 μs late, audio chunk's timestamp: 9112681099862, dropped frame's timestamp: 14766605, currentTimestampDiff: 9112666333257, baseTimestampDiff: 9112666326332, relative diff(current-base): 6925
INFO https://10.0.4.1:5173/audience/src/worker/VideoDecoderWorker.ts?worker_file&type=module 128 🗑️ Post-drop: Dropped frame that is at least: 0 μs late, audio chunk's timestamp: 9112681099862, dropped frame's timestamp: 14799931, currentTimestampDiff: 9112666333257, baseTimestampDiff: 9112666326332, relative diff(current-base): 6925
INFO https://10.0.4.1:5173/audience/src/worker/VideoDecoderWorker.ts?worker_file&type=module 128 🗑️ Post-drop: Dropped frame that is at least: 0 μs late, audio chunk's timestamp: 9112681219862, dropped frame's timestamp: 14866618, currentTimestampDiff: 9112666353244, baseTimestampDiff: 9112666326332, relative diff(current-base): 26912
INFO https://10.0.4.1:5173/audience/src/worker/VideoDecoderWorker.ts?worker_file&type=module 128 🗑️ Post-drop: Dropped frame that is at least: 0 μs late, audio chunk's timestamp: 9112681219862, dropped frame's timestamp: 14899958, currentTimestampDiff: 9112666353244, baseTimestampDiff: 9112666326332, relative diff(current-base): 26912
INFO https://10.0.4.1:5173/audience/src/worker/VideoDecoderWorker.ts?worker_file&type=module 128 🗑️ Post-drop: Dropped frame that is at least: 0 μs late, audio chunk's timestamp: 9112681309862, dropped frame's timestamp: 14966628, currentTimestampDiff: 9112666343234, baseTimestampDiff: 9112666326332, relative diff(current-base): 16902
INFO https://10.0.4.1:5173/audience/src/worker/VideoDecoderWorker.ts?worker_file&type=module 128 🗑️ Post-drop: Dropped frame that is at least: 0 μs late, audio chunk's timestamp: 9112681309862, dropped frame's timestamp: 14999954, currentTimestampDiff: 9112666343234, baseTimestampDiff: 9112666326332, relative diff(current-base): 16902
INFO https://10.0.4.1:5173/audience/src/worker/VideoDecoderWorker.ts?worker_file&type=module 128 🗑️ Post-drop: Dropped frame that is at least: 0 μs late, audio chunk's timestamp: 9112681399862, dropped frame's timestamp: 15066621, currentTimestampDiff: 9112666333241, baseTimestampDiff: 9112666326332, relative diff(current-base): 6909
INFO https://10.0.4.1:5173/audience/src/worker/VideoDecoderWorker.ts?worker_file&type=module 128 🗑️ Post-drop: Dropped frame that is at least: 0 μs late, audio chunk's timestamp: 9112681399862, dropped frame's timestamp: 15099936, currentTimestampDiff: 9112666333241, baseTimestampDiff: 9112666326332, relative diff(current-base): 6909
INFO https://10.0.4.1:5173/audience/src/worker/VideoDecoderWorker.ts?worker_file&type=module 128 🗑️ Post-drop: Dropped frame that is at least: 0 μs late, audio chunk's timestamp: 9112681519862, dropped frame's timestamp: 15166600, currentTimestampDiff: 9112666353262, baseTimestampDiff: 9112666326332, relative diff(current-base): 26930
INFO https://10.0.4.1:5173/audience/src/worker/VideoDecoderWorker.ts?worker_file&type=module 128 🗑️ Post-drop: Dropped frame that is at least: 0 μs late, audio chunk's timestamp: 9112681519862, dropped frame's timestamp: 15199954, currentTimestampDiff: 9112666353262, baseTimestampDiff: 9112666326332, relative diff(current-base): 26930
INFO https://10.0.4.1:5173/audience/src/worker/VideoDecoderWorker.ts?worker_file&type=module 128 🗑️ Post-drop: Dropped frame that is at least: 0 μs late, audio chunk's timestamp: 9112681609862, dropped frame's timestamp: 15266614, currentTimestampDiff: 9112666343248, baseTimestampDiff: 9112666326332, relative diff(current-base): 16916
INFO https://10.0.4.1:5173/audience/src/worker/VideoDecoderWorker.ts?worker_file&type=module 128 🗑️ Post-drop: Dropped frame that is at least: 0 μs late, audio chunk's timestamp: 9112681609862, dropped frame's timestamp: 15299957, currentTimestampDiff: 9112666343248, baseTimestampDiff: 9112666326332, relative diff(current-base): 16916
INFO https://10.0.4.1:5173/audience/src/worker/VideoDecoderWorker.ts?worker_file&type=module 128 🗑️ Post-drop: Dropped frame that is at least: 0 μs late, audio chunk's timestamp: 9112681699862, dropped frame's timestamp: 15366627, currentTimestampDiff: 9112666333235, baseTimestampDiff: 9112666326332, relative diff(current-base): 6903
INFO https://10.0.4.1:5173/audience/src/worker/VideoDecoderWorker.ts?worker_file&type=module 128 🗑️ Post-drop: Dropped frame that is at least: 0 μs late, audio chunk's timestamp: 9112681699862, dropped frame's timestamp: 15400108, currentTimestampDiff: 9112666333235, baseTimestampDiff: 9112666326332, relative diff(current-base): 6903
INFO https://10.0.4.1:5173/audience/src/worker/VideoDecoderWorker.ts?worker_file&type=module 128 🗑️ Post-drop: Dropped frame that is at least: 0 μs late, audio chunk's timestamp: 9112681819861, dropped frame's timestamp: 15466608, currentTimestampDiff: 9112666353253, baseTimestampDiff: 9112666326332, relative diff(current-base): 26921
INFO https://10.0.4.1:5173/audience/src/worker/VideoDecoderWorker.ts?worker_file&type=module 128 🗑️ Post-drop: Dropped frame that is at least: 0 μs late, audio chunk's timestamp: 9112681819861, dropped frame's timestamp: 15499948, currentTimestampDiff: 9112666353253, baseTimestampDiff: 9112666326332, relative diff(current-base): 26921
INFO https://10.0.4.1:5173/audience/src/worker/VideoDecoderWorker.ts?worker_file&type=module 128 🗑️ Post-drop: Dropped frame that is at least: 0 μs late, audio chunk's timestamp: 9112681909862, dropped frame's timestamp: 15567662, currentTimestampDiff: 9112666342200, baseTimestampDiff: 9112666326332, relative diff(current-base): 15868
INFO https://10.0.4.1:5173/audience/src/worker/VideoDecoderWorker.ts?worker_file&type=module 128 🗑️ Post-drop: Dropped frame that is at least: 0 μs late, audio chunk's timestamp: 9112681909862, dropped frame's timestamp: 15599967, currentTimestampDiff: 9112666342200, baseTimestampDiff: 9112666326332, relative diff(current-base): 15868
INFO https://10.0.4.1:5173/audience/src/worker/VideoDecoderWorker.ts?worker_file&type=module 128 🗑️ Post-drop: Dropped frame that is at least: 0 μs late, audio chunk's timestamp: 9112681999862, dropped frame's timestamp: 15666601, currentTimestampDiff: 9112666333261, baseTimestampDiff: 9112666326332, relative diff(current-base): 6929
INFO https://10.0.4.1:5173/audience/src/worker/VideoDecoderWorker.ts?worker_file&type=module 128 🗑️ Post-drop: Dropped frame that is at least: 0 μs late, audio chunk's timestamp: 9112681999862, dropped frame's timestamp: 15699945, currentTimestampDiff: 9112666333261, baseTimestampDiff: 9112666326332, relative diff(current-base): 6929
INFO https://10.0.4.1:5173/audience/src/worker/VideoDecoderWorker.ts?worker_file&type=module 128 🗑️ Post-drop: Dropped frame that is at least: 0 μs late, audio chunk's timestamp: 9112682119862, dropped frame's timestamp: 15766609, currentTimestampDiff: 9112666353253, baseTimestampDiff: 9112666326332, relative diff(current-base): 26921
INFO https://10.0.4.1:5173/audience/src/worker/VideoDecoderWorker.ts?worker_file&type=module 128 🗑️ Post-drop: Dropped frame that is at least: 0 μs late, audio chunk's timestamp: 9112682119862, dropped frame's timestamp: 15799952, currentTimestampDiff: 9112666353253, baseTimestampDiff: 9112666326332, relative diff(current-base): 26921
INFO https://10.0.4.1:5173/audience/src/worker/VideoDecoderWorker.ts?worker_file&type=module 128 🗑️ Post-drop: Dropped frame that is at least: 0 μs late, audio chunk's timestamp: 9112682209862, dropped frame's timestamp: 15868522, currentTimestampDiff: 9112666341340, baseTimestampDiff: 9112666326332, relative diff(current-base): 15008
INFO https://10.0.4.1:5173/audience/src/worker/VideoDecoderWorker.ts?worker_file&type=module 128 🗑️ Post-drop: Dropped frame that is at least: 0 μs late, audio chunk's timestamp: 9112682209862, dropped frame's timestamp: 15899957, currentTimestampDiff: 9112666341340, baseTimestampDiff: 9112666326332, relative diff(current-base): 15008
INFO https://10.0.4.1:5173/audience/src/worker/VideoDecoderWorker.ts?worker_file&type=module 128 🗑️ Post-drop: Dropped frame that is at least: 0 μs late, audio chunk's timestamp: 9112682299862, dropped frame's timestamp: 15966601, currentTimestampDiff: 9112666333261, baseTimestampDiff: 9112666326332, relative diff(current-base): 6929
INFO https://10.0.4.1:5173/audience/src/worker/VideoDecoderWorker.ts?worker_file&type=module 128 🗑️ Post-drop: Dropped frame that is at least: 0 μs late, audio chunk's timestamp: 9112682299862, dropped frame's timestamp: 15999936, currentTimestampDiff: 9112666333261, baseTimestampDiff: 9112666326332, relative diff(current-base): 6929
INFO https://10.0.4.1:5173/audience/src/worker/VideoDecoderWorker.ts?worker_file&type=module 128 🗑️ Post-drop: Dropped frame that is at least: 0 μs late, audio chunk's timestamp: 9112682419862, dropped frame's timestamp: 16066608, currentTimestampDiff: 9112666353254, baseTimestampDiff: 9112666326332, relative diff(current-base): 26922
INFO https://10.0.4.1:5173/audience/src/worker/VideoDecoderWorker.ts?worker_file&type=module 128 🗑️ Post-drop: Dropped frame that is at least: 0 μs late, audio chunk's timestamp: 9112682419862, dropped frame's timestamp: 16100166, currentTimestampDiff: 9112666353254, baseTimestampDiff: 9112666326332, relative diff(current-base): 26922
INFO https://10.0.4.1:5173/audience/src/worker/VideoDecoderWorker.ts?worker_file&type=module 128 🗑️ Post-drop: Dropped frame that is at least: 0 μs late, audio chunk's timestamp: 9112682509862, dropped frame's timestamp: 16166582, currentTimestampDiff: 9112666343280, baseTimestampDiff: 9112666326332, relative diff(current-base): 16948
INFO https://10.0.4.1:5173/audience/src/worker/VideoDecoderWorker.ts?worker_file&type=module 128 🗑️ Post-drop: Dropped frame that is at least: 0 μs late, audio chunk's timestamp: 9112682509862, dropped frame's timestamp: 16199930, currentTimestampDiff: 9112666343280, baseTimestampDiff: 9112666326332, relative diff(current-base): 16948
INFO https://10.0.4.1:5173/audience/src/worker/VideoDecoderWorker.ts?worker_file&type=module 128 🗑️ Post-drop: Dropped frame that is at least: 0 μs late, audio chunk's timestamp: 9112682599862, dropped frame's timestamp: 16266626, currentTimestampDiff: 9112666333236, baseTimestampDiff: 9112666326332, relative diff(current-base): 6904
INFO https://10.0.4.1:5173/audience/src/worker/VideoDecoderWorker.ts?worker_file&type=module 128 🗑️ Post-drop: Dropped frame that is at least: 0 μs late, audio chunk's timestamp: 9112682599862, dropped frame's timestamp: 16299938, currentTimestampDiff: 9112666333236, baseTimestampDiff: 9112666326332, relative diff(current-base): 6904
INFO https://10.0.4.1:5173/audience/src/worker/VideoDecoderWorker.ts?worker_file&type=module 128 🗑️ Post-drop: Dropped frame that is at least: 0 μs late, audio chunk's timestamp: 9112682719862, dropped frame's timestamp: 16366603, currentTimestampDiff: 9112666353259, baseTimestampDiff: 9112666326332, relative diff(current-base): 26927
INFO https://10.0.4.1:5173/audience/src/worker/VideoDecoderWorker.ts?worker_file&type=module 128 🗑️ Post-drop: Dropped frame that is at least: 0 μs late, audio chunk's timestamp: 9112682719862, dropped frame's timestamp: 16401586, currentTimestampDiff: 9112666353259, baseTimestampDiff: 9112666326332, relative diff(current-base): 26927
INFO https://10.0.4.1:5173/audience/src/worker/VideoDecoderWorker.ts?worker_file&type=module 128 🗑️ Post-drop: Dropped frame that is at least: 0 μs late, audio chunk's timestamp: 9112682809862, dropped frame's timestamp: 16466600, currentTimestampDiff: 9112666343262, baseTimestampDiff: 9112666326332, relative diff(current-base): 16930
INFO https://10.0.4.1:5173/audience/src/worker/VideoDecoderWorker.ts?worker_file&type=module 128 🗑️ Post-drop: Dropped frame that is at least: 0 μs late, audio chunk's timestamp: 9112682809862, dropped frame's timestamp: 16499907, currentTimestampDiff: 9112666343262, baseTimestampDiff: 9112666326332, relative diff(current-base): 16930
INFO https://10.0.4.1:5173/audience/src/worker/VideoDecoderWorker.ts?worker_file&type=module 128 🗑️ Post-drop: Dropped frame that is at least: 0 μs late, audio chunk's timestamp: 9112682899862, dropped frame's timestamp: 16566611, currentTimestampDiff: 9112666333251, baseTimestampDiff: 9112666326332, relative diff(current-base): 6919
INFO https://10.0.4.1:5173/audience/src/worker/VideoDecoderWorker.ts?worker_file&type=module 128 🗑️ Post-drop: Dropped frame that is at least: 0 μs late, audio chunk's timestamp: 9112682899862, dropped frame's timestamp: 16599932, currentTimestampDiff: 9112666333251, baseTimestampDiff: 9112666326332, relative diff(current-base): 6919
INFO https://10.0.4.1:5173/audience/src/worker/VideoDecoderWorker.ts?worker_file&type=module 128 🗑️ Post-drop: Dropped frame that is at least: 0 μs late, audio chunk's timestamp: 9112683019862, dropped frame's timestamp: 16666590, currentTimestampDiff: 9112666353272, baseTimestampDiff: 9112666326332, relative diff(current-base): 26940
INFO https://10.0.4.1:5173/audience/src/worker/VideoDecoderWorker.ts?worker_file&type=module 128 🗑️ Post-drop: Dropped frame that is at least: 0 μs late, audio chunk's timestamp: 9112683019862, dropped frame's timestamp: 16699906, currentTimestampDiff: 9112666353272, baseTimestampDiff: 9112666326332, relative diff(current-base): 26940
INFO https://10.0.4.1:5173/audience/src/worker/VideoDecoderWorker.ts?worker_file&type=module 128 🗑️ Post-drop: Dropped frame that is at least: 0 μs late, audio chunk's timestamp: 9112683109862, dropped frame's timestamp: 16766593, currentTimestampDiff: 9112666343269, baseTimestampDiff: 9112666326332, relative diff(current-base): 16937
INFO https://10.0.4.1:5173/audience/src/worker/VideoDecoderWorker.ts?worker_file&type=module 128 🗑️ Post-drop: Dropped frame that is at least: 0 μs late, audio chunk's timestamp: 9112683109862, dropped frame's timestamp: 16799938, currentTimestampDiff: 9112666343269, baseTimestampDiff: 9112666326332, relative diff(current-base): 16937
INFO https://10.0.4.1:5173/audience/src/worker/VideoDecoderWorker.ts?worker_file&type=module 128 🗑️ Post-drop: Dropped frame that is at least: 0 μs late, audio chunk's timestamp: 9112683199862, dropped frame's timestamp: 16866601, currentTimestampDiff: 9112666333261, baseTimestampDiff: 9112666326332, relative diff(current-base): 6929
INFO https://10.0.4.1:5173/audience/src/worker/VideoDecoderWorker.ts?worker_file&type=module 128 🗑️ Post-drop: Dropped frame that is at least: 0 μs late, audio chunk's timestamp: 9112683199862, dropped frame's timestamp: 16899918, currentTimestampDiff: 9112666333261, baseTimestampDiff: 9112666326332, relative diff(current-base): 6929
INFO https://10.0.4.1:5173/audience/src/worker/VideoDecoderWorker.ts?worker_file&type=module 128 🗑️ Post-drop: Dropped frame that is at least: 0 μs late, audio chunk's timestamp: 9112683319862, dropped frame's timestamp: 16966578, currentTimestampDiff: 9112666353284, baseTimestampDiff: 9112666326332, relative diff(current-base): 26952
INFO https://10.0.4.1:5173/audience/src/worker/VideoDecoderWorker.ts?worker_file&type=module 128 🗑️ Post-drop: Dropped frame that is at least: 0 μs late, audio chunk's timestamp: 9112683319862, dropped frame's timestamp: 16999905, currentTimestampDiff: 9112666353284, baseTimestampDiff: 9112666326332, relative diff(current-base): 26952
INFO https://10.0.4.1:5173/audience/src/worker/VideoDecoderWorker.ts?worker_file&type=module 128 🗑️ Post-drop: Dropped frame that is at least: 0 μs late, audio chunk's timestamp: 9112683409862, dropped frame's timestamp: 17066580, currentTimestampDiff: 9112666343282, baseTimestampDiff: 9112666326332, relative diff(current-base): 16950
INFO https://10.0.4.1:5173/audience/src/worker/VideoDecoderWorker.ts?worker_file&type=module 128 🗑️ Post-drop: Dropped frame that is at least: 0 μs late, audio chunk's timestamp: 9112683409862, dropped frame's timestamp: 17099926, currentTimestampDiff: 9112666343282, baseTimestampDiff: 9112666326332, relative diff(current-base): 16950
INFO https://10.0.4.1:5173/audience/src/worker/VideoDecoderWorker.ts?worker_file&type=module 128 🗑️ Post-drop: Dropped frame that is at least: 0 μs late, audio chunk's timestamp: 9112683499862, dropped frame's timestamp: 17166518, currentTimestampDiff: 9112666333344, baseTimestampDiff: 9112666326332, relative diff(current-base): 7012
INFO https://10.0.4.1:5173/audience/src/worker/VideoDecoderWorker.ts?worker_file&type=module 128 🗑️ Post-drop: Dropped frame that is at least: 0 μs late, audio chunk's timestamp: 9112683499862, dropped frame's timestamp: 17199913, currentTimestampDiff: 9112666333344, baseTimestampDiff: 9112666326332, relative diff(current-base): 7012
