Index,RTT (μs),CWND (B),Bytes In Flight (B)
328,753,40960,33
329,753,40960,1474
330,753,40960,2915
331,753,40960,4356
332,753,40960,4553
333,753,40960,4577
334,745,40960,0
335,745,40960,96
336,745,40960,192
337,742,40960,0
338,742,40960,33
339,742,40960,1474
340,742,40960,2915
341,742,40960,4356
342,742,40960,4480
343,742,40960,4504
344,742,40960,4600
345,738,40960,0
346,738,40960,96
347,839,40960,0
348,839,40960,96
349,992,40960,0
350,992,40960,102
351,992,40960,198
352,915,40960,0
353,915,40960,33
354,915,40960,1474
355,915,40960,2915
356,915,40960,3979
357,878,40960,0
358,878,40960,96
359,878,40960,192
360,831,40960,0
361,831,40960,32
362,831,40960,1473
363,831,40960,2914
364,831,40960,4233
365,831,40960,4257
366,831,40960,4353
367,819,40960,0
368,819,40960,96
369,753,40960,0
370,753,40960,96
371,753,40960,192
372,728,40960,0
373,728,40960,32
374,728,40960,1473
375,728,40960,2914
376,728,40960,4355
377,728,40960,5796
378,728,40960,7116
379,728,40960,7140
380,702,40960,0
381,702,40960,95
382,702,40960,190
383,651,40960,0
384,651,40960,95
385,651,40960,127
386,651,40960,1568
387,651,40960,3009
388,651,40960,4450
389,651,40960,4770
390,646,40960,4643
391,646,40960,4738
392,660,40960,95
393,800,40960,0
394,800,40960,95
395,800,40960,190
396,736,40960,0
397,736,40960,32
398,736,40960,1473
399,736,40960,2914
400,736,40960,4355
401,736,40960,4552
402,736,40960,4647
403,731,40960,0
404,731,40960,95
405,731,40960,190
406,679,40960,95
407,636,40960,0
408,636,40960,95
409,636,40960,190
410,639,40960,0
411,639,40960,39
412,639,40960,1480
413,639,40960,2921
414,639,40960,4362
415,639,40960,4751
416,645,40960,0
417,645,40960,95
418,645,40960,190
419,638,40960,0
420,638,40960,32
421,638,40960,1473
422,638,40960,2914
423,638,40960,4355
424,638,40960,5038
425,638,40960,5062
426,646,40960,0
427,646,40960,95
428,646,40960,190
429,632,40960,0
430,632,40960,95
431,711,40960,0
432,711,40960,95
433,660,40960,0
434,660,40960,32
435,660,40960,1473
436,660,40960,2914
437,660,40960,4355
438,660,40960,4565
439,660,40960,4589
440,633,40960,0
441,633,40960,95
442,633,40960,190
443,591,40960,0
444,591,40960,32
445,591,40960,1473
446,591,40960,2914
447,591,40960,4355
448,591,40960,4533
449,591,40960,4557
450,591,40960,4652
451,608,40960,0
452,608,40960,95
453,692,40960,0
454,692,40960,95
455,692,40960,190
456,641,40960,0
457,641,40960,32
458,641,40960,1473
459,641,40960,2914
460,641,40960,4355
461,641,40960,4548
462,641,40960,4572
463,638,40960,0
464,638,40960,95
465,638,40960,190
466,622,40960,0
467,622,40960,95
468,761,40960,0
469,761,40960,32
470,761,40960,1473
471,761,40960,2914
472,761,40960,4355
473,761,40960,4654
474,761,40960,4749
475,761,40960,4844
476,751,40960,0
477,751,40960,95
478,751,40960,190
479,690,40960,0
480,690,40960,32
481,690,40960,1473
482,690,40960,2914
483,690,40960,4355
484,690,40960,4672
485,683,40960,0
486,683,40960,95
487,683,40960,190
488,787,40960,0
489,787,40960,95
490,787,40960,190
491,785,40960,0
492,785,40960,850
493,906,40960,0
494,906,40960,102
495,906,40960,197
496,862,40960,0
497,862,40960,32
498,862,40960,1473
499,862,40960,2914
500,862,40960,4355
501,862,40960,5135
502,862,40960,5159
503,834,40960,0
504,834,40960,95
505,834,40960,190
506,766,40960,0
507,766,40960,95
508,766,40960,190
509,721,40960,95
510,721,40960,190
511,668,40960,95
512,628,40960,0
513,628,40960,32
514,628,40960,1473
515,628,40960,2914
516,628,40960,3880
517,628,40960,3904
518,636,40960,0
519,636,40960,95
520,636,40960,190
521,631,40960,0
522,631,40960,32
523,631,40960,1473
524,631,40960,2914
525,631,40960,4355
526,631,40960,4459
527,646,40960,0
528,646,40960,95
529,646,40960,190
530,639,40960,0
531,639,40960,95
532,639,40960,190
533,610,40960,0
534,610,40960,32
535,610,40960,1473
536,610,40960,2914
537,610,40960,4355
538,610,40960,4572
539,622,40960,0
540,622,40960,95
541,622,40960,190
542,577,40960,0
543,577,40960,33
544,577,40960,1474
545,577,40960,2915
546,577,40960,4356
547,577,40960,4573
548,612,40960,0
549,612,40960,102
550,612,40960,197
551,593,40960,0
552,593,40960,95
553,593,40960,190
554,737,40960,95
555,854,40960,0
556,854,40960,33
557,854,40960,1474
558,854,40960,2915
559,854,40960,4356
560,854,40960,4594
561,854,40960,4618
562,817,40960,0
563,817,40960,95
564,817,40960,190
565,750,40960,0
566,750,40960,95
567,750,40960,190
568,704,40960,0
569,704,40960,95
570,651,40960,0
