Chunk Index,Jitter (ms)
0,0
1,5.5
2,4.784233364802441
3,4.205650960315181
4,3.826225293941798
5,4.740487551109297
6,4.997958767010258
7,4.943429983321297
8,4.693047129320639
9,4.853864439804639
10,4.782889613805785
11,4.584848234492973
12,4.709300881542759
13,4.813353025380413
14,4.682829154356252
15,4.541475531146237
16,4.560246457250424
17,4.916588197741686
18,4.785712809123918
19,4.671991010265324
20,4.5629882399590445
21,4.458254485541538
22,4.366914618952946
23,4.353917456983104
24,4.378858298689282
25,4.454238059016439
26,4.519125642272487
27,4.503966505838413
28,4.429390544367286
29,4.3549461024857195
30,4.317522317188097
31,4.282846417687657
32,4.554536381772855
33,4.521000593539224
34,4.456043820544435
35,4.403982485023648
36,4.34589216048471
37,4.292943381980064
38,4.237678895275206
39,4.186212488634565
40,4.139161645970034
41,4.111884771231083
42,4.068238915615302
43,4.030359990483799
44,3.986768238517801
45,4.017918279007973
46,3.995810390776856
47,3.957894712540438
48,4.001977853369357
49,4.031327324839797
50,4.046253149778861
51,4.050714014055871
52,4.01368254367604
53,3.979887708571627
54,3.9449098911872214
55,3.9096541289688616
56,3.8765181598973
57,3.882489119084528
58,3.85241970768201
59,3.8702569538583482
60,3.895504199668101
61,3.9336656296843846
62,3.9795395077668916
63,3.948366701482399
64,4.18093729759136
65,4.182614109586891
66,4.199948020766938
67,4.170122557590929
68,4.140922358027894
69,4.112325922126785
70,4.122022949931496
71,4.147641751497525
72,4.18497074169443
73,4.156718096330252
74,4.145916330827508
75,4.1409339278735
76,4.157102082347286
77,4.1523422412055515
78,4.153326398568886
79,4.148795005781799
80,4.130584510098024
81,4.112559657481873
82,4.175459344132604
83,4.1528853723766295
84,4.130668486495705
85,4.1073513748384425
86,4.094052154850692
87,4.074715423820904
88,4.066825955130683
89,4.054200686926654
90,4.046612839644604
91,4.054274973118616
92,4.198205299566788
93,4.217934182054844
94,4.195763593550522
95,4.174523841775917
96,4.19307639807499
97,4.194262358829486
98,4.173123249723389
99,4.158413158886452
100,4.14665947782274
101,4.126379629015343
102,4.108230372241011
103,4.091908236721771
104,4.078437297991816
105,4.127420484709621
106,4.140091980093373
107,4.120973738594292
108,4.107818014592009
109,4.0896967900702315
110,4.0745029816556135
111,4.058082370468865
112,4.064230950177836
113,4.052137890488599
114,4.0350074899849195
115,4.03723565083297
116,4.034604498277449
117,4.017985992197597
118,4.002841304269703
119,4.009017613109503
120,4.033379610522213
121,4.019804506685605
122,4.014350620736388
123,4.005589227221391
124,3.9896185281302277
125,3.974257363626648
126,3.959072031234428
127,3.9487685976136917
128,3.9652810895753388
129,3.9680379841663536
130,3.95565713318057
131,3.9457117171689817
132,3.9336316656867414
133,3.9205250692848077
134,3.9064506464243514
135,3.893637510385853
136,3.886270130840505
137,3.8737492984690154
138,3.860246900552206
139,3.8479984195338113
140,3.834787909382232
141,3.8228022055862496
142,3.809873385617417
143,3.797074643559886
144,3.7844038166301197
145,3.772953147742129
146,3.9024383330567383
147,3.9994235797238513
148,3.9863850992073018
149,3.9731543583852305
150,3.961394332735281
151,3.950738692806267
152,3.9422006278322197
153,3.9661240512470446
154,4.0561819316498955
155,4.078736896951826
156,4.069869317448157
157,4.058265159300041
158,4.045878269043764
159,4.0336039638888685
160,4.045972458734593
161,4.055005881910894
162,4.052879793343632
163,4.0445356825681404
164,4.037682922078828
165,4.029508120674978
166,4.0174955329768105
167,4.005877201587064
168,3.994078457152975
169,3.982383352043065
170,3.974612502322743
171,3.9651674278907887
172,3.953757225433523
173,3.9462132175152664
174,3.940231009492118
175,3.936856335950979
176,3.9797036863643207
177,3.988479179573105
178,3.9823978361286425
179,3.972529125673087
180,3.961869169164228
181,3.958561470025083
182,3.952757840353657
183,3.9423270214488
184,3.9328401386123244
185,3.9242045603382283
186,3.9173449950047505
187,3.9088579456297348
188,3.8996683200440008
189,3.8894558791701295
190,3.879584684625787
191,3.870615238742919
192,3.8752805234650114
193,3.8776764624684845
194,3.87671957137842
195,3.875680940022625
196,3.884426350088553
197,3.8866581559564937
198,3.878759027920766
199,3.8691084244306184
200,3.8595294948459835
201,3.878588869987379
202,3.9029267847292153
203,3.8936598816698558
204,3.885959105260539
205,3.87758044731057
206,3.869254602839055
207,3.8684420313609458
208,3.8675561907342706
209,3.8698350846988867
210,3.8623993221335917
211,3.856549657154561
212,3.85576081853942
213,3.8534150770629285
214,3.940234967036486
215,4.124100995272107
216,4.126974470771706
217,4.121525809952448
218,4.122390007314546
219,4.120546682016564
220,4.126652178848659
221,4.1213459268794415
222,4.113659965877902
223,4.104725608542984
224,4.09564658969183
225,4.087501794710754
226,4.13953016519389
227,4.167156019278856
228,4.160850297341633
229,4.15204643555736
230,4.148740320989889
231,4.139834332391005
232,4.134729289272312
233,4.137237733736607
234,4.138012898354028
235,4.130701816969873
236,4.124705120404239
237,4.119723794597785
238,4.1125344009799765
239,4.109533293317975
240,4.106508844031306
241,4.109117171780995
242,4.107437072718075
243,4.113127086731507
244,4.118648480523975
245,4.126318624028576
246,4.118004009557827
247,4.112294388839237
248,4.10758371747486
249,4.102877039346902
250,4.097303046600103
251,4.089212066987743
252,4.081168828727491
253,4.0731728641777964
254,4.065223712084787
255,4.058652023763555
256,4.050794837825061
257,4.068381085391362
258,4.0886262590235125
259,4.082092151257851
260,4.087495957171615
261,4.08103625848492
262,4.091714110500599
263,4.084195880676582
264,4.076718886733847
265,4.070399206165425
266,4.062809070073673
267,4.056558814330618
268,4.0574535026051235
269,4.07043777115362
270,4.071306525610539
271,4.06712040952878
272,4.0597054889527175
273,4.057174697321823
274,4.0530792293846725
275,4.048985587652166
276,4.049920478526863
277,4.045878400607649
278,4.039895594407748
279,4.035870730216765
280,4.033524864217149
281,4.036023406196428
282,4.041247456526519
283,4.034166469956339
284,4.029384222365705
285,4.0282755324661315
286,4.024379685341445
287,4.018133808816669
288,4.011217971343627
289,4.005033990512505
290,4.001251560791837
291,3.995134202727677
292,3.9913913350867225
293,3.9846412526539137
294,3.9948055902050448
295,3.9882597407489127
296,3.9827565387381436
297,3.9896788715773717
298,3.9876264138589255
299,3.981016062375142
300,3.9745939892924795
301,3.96872780667698
302,3.9651731364941054
303,3.9663673814075304
304,3.961043841586342
305,3.9567660650075003
306,3.9559264869063995
307,3.9496910046074762
308,3.943336148504299
309,3.9391627437500216
310,3.933988661394159
311,3.9321463270096086
312,3.925897522252029
313,3.9285630775480764
314,3.9230234996345397
315,3.919714836149601
316,3.924893702266685
317,3.919865244957515
318,3.919144773762098
319,3.92427839704321
320,3.918837195423859
321,3.913418102938738
322,3.907390588925994
323,3.9013908391892422
324,3.8954186412415996
325,3.889634659145406
326,3.8838763264712792
327,3.880023274000001
328,3.87431775180637
329,3.8811321041095774
330,3.8753027912041595
331,3.869646199211143
332,3.8680823621349325
333,3.865096681157127
334,3.8820502445403853
335,3.9094762753765924
336,3.9159359448033793
337,3.9361845606306165
338,3.9471407523723157
339,3.94333128099777
340,3.9425924933994336
341,3.938821155628867
342,3.933714996936644
343,3.928167890325062
344,3.9231067594016142
345,3.929323352787193
346,3.930506125946023
347,3.929810717292647
348,3.9309793832248694
349,3.927299534368759
350,3.9266412127138675
351,3.9216854128388126
352,3.924043489941037
353,3.9252172257188214
354,3.9198536868111207
355,3.9143800163964078
356,3.909061688654506
357,3.9036340332387574
358,3.8983602877184853
359,3.8929780088998407
360,3.8881982129405777
361,3.8876433667663957
362,3.888892032917809
363,3.8860955881733314
364,3.8826606188222756
365,3.8812059649038004
366,3.8760847698442267
367,3.8709837638634603
368,3.8682691784869956
369,3.866868692404112
370,3.8641801235902435
371,3.8654381054445506
372,3.862774925247809
373,3.857772690904786
374,3.8564056955783066
375,3.852267613374252
376,3.84718727541355
377,3.8623731603550677
378,3.8610446304906643
379,3.8622973371067144
380,3.8618548860851383
381,3.8592363159436998
382,3.863751646379287
383,3.863302095565036
384,3.8628310849110274
385,3.875762826972174
386,3.878073502737669
387,3.874859217681309
388,3.870816593371085
389,3.872015616054055
390,3.869451115067197
391,3.86544751023656
392,3.8605599306074048
393,3.860105716244823
394,3.868306381834275
395,3.867851895811137
396,3.8635446833599962
397,3.8588392539556464
398,3.85574453410421
399,3.8510745253760006
400,3.84682883056503
401,3.8455812739134667
402,3.8431493908382945
403,3.840106221521661
404,3.835517756959766
405,3.8313383856846457
406,3.826784284648312
407,3.8264568983895018
408,3.8218076216693397
409,3.8194444438435498
410,3.8318008597998383
411,3.8413144643501695
412,3.83680757190934
413,3.835633949776928
414,3.831904176924983
415,3.82783799944564
416,3.825504570325507
417,3.8210707254013276
418,3.8166522398163507
419,3.817921547558404
420,3.81760835136479
421,3.814751530294958
422,3.810384847878723
423,3.8081136971708553
424,3.809393598038281
425,3.811674608458823
426,3.8236323891586483
427,3.819191639530119
428,3.814884545016484
429,3.810966640995128
430,3.808751294083809
431,3.80766632347594
432,3.809943252311204
433,3.807168453272221
434,3.8033063752912155
435,3.7998067132410527
436,3.8363405902653605
437,3.852558933691468
438,3.8483061608851012
439,3.846050217135399
440,3.847191221092086
441,3.8492774114319057
442,3.8481685996682895
443,3.8454033148267825
444,3.8415833856267736
445,3.841241052040831
446,3.8385050586962612
447,3.835044896199696
448,3.8401280705590612
449,3.851354740001665
450,3.853393166493737
451,3.8572467961926162
452,3.856872881606829
453,3.85576572186984
454,3.9209591969352235
455,4.009587617117417
456,4.005224049651714
457,4.001630071550113
458,3.9972947597125326
459,4.005088327887125
460,4.01522598421453
461,4.0110070674732725
462,4.0068014052173
463,4.002507388917014
464,3.9982271478805766
465,3.99470075765339
466,3.9923536084604385
467,3.9882099418703993
468,3.989798822275633
469,3.9998392905696583
470,3.9963436843767908
471,3.993531109313804
472,3.9900593417939523
473,3.987748623004666
474,3.986459074878185
475,3.9880407646609424
476,3.99129823634953
477,3.990675569436699
478,3.9869645205798547
479,3.982930157420395
480,3.9823153223484
481,3.992133088846113
482,3.9915176104740286
483,3.9878430964599723
484,3.9872290548937293
485,3.9831522105771273
486,3.983874541385242
487,3.9805189410481434
488,3.977827356164374
489,3.973791691591711
490,3.971113878782023
491,3.9689262281946727
492,3.964924240923792
493,3.960934334618565
494,3.959727888958595
495,3.956463037343942
496,3.952505175614735
497,3.9485591673511276
498,3.9559331428240614
499,3.9547621925976792
500,3.95423337825611
501,3.9549935444854607
502,3.9524052847987483
503,3.971956605933084
504,3.9896375921694083
505,4.004331030266246
506,4.017408209326096
507,4.018828427161806
508,4.0149913415364695
509,4.013744647788991
510,4.0098396522061295
511,4.006036018929552
512,4.002818488033547
513,3.9993456027257306
514,3.9972061125953773
515,4.00018543753202
516,3.9995987287923875
517,3.9983915461404016
518,3.9945612171978726
519,3.9907418746467678
520,3.98693346607018
521,3.98313593940067
522,3.979349242917239
523,3.975573325242357
524,3.972469430805582
525,3.968714850783444
526,3.9649708960574603
527,3.96189487446687
528,3.959867064417188
529,3.957409874605893
530,3.9553949874180807
531,3.9520894611076995
532,3.9535760519726195
533,3.954298886186686
534,3.9507112633572774
535,3.948293262539231
536,3.9478127961940714
537,3.9473221966479777
538,3.946259898503553
539,3.9430144338803474
540,3.939476721159271
541,3.9362494658713705
542,3.933283476989357
543,3.9340258159919337
544,3.9479527754152968
545,3.96038460822757
546,3.964208422117193
547,3.977855664362937
548,3.9941413826155303
549,3.9995933677610314
550,3.996607597652908
551,3.993008421865504
552,3.9906089381278496
553,3.990079449323296
554,3.9876947321534493
555,3.985732846892108
556,3.9863473254448567
557,3.983972543798157
558,3.9820345655501654
559,3.9800967677447576
560,3.9790073210853074
561,3.9826913668936883
562,3.9797813132215163
563,3.9851403986284923
564,3.988783710490595
565,3.9856452618026474
566,3.9827530532893824
567,3.9792685675475754
568,3.975871674664733
569,3.972405588020973
570,3.970113721725237
571,3.9696218581508353
572,3.9723796570184753
573,3.9786943665676966
574,3.977650226358703
575,3.9748099907756695
576,3.986430551938104
577,3.989993365161688
578,3.987156515869359
579,3.9848833711376863
580,3.9830032505882915
581,3.985682874673844
582,3.983414624015652
583,3.98155580635815
584,3.978522219776371
585,3.9820507395496842
586,3.984707496490185
587,3.981418195367896
588,3.9809293138532453
589,3.9781538594991233
590,3.977133514740321
591,3.9752988773387776
592,3.9720428432265145
593,3.969068998173618
594,3.966328157952111
595,3.9653341663311803
596,3.9744434116803116
597,3.97953681172443
598,3.9763102104928794
599,3.973361297440743
600,3.9700757189259632
601,3.9735163712817143
602,3.970588414746614
603,3.9711979338897576
604,3.968010875321923
605,3.96475694997077
606,3.9618515022659664
607,3.959178809387399
608,3.957042690921995
609,3.954384148114935
610,3.955673700083212
611,3.9535582501552002
612,3.9506932608514505
613,3.949746122848163
614,3.946889795451518
615,3.9437815998698196
616,3.9450884170985994
617,3.9433640358387216
618,3.942442153474771
619,3.939837293343834
620,3.937766737891969
621,3.935175409621824
622,3.9342657000944965
623,3.933351497948061
624,3.932965985105892
625,3.9298439547858823
626,3.927282520483608
627,3.927934058792475
628,3.9253854297107615
629,3.9233526343131775
630,3.922985428593749
631,3.9209636566327877
632,3.9182133043969682
633,3.9156944820271034
634,3.912630038394586
635,3.9246678308328313
636,3.9237995945899464
637,3.922926961066669
638,3.920927090054092
639,3.9222310595342265
640,3.9192617834047825
641,3.9165557043060493
642,3.91493270610826
643,3.9122398859372898
644,3.909226619326684
645,3.907266707444084
646,3.9048045101005218
647,3.9028543578249884
648,3.8998663110023766
649,3.9116954056707383
650,3.91921930270672
651,3.9204935139471324
652,3.91854678718497
653,3.9158910951820896
654,3.91292080745088
655,3.914196928228141
656,3.916727719786228
657,3.915886111897557
658,3.9134638295573656
659,3.9115364091223577
660,3.909970749605208
661,3.9070359659176077
662,3.905123891298965
663,3.9027300333068875
664,3.900827240853225
665,3.9041129535157775
666,3.9015201953469774
667,3.898687617696234
668,3.89586119256463
669,3.892972517105044
670,3.8901587703110967
671,3.887597188652499
672,3.8860792519485754
673,3.884225392050277
674,3.8874892719474063
675,3.8867191133647907
676,3.884380858528444
677,3.881601282587022
678,3.880840222061074
679,3.879342638638471
680,3.8775168127137403
681,3.8830869226888063
682,3.9043635919448216
683,3.9075476838037932
684,3.9099829062867837
685,3.9096582223319274
686,3.910285220926387
687,3.907460939940495
688,3.905150932283992
689,3.903316143564857
690,3.903006073500769
691,3.905416801948215
692,3.9085659281314493
693,3.907779120229425
694,3.909001660353044
695,3.9075089958162295
696,3.9047244130883514
697,3.9032372198274525
698,3.9056422828184436
699,3.904162090980992
700,3.904790987869718
701,3.902027418183617
702,3.9005600648713763
703,3.9002482301902623
704,3.897563141338736
705,3.904543224498025
706,3.9098522551736545
707,3.9122108792930415
708,3.9099589421604732
709,3.907223256060983
710,3.90449330382192
711,3.9020645579833837
712,3.8993456429677487
713,3.9071855083040576
714,3.919992055888097
715,3.917757592413882
716,3.9153344257166487
717,3.913109728006894
718,3.9123449292956383
719,3.9101302332988928
720,3.909819635728803
721,3.912123354557508
722,3.909917991762784
723,3.907716098760647
724,3.90503830172394
725,3.9047339613994714
726,3.9039930571857537
727,3.901806689777283
728,3.899436997962934
729,3.9024221299104838
730,3.9016923303408984
731,3.8995175978439054
732,3.9001274922107263
733,3.8974877642468986
734,3.8953276724774173
735,3.893170920658665
736,3.891774945946293
737,3.8910640923796604
738,3.8885099875948566
739,3.886820081160989
740,3.8865431461996875
741,3.8842282029661668
742,3.8820992789354705
743,3.8827272005553444
744,3.880607253070479
745,3.880337720147854
746,3.886986380465075
747,3.889930511097359
748,3.887410753608183
749,3.885746260372649
750,3.8831763249257585
751,3.882483209420873
752,3.883647319220786
753,3.881370828246627
754,3.879278685873199
755,3.877189687289518
756,3.8765130828873584
757,3.874032961024074
758,3.871497954197974
759,3.869867255627415
760,3.8678020457254583
761,3.8675544849081516
762,3.865936849588692
763,3.8637029697802334
764,3.861254260371969
765,3.859029252299792
766,3.8619506329439606
767,3.862592624841736
768,3.860157192013692
769,3.8576675492530397
770,3.856367256200497
771,3.8586306609990566
772,3.8584004467855912
773,3.856812263335966
774,3.854793305171924
775,3.852602070259181
776,3.854849664153591
777,3.8649137425206628
778,3.867140285182044
779,3.8649495864396366
780,3.8627625204303575
781,3.8603086130210253
782,3.8590324545134806
783,3.8612430628517367
784,3.8624014755095786
785,3.860230362109149
786,3.8630834822315863
787,3.860648877516453
788,3.86001458807304
789,3.85845313970626
790,3.8596011129376753
791,3.8602183336054665
792,3.861359972214146
793,3.8624894087382153
794,3.8646795203207436
795,3.862707831642396
796,3.8620782275172356
797,3.8618512417262187
798,3.8603097114492897
799,3.857913134066131
800,3.8607129619201466
801,3.8647654633870725
802,3.864536137744295
803,3.8651409574458255
804,3.867915662882364
805,3.8741129377493126
806,3.8717860283209062
807,3.8694633010423796
808,3.8670874527695127
809,3.8651497663155774
810,3.862782629316919
811,3.865536380458862
812,3.8800842799061557
813,3.878148781552373
814,3.876905703271602
815,3.874974420423814
816,3.8726744571689657
817,3.873255186306312
818,3.8801720583313424
819,3.8795448870500935
820,3.8783044317711455
821,3.8843518318388255
822,3.883114821797887
823,3.8807740390958814
824,3.878437484173365
825,3.887819956989185
826,3.896242347422165
