Time (s),RTT EMA Variance,CWND EMA Variance
0,328.3770188335697,0
1.104606597,1232.147280385335,0
2.107640017,795.8478491541279,1.5099494399999234e-50
3.114453487,3194.1250561630973,7.399440399999753e-44
4.123938778,58.03927415408102,3.625244099999965e-43
5.127083557,2893.1456756762927,18688.329000058133
6.127375722,6.910012885021601,0.00020764809979234268
7.131633641,0.29384745733203976,0.00020764809979235214
8.136735157,4.379453830578142,6.916900000000433e-11
9.139610922,113.14200449438692,1.3438707102563944e-12
10.141996838,0.18922377786273803,2.0764809999793405e-06
11.145591513,0.1398748237470822,1.7065161000000954e-47
12.148001907,90.31771080178972,2055.7161900000056
13.151158174,0.03117048139802443,2.6994001745799063
14.153433461,8893.379678022704,8.543928999914233e-06
15.155423265,127.5920984330551,2.0764809999999253e-09
16.159069721,510.37966357209376,1.3227768999991582e-48
17.162409004,95.13900033656847,5.387146389989793e-07
18.162676103,17.47323539516225,2.0764810000000025e-10
19.163093328,0.20740556290651352,7.650756000000143e-13
20.165429274,1.591879361590549e-05,2.0764816229442267e-28
21.172454702,522.0563748642214,6.702921000000253e-11
22.175939464,0.04001240994387866,2.0764810000001436e-10
23.178356430,6.350636125307986e-10,2.07654329442983e-08
24.182360770,0.0043576524330513336,8.743204440699611e-13
25.183998501,0.37205447934016,2.0764809999999538e-12
26.186945065,167.23244145039143,2.076481000000142e-13
27.189845537,8.02205164395203,2.0764809999999532e-13
28.192246686,0.7217434702762633,7.225344000000124e-14
29.200038181,0.003973960099188171,2.0764809999999385e-45
30.202730881,0.3021984291616825,2.0764810000001417e-14
31.204436153,0.07055294400081173,20.762733518999163
32.204637691,0.012548284627368633,2.0764809999996422e-15
33.206612914,13.091342681950069,2.076481000000141e-15
34.209689473,0.1346875463114759,2.0764809999998284e-15
35.213594764,0.008011679114975068,2.0764809999999513e-17
36.215424398,0.04622455383351421,2.0764809999999997e-17
37.219291088,172.21584610185414,2.076480999999951e-18
38.222717084,26967.0031808708,2.07648099999999e-38
39.225957646,99.26469538128352,2.07648100000014e-18
40.226626738,63.39173930382949,1.4791715999999615e-55
41.231418523,111.10275038440267,2055.7161899999583
42.235752045,33.51751321876359,2.0764809999999993e-18
43.236374321,3.5685293230314485,2.0764809997921268e-05
44.240003281,17.20528009879607,2.0764809999999983e-20
45.242630136,4.923487729184525,2.0764809999999485e-23
46.244844415,0.007507592520215901,2.0764809999999485e-23
47.248182969,0.1433122295344886,2.0764810000001385e-21
48.251935919,0.002304912954315349,2.0764809999999405e-40
49.254218955,0.002501001895377559,2.0764809999998255e-21
50.258470757,0.00542891305786,2.0764809999997496e-184
51.261207924,0.0037824655029288614,2.076480999999921e-82
52.263874204,8.383199506796936,1.439443600000013e-61
53.267780166,0.19413544019312828,2.0764809999999964e-24
54.270948002,3.805561323358239,2.0764872294428212e-08
55.272839998,24.71445278432816,2.076480999999948e-24
56.275393921,1.4869175621109938,2.076480999999783e-08
57.279037669,24.08202117200776,1.133667766331042
58.302621297,11.76631140359096,1.1417640999923567e-30
59.307245563,172.97739136883865,2.077103944300262e-45
60.308132565,1.2830457254772125,2.0764809999999935e-30
61.312128245,4.879217724413704,2.076481000000141e-15
62.316211440,4.036073998457738,2.0764810006231236e-15
63.317833180,151.93450825961162,1.5178815999999493e-73
64.320991824,0.004625593852779857,2.076480999999708e-72
65.324676821,0.3477064479737702,4.7698559999998094e-24
66.327538281,0.2756891612155691,6.73402499999969e-33
67.330008684,44.22063826745433,2.0764602351899804
68.332829131,0.891000139367484,2.0764810000060066e-21
69.338162630,196.11857023807553,2.0764809999999867e-45
70.341544262,0.3444812275053454,103.22336663100027
71.345075416,58.82736542174379,2.0764809999996335e-34
72.348597562,0.0925428674338964,0.20764789235189415
73.351916379,8.65775601179798,9.872163999013044e-05
74.354031130,377.1472700067177,2.0764809999999504e-21
75.357756677,0.24304197825238066,2.076480999999632e-37
76.361512741,0.05475743636836402,2.0764809999998187e-35
77.363163063,183.9607771411153,2.0764809999999894e-39
78.366579781,0.002245899191789204,1.3032099999999782e-78
79.369481509,1.9172346674549452,2056.3349811303606
80.372603626,0.9513907962377827,2055.722377913409
81.377333405,9.70627342135259,2.076480999998019e-07
82.380071294,8.38206785681923,2.0764809999996306e-40
83.383192395,5.959285922930634,0.0004334723995665249
84.415415174,79.52431494529792,2.0764809999998165e-40
85.417001088,4.84002384017985e-06,2.0764872294431288e-23
86.421144755,0.09269043232960189,2.0764809999998127e-48
87.423262851,0.01246807955316261,2.0764809999999988e-19
88.425677090,0.05175285366931854,2.0764809999999853e-48
89.444356282,0.5882830443462751,2.0764810000001266e-48
90.447379017,26.31188630086637,2.0764809999999355e-51
91.449694268,40.4112311687546,2.076480999999946e-29
92.455519142,62.62258115865162,8.305924000000098e-13
93.458975060,236.26825574401062,3.936216637439944
94.491121216,0.0007840226597909598,2.0764810000001337e-32
95.506442210,2.916000104954785e-07,0.00020764809979235214
96.509884067,0.03261454283816447,2.076480999999946e-29
97.512891559,9.317989023544365,2.076481006228942e-08
98.515232462,0.0009609943298238809,2.0764872294428652e-17
99.518308385,0.27571898081941104,2.0764809999996388e-22
100.521710788,72.70912251679945,2.0764816229444045e-49
101.525003821,19.411235676390465,2.0771039453381768e-14
102.534916626,0.0047609713482005085,2.0764809999999286e-65
103.552770258,103.28939028403157,2.0771039442999744e-57
104.555992224,1.2134883398177112,2.0764810000000955e-12
105.559372072,89.13329925580938,2.076480999999619e-66
106.562752122,0.6187521705019229,1.5295920999999844e-29
107.564122811,169.6821029343284,2055.7161899999583
108.567221820,0.15194838755739912,1.196468099999982e-18
109.572418424,6.598320068830198,2.076481000000116e-70
110.574394376,220.8956838126582,2.076481000000128e-45
111.578031706,146.8275389059862,92.10303877500056
112.594195949,22.500081776172326,2.076487230480952e-23
113.595277202,95.75412161576254,2.0764809999996158e-72
114.601333228,841.407016580767,8.145316000000118e-19
115.607550690,198.32946223982927,2.076480999999615e-74
116.615820777,0.09240778641502627,2.076480999999924e-76
117.619080835,0.0033068736292354694,2.076480999999618e-68
118.622100869,0.23718079474606985,2.076460235189957
119.626004852,0.1043283147858941,2.0764872294430916e-100
120.628647125,11.669512040223678,1.0678105029999654e-25
121.629772947,43.659157422767954,2.0764872294533186e-28
122.634780137,28.95965863007946,2.076481000000137e-24
123.639401873,4.880907296139018,2.0764809999996103e-84
124.641645838,0.8327074718366363,1.2047841000000308e-27
125.649089640,468.0331034875391,2.076481000000075e-56
126.659870628,43.669092411652215,2.076480999998019e-07
127.672667655,196.043792890392,1.3816088999999648e-37
128.678023810,0.0020884973459208036,2.0764816229442194e-45
129.680110267,0.013322491634902029,2.076480999999609e-87
130.683948903,0.0012321027350315518,2.0764809999999663e-89
131.687272379,0.01361616244486032,2.0765432944298158e-44
132.690700328,3.3305916700967124,2.0764809999999767e-66
133.693616985,9.55150109434839e-05,2.076480999999611e-82
134.697492415,0.0013620962247905717,2.0764809999999674e-87
135.700765833,4.974735553687322e-05,2.0764809999996077e-89
136.703808047,3.7636125569128945e-06,2.0764810000001388e-20
137.708049566,158.40005605937836,2.076480999999607e-91
138.711818999,1.4295606616687528,2.0764809999999547e-10
139.715643043,36.89025398633064,2055.7161906187885
140.7223271929999999,0.3360636917589508,2.0764810000000957e-114
141.7261973879999999,0.24333567285563779,20.762733518999635
142.7317504839999999,84.9884302449274,1.0400624999277975e-11
143.7430867889999999,56.16851727987056,0.2076480584702876
144.8071767319999999,313.87851546633203,4.541115181890039
