Index,RTT (μs),CWND (B),Bytes In Flight (B)
455,202612,20070,3948
456,202612,20070,4045
457,202612,20070,4141
458,202612,20070,4472
459,202612,20070,4567
460,202612,20070,4661
461,202612,20070,4755
462,202699,20070,3885
463,202699,20070,3982
464,202699,20070,4078
465,202699,20070,5325
466,202699,20070,6766
467,202699,20070,6862
468,202699,20070,6955
469,204758,20070,6477
470,204758,20070,6649
471,204758,20070,6742
472,204758,20070,6836
473,204622,20070,6050
474,204622,20070,6148
475,204622,20070,6244
476,204622,20070,6477
477,204622,20070,6574
478,204622,20070,6669
479,204088,20070,6072
480,204088,20070,6369
481,204088,20070,6463
482,204088,20070,6558
483,204163,20070,5883
484,204163,20070,5976
485,204163,20070,6070
486,204163,20070,6363
487,204163,20070,6458
488,204163,20070,6553
489,204163,20070,6649
490,203720,20070,6010
491,203720,20070,6292
492,203720,20070,6389
493,203720,20070,6483
494,203770,20070,5773
495,203770,20070,5868
496,203770,20070,5962
497,203770,20070,6210
498,203770,20070,6305
499,203770,20070,6401
500,203428,20070,3331
501,203428,20070,3426
502,203428,20070,3521
503,203428,20070,3787
504,203428,20070,3883
505,203428,20070,3978
506,205248,20070,3619
507,205248,20070,3651
508,205248,20070,5092
509,205248,20070,6533
510,205248,20070,6998
511,205248,20070,7094
512,205248,20070,7189
513,204957,20070,6570
514,204957,20070,6667
515,204957,20070,6759
516,204957,20070,6850
517,204957,20070,7088
518,204957,20070,7180
519,204957,20070,7275
520,204372,20070,6602
521,204372,20070,7000
522,204372,20070,7095
523,204372,20070,7190
524,204372,20070,7285
525,205299,20070,6706
526,205299,20070,6801
527,205299,20070,7207
528,205299,20070,7302
529,205299,20070,7397
530,204701,20070,6735
531,204701,20070,7099
532,204701,20070,7194
533,204701,20070,7289
534,204701,20070,7384
535,204701,20070,7479
536,205959,20070,7040
537,205959,20070,7383
538,205959,20070,7478
539,205959,20070,7573
540,205813,20070,6926
541,205813,20070,7253
542,205813,20070,7348
543,205813,20070,7443
544,205813,20070,7538
545,205164,20070,5969
546,204553,14049,4433
547,204553,14049,5874
548,204553,14049,5976
549,204553,14049,6071
550,204553,14049,6736
551,204054,14049,6174
552,204054,14049,6639
553,203624,14049,6547
554,203624,14049,6642
555,203624,14049,6737
556,203205,14049,6221
557,203205,14049,6425
558,203205,14049,6520
559,203205,14049,6615
560,203205,14049,6710
561,203205,14049,6805
562,203205,14049,7312
563,203130,14049,6128
564,203130,14049,6223
565,203130,14049,6318
566,203130,14049,6413
567,203130,14049,6508
568,203130,14049,6779
569,202926,14049,6130
570,202926,14049,6225
571,202926,14049,6320
572,202926,14049,6415
573,202926,14049,6775
574,203562,14049,6490
