Index,Drop Rate,Retransmission Rate
0,0,0
1,0,0
2,0,0
3,0.09090909090909091,0
4,0.09090909090909091,0
5,0.09090909090909091,0
6,0.08333333333333333,0
7,0.047619047619047616,0
8,0.047619047619047616,0
9,0.030303030303030304,0
10,0.030303030303030304,0
11,0.030303030303030304,0
12,0.029411764705882353,0
13,0.029411764705882353,0
14,0.021739130434782608,0
15,0.021739130434782608,0
16,0.021739130434782608,0
17,0.017241379310344827,0
18,0.017241379310344827,0
19,0.017241379310344827,0
20,0.017241379310344827,0
21,0.017241379310344827,0
22,0.017241379310344827,0
23,0.017241379310344827,0
24,0.017241379310344827,0
25,0.017241379310344827,0
26,0.017241379310344827,0
27,0.017241379310344827,0
28,0.017241379310344827,0
29,0.017241379310344827,0
30,0.017241379310344827,0
31,0.017241379310344827,0
32,0.017241379310344827,0
33,0.017241379310344827,0
34,0.017241379310344827,0
35,0.017241379310344827,0
36,0.017241379310344827,0
37,0.017241379310344827,0
38,0.017241379310344827,0
39,0.017241379310344827,0
40,0.014492753623188406,0
41,0.014492753623188406,0
42,0.014285714285714285,0
43,0.014285714285714285,0
44,0.014285714285714285,0
45,0.014285714285714285,0
46,0.014285714285714285,0
47,0.014084507042253521,0
48,0.014084507042253521,0
49,0.014084507042253521,0
50,0.014084507042253521,0
51,0.013888888888888888,0
52,0.013888888888888888,0
53,0.013888888888888888,0
54,0.0136986301369863,0
55,0.0136986301369863,0
56,0.0136986301369863,0
57,0.0136986301369863,0
58,0.013513513513513514,0
59,0.013513513513513514,0
60,0.013513513513513514,0
61,0.013333333333333334,0
62,0.013333333333333334,0
63,0.013333333333333334,0
64,0.013333333333333334,0
65,0.013157894736842105,0
66,0.013157894736842105,0
67,0.013157894736842105,0
68,0.013157894736842105,0
69,0.012987012987012988,0
70,0.012987012987012988,0
71,0.012987012987012988,0
72,0.01282051282051282,0
73,0.01282051282051282,0
74,0.01282051282051282,0
75,0.01282051282051282,0
76,0.01282051282051282,0
77,0.012658227848101266,0
78,0.0125,0
79,0.0125,0
80,0.0125,0
81,0.0125,0
82,0.012345679012345678,0
83,0.012195121951219513,0
84,0.012195121951219513,0
85,0.012195121951219513,0
86,0.012048192771084338,0
87,0.012048192771084338,0
88,0.012048192771084338,0
89,0.012048192771084338,0
90,0.012048192771084338,0
91,0.011904761904761904,0
92,0.011904761904761904,0
93,0.011904761904761904,0
94,0.011904761904761904,0
95,0.011764705882352941,0
96,0.011627906976744186,0
97,0.011627906976744186,0
98,0.011627906976744186,0
99,0.011494252873563218,0
100,0.011494252873563218,0
101,0.011494252873563218,0
102,0.011494252873563218,0
103,0.011363636363636364,0
104,0.011363636363636364,0
105,0.011363636363636364,0
106,0.011363636363636364,0
107,0.011235955056179775,0
108,0.011111111111111112,0
109,0.011111111111111112,0
110,0.011111111111111112,0
111,0.011111111111111112,0
112,0.01098901098901099,0
113,0.01098901098901099,0
114,0.01098901098901099,0
115,0.01098901098901099,0
116,0.010869565217391304,0
117,0.010752688172043012,0
118,0.010752688172043012,0
119,0.010752688172043012,0
120,0.010526315789473684,0
121,0.010526315789473684,0
122,0.010526315789473684,0
123,0.010526315789473684,0
124,0.010416666666666666,0
125,0.010416666666666666,0
126,0.010416666666666666,0
127,0.010416666666666666,0
128,0.010309278350515464,0
129,0.01020408163265306,0
130,0.01020408163265306,0
131,0.01020408163265306,0
132,0.010101010101010102,0
133,0.010101010101010102,0
134,0.01,0
135,0.01,0
136,0.01,0
137,0.009900990099009901,0
138,0.009900990099009901,0
139,0.009900990099009901,0
140,0.009900990099009901,0
141,0.009900990099009901,0
142,0.009900990099009901,0
143,0.009900990099009901,0
144,0.009900990099009901,0
145,0.009900990099009901,0
146,0.00980392156862745,0
147,0.00980392156862745,0
148,0.00980392156862745,0
149,0.00980392156862745,0
150,0.00980392156862745,0
151,0.00980392156862745,0
152,0.00980392156862745,0
153,0.00980392156862745,0
154,0.009708737864077669,0
155,0.009708737864077669,0
156,0.009708737864077669,0
157,0.009708737864077669,0
158,0.009708737864077669,0
159,0.009708737864077669,0
160,0.009615384615384616,0
161,0.009615384615384616,0
162,0.009615384615384616,0
163,0.009615384615384616,0
164,0.009615384615384616,0
165,0.009615384615384616,0
166,0.009523809523809525,0
167,0.009523809523809525,0
168,0.009523809523809525,0
169,0.009523809523809525,0
170,0.009523809523809525,0
171,0.009433962264150943,0
172,0.009433962264150943,0
173,0.009433962264150943,0
174,0.009433962264150943,0
175,0.009433962264150943,0
176,0.009433962264150943,0
177,0.009345794392523364,0
178,0.009345794392523364,0
179,0.009345794392523364,0
180,0.009345794392523364,0
181,0.009259259259259259,0
182,0.009174311926605505,0.006172839506172839
183,0.009174311926605505,0.006134969325153374
184,0.009174311926605505,0.006097560975609756
185,0.009174311926605505,0.006060606060606061
186,0.009174311926605505,0.006060606060606061
187,0.00909090909090909,0.006060606060606061
188,0.009009009009009009,0.006060606060606061
189,0.008928571428571428,0.012121212121212121
190,0.008849557522123894,0.012048192771084338
191,0.008849557522123894,0.018072289156626505
192,0.008771929824561403,0.017964071856287425
193,0.008771929824561403,0.017857142857142856
194,0.008771929824561403,0.01775147928994083
195,0.008771929824561403,0.01775147928994083
196,0.008695652173913044,0.01764705882352941
197,0.008695652173913044,0.017543859649122806
198,0.008695652173913044,0.01744186046511628
199,0.008695652173913044,0.01744186046511628
200,0.008620689655172414,0.017341040462427744
201,0.008620689655172414,0.017241379310344827
202,0.008620689655172414,0.017241379310344827
203,0.008547008547008548,0.017142857142857144
204,0.008547008547008548,0.017045454545454544
205,0.008547008547008548,0.01694915254237288
206,0.008547008547008548,0.016853932584269662
207,0.008547008547008548,0.016853932584269662
208,0.00847457627118644,0.01675977653631285
209,0.00847457627118644,0.016666666666666666
210,0.00847457627118644,0.016574585635359115
211,0.00847457627118644,0.016483516483516484
212,0.00847457627118644,0.016304347826086956
213,0.00847457627118644,0.016304347826086956
214,0.008403361344537815,0.016216216216216217
215,0.008403361344537815,0.016129032258064516
216,0.008403361344537815,0.016042780748663103
217,0.008403361344537815,0.016042780748663103
218,0.008333333333333333,0.015957446808510637
219,0.008333333333333333,0.015873015873015872
220,0.008333333333333333,0.015789473684210527
221,0.008333333333333333,0.015706806282722512
222,0.008333333333333333,0.015625
223,0.008333333333333333,0.015625
224,0.008264462809917356,0.015544041450777202
225,0.008264462809917356,0.015463917525773196
226,0.008264462809917356,0.015384615384615385
227,0.008264462809917356,0.015384615384615385
228,0.00819672131147541,0.015306122448979591
229,0.00819672131147541,0.015228426395939087
230,0.00819672131147541,0.015151515151515152
231,0.00819672131147541,0.01507537688442211
232,0.00819672131147541,0.015
233,0.00819672131147541,0.014925373134328358
234,0.00819672131147541,0.014925373134328358
235,0.008130081300813009,0.01485148514851485
236,0.008130081300813009,0.014778325123152709
237,0.008130081300813009,0.014705882352941176
