Index,RTT (μs),CWND (B),Bytes In Flight (B)
22893,431,40960,35
22894,431,40960,1476
22895,431,40960,2741
22896,431,40960,2767
22897,431,40960,0
22898,431,40960,97
22899,431,40960,196
22900,403,40960,0
22901,403,40960,35
22902,403,40960,1476
22903,403,40960,2899
22904,431,40960,0
22905,431,40960,98
22906,431,40960,199
22907,404,40960,0
22908,404,40960,97
22909,404,40960,195
22910,446,40960,0
22911,446,40960,96
22912,424,40960,0
22913,424,40960,35
22914,424,40960,1476
22915,424,40960,2917
22916,424,40960,2996
22917,424,40960,3022
22918,461,40960,0
22919,461,40960,99
22920,461,40960,194
22921,433,40960,0
22922,433,40960,35
22923,433,40960,1476
22924,433,40960,2917
22925,433,40960,3077
22926,433,40960,3103
22927,495,40960,0
22928,495,40960,95
22929,495,40960,190
22930,465,40960,0
22931,465,40960,95
22932,465,40960,192
22933,476,40960,0
22934,476,40960,35
22935,476,40960,1476
22936,476,40960,2917
22937,476,40960,3050
22938,476,40960,3076
22939,493,40960,0
22940,493,40960,98
22941,493,40960,194
22942,462,40960,0
22943,462,40960,35
22944,462,40960,1476
22945,462,40960,2917
22946,462,40960,3351
22947,462,40960,3448
22948,436,40960,0
22949,436,40960,96
22950,414,40960,0
22951,414,40960,95
22952,414,40960,190
22953,394,40960,0
22954,394,40960,36
22955,394,40960,1477
22956,394,40960,2918
22957,394,40960,3391
22958,394,40960,3417
22959,395,40960,0
22960,395,40960,100
22961,395,40960,193
22962,409,40960,0
22963,409,40960,98
22964,409,40960,196
22965,388,40960,0
22966,388,40960,98
22967,374,40960,0
22968,374,40960,36
22969,374,40960,1477
22970,374,40960,2918
22971,374,40960,3355
22972,374,40960,3381
22973,387,40960,0
22974,387,40960,98
22975,387,40960,196
22976,371,40960,0
22977,371,40960,36
22978,371,40960,1477
22979,371,40960,2918
22980,371,40960,2981
22981,384,40960,0
22982,384,40960,98
22983,384,40960,196
22984,385,40960,0
22985,385,40960,98
22986,368,40960,0
22987,368,40960,104
22988,350,40960,0
22989,350,40960,36
22990,350,40960,1477
22991,350,40960,2918
22992,350,40960,3348
22993,402,40960,0
22994,402,40960,98
22995,402,40960,196
22996,383,40960,0
22997,383,40960,36
22998,383,40960,1477
22999,383,40960,2918
23000,383,40960,3153
23001,383,40960,3179
23002,446,40960,0
23003,446,40960,98
23004,446,40960,196
23005,424,40960,98
23006,408,40960,0
23007,408,40960,98
23008,408,40960,196
23009,391,40960,0
23010,391,40960,36
23011,391,40960,1477
23012,391,40960,2903
23013,391,40960,2929
23014,428,40960,0
23015,428,40960,98
23016,428,40960,196
23017,401,40960,0
23018,401,40960,98
23019,380,40960,0
23020,380,40960,36
23021,380,40960,1477
23022,380,40960,2791
23023,380,40960,2817
23024,412,40960,0
23025,412,40960,98
23026,412,40960,196
23027,405,40960,98
23028,384,40960,0
23029,384,40960,98
23030,384,40960,196
23031,368,40960,0
23032,368,40960,36
23033,368,40960,1477
23034,368,40960,2440
23035,368,40960,2466
23036,396,40960,0
23037,396,40960,98
23038,396,40960,196
23039,385,40960,0
23040,385,40960,98
23041,385,40960,196
23042,370,40960,0
23043,370,40960,36
23044,370,40960,1477
23045,370,40960,2344
23046,409,40960,0
23047,409,40960,98
23048,409,40960,196
23049,386,40960,0
23050,386,40960,36
23051,386,40960,1477
23052,386,40960,2145
23053,386,40960,2171
23054,429,40960,0
23055,429,40960,105
23056,429,40960,203
23057,441,40960,0
23058,441,40960,98
23059,441,40960,196
23060,414,40960,0
23061,414,40960,36
23062,414,40960,1477
23063,414,40960,2320
23064,414,40960,2346
23065,457,40960,0
23066,457,40960,98
23067,457,40960,203
23068,427,40960,0
23069,427,40960,114
23070,405,40960,0
23071,405,40960,36
23072,405,40960,1477
23073,405,40960,2106
23074,405,40960,2132
23075,423,40960,0
23076,423,40960,113
23077,423,40960,213
23078,396,40960,0
23079,396,40960,95
23080,396,40960,189
23081,381,40960,0
23082,381,40960,36
23083,381,40960,1477
23084,381,40960,1994
23085,440,40960,0
23086,440,40960,95
23087,440,40960,189
23088,414,40960,0
23089,414,40960,36
23090,414,40960,1477
23091,414,40960,1905
23092,414,40960,1931
23093,456,40960,0
23094,456,40960,105
23095,456,40960,206
23096,468,40960,0
23097,468,40960,95
23098,468,40960,191
23099,440,40960,0
23100,440,40960,35
23101,440,40960,1476
23102,440,40960,2699
23103,440,40960,2725
23104,482,40960,0
23105,482,40960,95
23106,482,40960,194
23107,455,40960,0
23108,455,40960,42
23109,455,40960,1483
23110,455,40960,2924
23111,455,40960,4365
23112,455,40960,5213
23113,455,40960,5239
23114,455,40960,5338
23115,433,40960,0
23116,433,40960,98
23117,433,40960,194
23118,419,40960,96
23119,412,40960,0
23120,412,40960,97
23121,412,40960,193
23122,390,40960,96
23123,378,40960,0
23124,378,40960,35
23125,378,40960,1476
23126,378,40960,2618
23127,414,40960,0
23128,414,40960,99
23129,414,40960,213
23130,428,40960,0
23131,428,40960,35
23132,428,40960,1476
23133,428,40960,2004
23134,487,40960,0
23135,487,40960,112
23136,487,40960,211
23137,452,40960,0
23138,452,40960,99
23139,452,40960,198
23140,478,40960,0
23141,478,40960,35
23142,478,40960,1476
23143,478,40960,1834
23144,478,40960,1860
23145,475,40960,0
23146,475,40960,97
23147,475,40960,191
23148,470,40960,0
23149,470,40960,97
23150,470,40960,205
23151,449,40960,0
23152,449,40960,35
23153,449,40960,1476
23154,449,40960,1956
23155,478,40960,0
23156,478,40960,99
23157,478,40960,195
23158,514,40960,0
23159,514,40960,35
23160,514,40960,1476
23161,514,40960,1634
23162,514,40960,1732
23163,480,40960,0
23164,480,40960,98
23165,480,40960,202
23166,462,40960,0
23167,462,40960,98
23168,462,40960,196
23169,444,40960,0
23170,444,40960,35
23171,444,40960,1476
23172,444,40960,1547
23173,457,40960,0
23174,457,40960,92
23175,457,40960,189
23176,432,40960,0
23177,432,40960,42
23178,432,40960,1483
23179,432,40960,2060
23180,432,40960,2156
23181,461,40960,96
23182,461,40960,193
23183,432,40960,0
23184,432,40960,94
23185,432,40960,190
23186,409,40960,0
23187,409,40960,35
23188,409,40960,1476
23189,409,40960,2270
23190,409,40960,2296
23191,410,40960,0
23192,410,40960,94
23193,410,40960,188
23194,389,40960,0
23195,389,40960,35
23196,389,40960,1476
23197,389,40960,2072
23198,454,40960,0
23199,454,40960,98
23200,454,40960,195
23201,425,40960,0
23202,425,40960,97
23203,425,40960,194
23204,419,40960,0
23205,419,40960,97
23206,598,40960,0
23207,598,40960,35
23208,598,40960,1476
23209,598,40960,2050
23210,590,40960,0
23211,590,40960,97
23212,590,40960,195
23213,543,40960,0
23214,543,40960,100
23215,543,40960,198
23216,513,40960,0
23217,513,40960,35
23218,513,40960,1476
23219,513,40960,1965
23220,536,40960,0
23221,536,40960,107
23222,536,40960,205
23223,506,40960,0
23224,506,40960,35
23225,506,40960,1476
23226,506,40960,1826
23227,506,40960,1852
23228,506,40960,0
23229,506,40960,99
23230,506,40960,200
23231,513,40960,0
23232,513,40960,112
23233,513,40960,218
23234,486,40960,0
23235,486,40960,35
23236,486,40960,1476
23237,486,40960,2047
23238,513,40960,0
23239,513,40960,100
23240,513,40960,199
23241,477,40960,0
23242,477,40960,35
23243,477,40960,1476
23244,477,40960,2366
23245,477,40960,2392
23246,477,40960,2493
23247,526,40960,101
23248,526,40960,200
23249,495,40960,0
23250,495,40960,98
23251,495,40960,196
23252,469,40960,0
23253,469,40960,98
23254,450,40960,0
23255,450,40960,36
23256,450,40960,1477
23257,450,40960,2117
23258,450,40960,2143
23259,483,40960,0
23260,483,40960,98
23261,483,40960,196
23262,452,40960,0
23263,452,40960,36
23264,452,40960,1477
23265,452,40960,1823
23266,452,40960,1849
23267,452,40960,1947
23268,422,40960,0
23269,422,40960,98
23270,396,40960,0
23271,396,40960,98
23272,396,40960,196
23273,377,40960,0
23274,377,40960,36
23275,377,40960,1477
23276,377,40960,1771
23277,426,40960,0
23278,426,40960,98
23279,426,40960,196
23280,406,40960,0
23281,406,40960,36
23282,406,40960,1477
23283,406,40960,1641
23284,406,40960,1667
23285,406,40960,1765
23286,453,40960,98
23287,453,40960,196
23288,425,40960,0
23289,425,40960,98
23290,425,40960,196
23291,400,40960,98
23292,390,40960,0
23293,390,40960,1421
23294,379,40960,0
23295,379,40960,98
23296,379,40960,196
23297,362,40960,0
23298,362,40960,98
23299,523,40960,0
23300,523,40960,98
23301,523,40960,196
23302,494,40960,0
23303,494,40960,36
23304,494,40960,1477
23305,494,40960,1721
23306,518,40960,0
23307,518,40960,98
23308,518,40960,196
23309,520,40960,0
23310,520,40960,1441
23311,520,40960,1487
23312,550,40960,0
23313,550,40960,98
23314,550,40960,196
23315,518,40960,0
23316,518,40960,98
23317,518,40960,196
23318,492,40960,0
23319,492,40960,1406
23320,662,40960,0
23321,662,40960,98
23322,662,40960,196
23323,623,40960,0
23324,623,40960,36
23325,623,40960,1477
23326,623,40960,1534
23327,625,40960,0
23328,625,40960,98
23329,592,40960,0
23330,592,40960,105
23331,549,40960,0
23332,549,40960,98
23333,549,40960,196
23334,508,40960,0
23335,508,40960,36
23336,508,40960,1477
23337,508,40960,1770
23338,508,40960,1796
23339,530,40960,0
23340,530,40960,98
23341,530,40960,196
23342,531,40960,0
23343,531,40960,98
23344,502,40960,0
23345,502,40960,98
23346,502,40960,196
23347,502,40960,232
23348,502,40960,1673
23349,502,40960,1782
23350,502,40960,1808
23351,484,40960,1576
23352,473,40960,0
23353,473,40960,98
23354,473,40960,196
23355,445,40960,0
23356,445,40960,36
23357,445,40960,1477
23358,445,40960,1624
23359,445,40960,1650
23360,456,40960,0
23361,456,40960,98
23362,456,40960,196
23363,426,40960,0
23364,426,40960,98
23365,426,40960,196
23366,422,40960,98
23367,408,40960,0
23368,408,40960,1333
23369,388,40960,0
23370,388,40960,99
23371,388,40960,198
23372,371,40960,0
23373,371,40960,1171
23374,358,40960,0
23375,358,40960,99
23376,358,40960,198
23377,423,40960,0
23378,423,40960,99
23379,423,40960,198
23380,441,40960,0
23381,441,40960,99
23382,641,40960,0
23383,641,40960,35
23384,641,40960,1476
23385,641,40960,2615
23386,641,40960,2641
23387,620,40960,0
23388,620,40960,99
23389,620,40960,198
23390,572,40960,0
23391,572,40960,42
23392,572,40960,1483
23393,572,40960,2924
23394,572,40960,4365
23395,572,40960,5035
23396,572,40960,5061
23397,572,40960,5160
23398,527,40960,0
23399,527,40960,99
23400,496,40960,0
23401,496,40960,99
23402,496,40960,198
23403,503,40960,0
23404,503,40960,35
23405,503,40960,1476
23406,503,40960,1990
23407,527,40960,0
23408,527,40960,99
23409,527,40960,198
23410,492,40960,0
23411,492,40960,35
23412,492,40960,1476
23413,492,40960,2029
23414,492,40960,2055
23415,474,40960,0
23416,474,40960,99
23417,474,40960,198
23418,443,40960,99
23419,419,40960,0
23420,419,40960,99
23421,419,40960,198
23422,397,40960,0
23423,397,40960,35
23424,397,40960,1476
23425,397,40960,2437
23426,433,40960,0
23427,433,40960,99
23428,433,40960,198
23429,414,40960,0
23430,414,40960,99
23431,414,40960,198
23432,390,40960,0
23433,390,40960,99
23434,374,40960,0
23435,374,40960,35
23436,374,40960,1476
23437,374,40960,2873
23438,414,40960,0
23439,414,40960,99
23440,414,40960,198
23441,535,40960,0
23442,535,40960,42
23443,535,40960,1483
23444,535,40960,2911
23445,557,40960,0
23446,557,40960,99
23447,557,40960,198
23448,541,40960,0
23449,541,40960,99
23450,541,40960,198
23451,510,40960,0
23452,510,40960,35
23453,510,40960,1476
23454,510,40960,2386
23455,510,40960,2412
23456,556,40960,0
23457,556,40960,99
23458,556,40960,198
23459,516,40960,0
23460,516,40960,35
23461,516,40960,1476
23462,516,40960,2917
23463,516,40960,3611
23464,538,40960,0
23465,538,40960,99
23466,538,40960,198
23467,505,40960,0
23468,505,40960,99
23469,505,40960,198
23470,478,40960,0
23471,478,40960,35
23472,478,40960,1476
23473,478,40960,2917
23474,478,40960,3430
23475,478,40960,3456
23476,464,40960,0
23477,464,40960,98
23478,464,40960,196
23479,433,40960,0
23480,433,40960,98
23481,531,40960,0
23482,531,40960,35
23483,531,40960,1476
23484,531,40960,2917
23485,531,40960,3273
23486,531,40960,3371
23487,491,40960,0
23488,491,40960,98
23489,464,40960,0
23490,464,40960,98
23491,464,40960,196
23492,445,40960,0
23493,445,40960,35
23494,445,40960,1476
23495,445,40960,2417
23496,445,40960,2443
23497,490,40960,0
23498,490,40960,98
23499,490,40960,196
23500,458,40960,0
23501,458,40960,35
23502,458,40960,1476
23503,458,40960,2523
23504,458,40960,2549
23505,458,40960,2647
23506,482,40960,0
23507,482,40960,98
23508,462,40960,0
23509,462,40960,98
23510,462,40960,196
23511,435,40960,0
23512,435,40960,35
23513,435,40960,1476
23514,435,40960,2273
23515,470,40960,0
23516,470,40960,105
23517,470,40960,203
23518,439,40960,0
23519,439,40960,98
23520,439,40960,196
23521,419,40960,98
23522,406,40960,0
23523,406,40960,35
23524,406,40960,1476
23525,406,40960,2216
23526,438,40960,0
23527,438,40960,98
23528,438,40960,196
23529,422,40960,0
23530,422,40960,98
23531,525,40960,0
23532,525,40960,35
23533,525,40960,1476
23534,525,40960,2274
23535,544,40960,0
23536,544,40960,98
23537,514,40960,0
23538,514,40960,98
23539,480,40960,0
23540,480,40960,98
23541,480,40960,196
23542,475,40960,0
23543,475,40960,35
23544,475,40960,1476
23545,475,40960,2280
23546,503,40960,0
23547,503,40960,98
23548,503,40960,196
23549,470,40960,0
23550,470,40960,36
23551,470,40960,1477
23552,470,40960,1976
23553,470,40960,2002
23554,503,40960,0
23555,503,40960,98
23556,503,40960,196
23557,469,40960,98
23558,459,40960,0
23559,459,40960,105
23560,459,40960,203
23561,470,40960,0
23562,470,40960,36
23563,470,40960,1477
23564,470,40960,1613
23565,470,40960,1639
23566,472,40960,0
23567,472,40960,98
23568,472,40960,196
23569,481,40960,0
23570,481,40960,36
23571,481,40960,1477
23572,481,40960,1579
23573,481,40960,1605
23574,481,40960,1703
23575,507,40960,0
23576,507,40960,98
23577,507,40960,196
23578,544,40960,0
23579,544,40960,98
23580,544,40960,196
23581,521,40960,0
23582,521,40960,1441
23583,521,40960,1472
23584,522,40960,0
23585,522,40960,98
23586,522,40960,196
23587,518,40960,0
23588,518,40960,98
23589,518,40960,196
23590,486,40960,0
23591,486,40960,36
23592,486,40960,1477
23593,486,40960,2285
23594,491,40960,0
23595,491,40960,98
23596,491,40960,196
23597,458,40960,0
23598,458,40960,36
23599,458,40960,1477
23600,458,40960,1750
23601,500,40960,0
23602,500,40960,98
23603,500,40960,196
23604,471,40960,0
23605,471,40960,98
23606,471,40960,196
23607,448,40960,0
23608,448,40960,36
23609,448,40960,1477
23610,448,40960,1543
23611,448,40960,1569
23612,482,40960,0
23613,482,40960,98
23614,482,40960,196
23615,453,40960,0
23616,453,40960,1441
23617,453,40960,1491
23618,489,40960,0
23619,489,40960,98
23620,463,40960,0
23621,463,40960,98
23622,463,40960,196
23623,433,40960,0
23624,433,40960,98
23625,433,40960,196
23626,413,40960,0
23627,413,40960,1340
23628,395,40960,0
23629,395,40960,98
23630,514,40960,0
23631,514,40960,98
23632,482,40960,0
23633,482,40960,36
23634,482,40960,1477
23635,482,40960,1892
23636,482,40960,1918
23637,533,40960,0
23638,533,40960,98
23639,533,40960,196
23640,526,40960,0
23641,526,40960,98
23642,526,40960,196
23643,489,40960,0
23644,489,40960,36
23645,489,40960,1477
23646,489,40960,1934
23647,489,40960,1960
23648,534,40960,0
23649,534,40960,98
23650,534,40960,196
23651,498,40960,0
23652,498,40960,36
23653,498,40960,1477
23654,498,40960,2918
23655,498,40960,2962
23656,498,40960,3060
23657,518,40960,0
23658,518,40960,98
23659,480,40960,0
23660,480,40960,99
23661,480,40960,198
23662,451,40960,0
23663,451,40960,99
23664,423,40960,0
23665,423,40960,36
23666,423,40960,1477
23667,423,40960,2918
23668,423,40960,3215
23669,423,40960,3241
23670,466,40960,0
23671,466,40960,106
23672,466,40960,205
23673,435,40960,0
23674,435,40960,99
23675,435,40960,198
23676,416,40960,0
23677,416,40960,35
23678,416,40960,1476
23679,416,40960,2737
23680,416,40960,2763
23681,458,40960,0
23682,458,40960,99
23683,458,40960,198
23684,427,40960,0
23685,427,40960,35
23686,427,40960,1476
23687,427,40960,2917
23688,427,40960,4358
23689,427,40960,5799
23690,427,40960,5963
23691,473,40960,0
23692,473,40960,99
23693,447,40960,0
23694,447,40960,99
23695,423,40960,0
23696,423,40960,99
23697,423,40960,198
23698,412,40960,0
23699,412,40960,35
23700,412,40960,1476
23701,412,40960,2917
23702,412,40960,3952
23703,437,40960,0
23704,437,40960,99
23705,437,40960,198
23706,410,40960,0
23707,410,40960,35
23708,410,40960,1476
23709,410,40960,2917
23710,410,40960,3691
23711,410,40960,3790
23712,459,40960,99
23713,459,40960,198
23714,446,40960,0
23715,446,40960,99
23716,446,40960,198
23717,422,40960,0
23718,422,40960,99
23719,406,40960,0
23720,406,40960,35
23721,406,40960,1476
23722,406,40960,2917
23723,406,40960,3588
23724,446,40960,0
23725,446,40960,99
23726,446,40960,198
23727,424,40960,0
23728,424,40960,35
23729,424,40960,1476
23730,424,40960,2917
23731,424,40960,3109
23732,424,40960,3135
23733,424,40960,3234
23734,398,40960,0
23735,398,40960,99
23736,379,40960,0
23737,379,40960,99
23738,379,40960,198
23739,422,40960,99
23740,432,40960,0
23741,432,40960,42
23742,432,40960,1483
23743,432,40960,2755
23744,432,40960,2781
23745,484,40960,0
23746,484,40960,99
23747,484,40960,198
23748,500,40960,0
23749,500,40960,99
23750,470,40960,0
23751,470,40960,99
23752,445,40960,0
23753,445,40960,35
23754,445,40960,1476
23755,445,40960,2756
23756,475,40960,0
23757,475,40960,99
23758,475,40960,198
23759,446,40960,0
23760,446,40960,35
23761,446,40960,1476
23762,446,40960,2287
23763,491,40960,0
23764,491,40960,99
23765,491,40960,198
23766,457,40960,0
23767,457,40960,99
23768,640,40960,0
23769,640,40960,99
23770,640,40960,198
23771,588,40960,0
23772,588,40960,35
23773,588,40960,1476
23774,588,40960,2292
23775,600,40960,0
23776,600,40960,98
23777,600,40960,196
23778,552,40960,0
23779,552,40960,35
23780,552,40960,1476
23781,552,40960,2058
23782,552,40960,2084
23783,587,40960,0
23784,587,40960,98
23785,587,40960,196
23786,545,40960,0
23787,545,40960,98
23788,545,40960,195
23789,517,40960,0
23790,517,40960,42
23791,517,40960,1483
23792,517,40960,2200
23793,517,40960,2226
23794,537,40960,0
23795,537,40960,99
23796,537,40960,197
23797,500,40960,0
23798,500,40960,35
23799,500,40960,1476
23800,500,40960,1985
23801,500,40960,2011
23802,500,40960,2109
23803,466,40960,0
23804,466,40960,98
23805,434,40960,0
23806,434,40960,98
23807,434,40960,196
23808,411,40960,0
23809,411,40960,35
23810,411,40960,1476
23811,411,40960,1695
23812,444,40960,0
23813,444,40960,98
23814,444,40960,196
23815,419,40960,0
23816,419,40960,98
23817,394,40960,0
23818,394,40960,35
23819,394,40960,1476
23820,394,40960,1794
23821,394,40960,1892
23822,377,40960,0
23823,377,40960,98
23824,361,40960,0
23825,361,40960,98
23826,346,40960,0
23827,346,40960,98
23828,337,40960,0
23829,337,40960,35
23830,337,40960,1476
23831,337,40960,2015
23832,337,40960,2041
23833,414,40960,0
23834,414,40960,98
23835,414,40960,196
23836,398,40960,0
23837,398,40960,98
23838,398,40960,196
23839,379,40960,0
23840,379,40960,36
23841,379,40960,1477
23842,379,40960,1878
23843,401,40960,0
23844,401,40960,98
23845,401,40960,196
23846,424,40960,0
23847,424,40960,36
23848,424,40960,1477
23849,424,40960,2027
23850,478,40960,0
23851,478,40960,98
23852,478,40960,196
23853,449,40960,0
23854,449,40960,98
23855,449,40960,196
23856,449,40960,294
23857,649,40960,98
23858,652,40960,0
23859,652,40960,1441
23860,652,40960,1490
23861,654,40960,0
23862,654,40960,98
23863,654,40960,196
23864,612,40960,0
23865,612,40960,1246
23866,569,40960,0
23867,569,40960,98
23868,569,40960,196
23869,530,40960,0
23870,530,40960,98
23871,530,40960,196
23872,501,40960,0
23873,501,40960,1291
23874,675,40960,0
23875,675,40960,98
23876,675,40960,196
23877,617,40960,0
23878,617,40960,36
23879,617,40960,1477
23880,617,40960,1693
23881,617,40960,1791
23882,574,40960,0
23883,574,40960,98
23884,532,40960,0
23885,532,40960,98
23886,532,40960,196
23887,498,40960,0
23888,498,40960,36
23889,498,40960,1477
23890,498,40960,1564
23891,498,40960,1590
23892,524,40960,0
23893,524,40960,98
23894,524,40960,196
23895,489,40960,0
23896,489,40960,98
23897,461,40960,0
23898,461,40960,104
23899,461,40960,202
23900,434,40960,0
23901,434,40960,36
23902,434,40960,1477
23903,434,40960,1816
23904,468,40960,0
23905,468,40960,98
23906,468,40960,196
23907,440,40960,0
23908,440,40960,1333
23909,432,40960,0
23910,432,40960,98
23911,432,40960,196
23912,450,40960,0
23913,450,40960,98
23914,450,40960,196
23915,424,40960,0
23916,424,40960,36
23917,424,40960,1477
23918,424,40960,1650
23919,451,40960,0
23920,451,40960,98
23921,451,40960,196
23922,423,40960,0
23923,423,40960,1237
23924,411,40960,0
23925,411,40960,98
23926,411,40960,196
23927,391,40960,0
23928,391,40960,98
23929,391,40960,196
23930,375,40960,0
23931,375,40960,1382
23932,359,40960,0
23933,359,40960,98
23934,359,40960,196
23935,344,40960,0
23936,344,40960,98
23937,329,40960,0
23938,329,40960,1416
23939,317,40960,0
23940,317,40960,98
23941,317,40960,196
23942,306,40960,0
23943,306,40960,99
23944,306,40960,198
23945,296,40960,0
23946,296,40960,1343
23947,295,40960,0
23948,295,40960,99
23949,295,40960,198
23950,288,40960,0
23951,288,40960,99
23952,288,40960,198
23953,286,40960,0
23954,286,40960,42
23955,286,40960,1483
23956,286,40960,2846
23957,343,40960,0
23958,343,40960,99
23959,343,40960,198
23960,334,40960,0
23961,334,40960,35
23962,334,40960,1476
23963,334,40960,2917
23964,334,40960,4358
23965,334,40960,5045
23966,412,40960,0
23967,412,40960,99
23968,412,40960,198
23969,424,40960,0
23970,424,40960,99
23971,424,40960,198
23972,407,40960,0
23973,407,40960,35
23974,407,40960,1476
23975,407,40960,1751
23976,446,40960,0
23977,446,40960,99
23978,446,40960,198
23979,428,40960,0
23980,428,40960,99
23981,407,40960,0
23982,407,40960,1441
23983,407,40960,1483
23984,441,40960,0
23985,441,40960,99
23986,441,40960,198
23987,447,40960,0
23988,447,40960,99
23989,447,40960,198
23990,431,40960,0
23991,431,40960,1229
23992,410,40960,0
23993,410,40960,99
23994,393,40960,0
23995,393,40960,106
23996,497,40960,0
23997,497,40960,1436
23998,469,40960,0
23999,469,40960,99
24000,469,40960,198
24001,475,40960,0
24002,475,40960,99
24003,475,40960,198
24004,458,40960,0
24005,458,40960,1183
24006,432,40960,0
24007,432,40960,99
24008,432,40960,198
24009,407,40960,0
24010,407,40960,35
24011,407,40960,1476
24012,407,40960,1876
24013,407,40960,1902
24014,453,40960,0
24015,453,40960,99
24016,453,40960,198
24017,424,40960,0
24018,424,40960,99
24019,402,40960,0
24020,402,40960,99
24021,402,40960,198
24022,384,40960,0
24023,384,40960,35
24024,384,40960,1476
24025,384,40960,2643
24026,432,40960,0
24027,432,40960,99
24028,432,40960,198
24029,411,40960,0
24030,411,40960,99
24031,459,40960,0
24032,459,40960,99
24033,451,40960,0
24034,451,40960,35
24035,451,40960,1476
24036,451,40960,2917
24037,451,40960,3096
24038,451,40960,3122
24039,462,40960,0
24040,462,40960,98
24041,462,40960,196
24042,432,40960,0
24043,432,40960,35
24044,432,40960,1476
24045,432,40960,2917
24046,432,40960,3114
24047,432,40960,3140
24048,475,40960,0
24049,475,40960,98
24050,475,40960,196
24051,450,40960,0
24052,450,40960,98
24053,450,40960,196
24054,427,40960,0
24055,427,40960,35
24056,427,40960,1476
24057,427,40960,2899
24058,480,40960,0
24059,480,40960,105
24060,480,40960,202
24061,453,40960,0
24062,453,40960,35
24063,453,40960,1476
24064,453,40960,2917
24065,453,40960,3102
24066,453,40960,3128
24067,473,40960,0
24068,473,40960,99
24069,473,40960,197
24070,446,40960,98
24071,446,40960,196
24072,423,40960,0
24073,423,40960,98
24074,423,40960,196
24075,401,40960,0
24076,401,40960,35
24077,401,40960,1476
24078,401,40960,2850
24079,438,40960,0
24080,438,40960,98
24081,438,40960,196
24082,416,40960,0
24083,416,40960,35
24084,416,40960,1476
24085,416,40960,2917
24086,416,40960,3025
24087,416,40960,3123
24088,395,40960,0
24089,395,40960,97
24090,378,40960,0
24091,378,40960,98
24092,378,40960,197
24093,368,40960,0
24094,368,40960,35
24095,368,40960,1476
24096,368,40960,2917
24097,368,40960,3155
24098,368,40960,3181
24099,423,40960,0
24100,423,40960,98
24101,423,40960,196
24102,397,40960,0
24103,397,40960,98
24104,380,40960,0
24105,380,40960,98
24106,586,40960,0
24107,586,40960,36
24108,586,40960,1477
24109,586,40960,2802
24110,612,40960,0
24111,612,40960,105
24112,612,40960,203
24113,607,40960,0
24114,607,40960,98
24115,563,40960,0
24116,563,40960,36
24117,563,40960,1477
24118,563,40960,2519
24119,563,40960,2545
24120,599,40960,0
24121,599,40960,98
24122,599,40960,196
24123,560,40960,0
24124,560,40960,98
24125,560,40960,196
24126,523,40960,0
24127,523,40960,36
24128,523,40960,1477
24129,523,40960,2649
24130,542,40960,0
24131,542,40960,98
24132,542,40960,196
24133,503,40960,0
24134,503,40960,36
24135,503,40960,1477
24136,503,40960,2172
24137,503,40960,2198
24138,510,40960,0
24139,510,40960,98
24140,510,40960,196
24141,474,40960,0
24142,474,40960,98
24143,446,40960,0
24144,446,40960,98
24145,433,40960,0
24146,433,40960,36
24147,433,40960,1477
24148,433,40960,2001
24149,433,40960,2027
24150,468,40960,0
24151,468,40960,98
24152,468,40960,196
24153,470,40960,0
24154,470,40960,36
24155,470,40960,1477
24156,470,40960,2099
24157,501,40960,0
24158,501,40960,98
24159,501,40960,196
24160,471,40960,0
24161,471,40960,98
24162,471,40960,196
24163,439,40960,0
24164,439,40960,98
24165,422,40960,0
24166,422,40960,36
24167,422,40960,1477
24168,422,40960,1915
24169,422,40960,1941
24170,465,40960,0
24171,465,40960,98
24172,465,40960,196
24173,441,40960,0
24174,441,40960,36
24175,441,40960,1477
24176,441,40960,1765
24177,441,40960,1862
24178,415,40960,0
24179,415,40960,106
24180,393,40960,0
24181,393,40960,98
24182,393,40960,196
24183,372,40960,0
24184,372,40960,36
24185,372,40960,1477
24186,372,40960,2025
24187,372,40960,2051
24188,418,40960,0
24189,418,40960,97
24190,418,40960,196
24191,396,40960,0
24192,396,40960,98
24193,396,40960,196
24194,378,40960,0
24195,378,40960,36
24196,378,40960,1477
24197,378,40960,1628
24198,378,40960,1654
24199,429,40960,0
24200,429,40960,98
24201,429,40960,196
24202,410,40960,0
24203,410,40960,1333
24204,386,40960,0
24205,386,40960,98
24206,386,40960,196
24207,371,40960,0
24208,371,40960,98
24209,607,40960,0
24210,607,40960,98
24211,607,40960,196
24212,573,40960,0
24213,573,40960,1277
24214,531,40960,0
24215,531,40960,98
24216,531,40960,196
24217,496,40960,0
24218,496,40960,36
24219,496,40960,1477
24220,496,40960,1587
24221,497,40960,0
24222,497,40960,105
24223,497,40960,203
24224,462,40960,0
24225,462,40960,99
24226,462,40960,198
24227,439,40960,0
24228,439,40960,1359
24229,414,40960,0
24230,414,40960,99
24231,414,40960,198
24232,392,40960,0
24233,392,40960,35
24234,392,40960,1476
24235,392,40960,2917
24236,392,40960,2968
24237,392,40960,3067
24238,393,40960,0
24239,393,40960,99
24240,387,40960,0
24241,387,40960,99
24242,387,40960,198
24243,369,40960,0
24244,369,40960,35
24245,369,40960,1476
24246,369,40960,2917
24247,369,40960,4358
24248,369,40960,5362
24249,369,40960,5388
24250,373,40960,0
24251,373,40960,99
