Index,RTT (μs),CWND (B),Bytes In Flight (B)
18141,259,40960,196
18142,266,40960,0
18143,266,40960,98
18144,253,40960,0
18145,253,40960,174
18146,280,40960,0
18147,280,40960,98
18148,280,40960,196
18149,266,40960,0
18150,266,40960,173
18151,266,40960,271
18152,251,40960,0
18153,251,40960,104
18154,239,40960,0
18155,239,40960,98
18156,239,40960,196
18157,372,40960,0
18158,372,40960,289
18159,343,40960,0
18160,343,40960,98
18161,343,40960,196
18162,338,40960,0
18163,338,40960,98
18164,338,40960,196
18165,500,40960,0
18166,500,40960,116
18167,617,40960,0
18168,617,40960,98
18169,617,40960,196
18170,559,40960,0
18171,559,40960,172
18172,680,40960,0
18173,680,40960,98
18174,680,40960,196
18175,680,40960,294
18176,618,40960,98
18177,567,40960,0
18178,567,40960,98
18179,567,40960,196
18180,524,40960,0
18181,524,40960,178
18182,487,40960,0
18183,487,40960,98
18184,487,40960,196
18185,457,40960,0
18186,457,40960,78
18187,428,40960,0
18188,428,40960,98
18189,428,40960,196
18190,392,40960,0
18191,392,40960,98
18192,392,40960,196
18193,380,40960,0
18194,380,40960,152
18195,359,40960,0
18196,359,40960,98
18197,359,40960,196
18198,340,40960,0
18199,340,40960,121
18200,340,40960,219
18201,332,40960,0
18202,332,40960,98
18203,481,40960,0
18204,481,40960,105
18205,481,40960,203
18206,498,40960,0
18207,498,40960,127
18208,646,40960,0
18209,646,40960,98
18210,646,40960,196
18211,646,40960,294
18212,627,40960,98
18213,591,40960,0
18214,591,40960,98
18215,591,40960,203
18216,620,40960,0
18217,620,40960,98
18218,751,40960,0
18219,751,40960,98
18220,751,40960,196
18221,694,40960,0
18222,694,40960,100
18223,630,40960,0
18224,630,40960,98
18225,630,40960,196
18226,653,40960,0
18227,653,40960,98
18228,653,40960,196
18229,631,40960,98
18230,859,40960,0
18231,859,40960,117
18232,777,40960,0
18233,777,40960,98
18234,777,40960,196
18235,748,40960,0
18236,748,40960,85
18237,689,40960,0
18238,689,40960,105
18239,689,40960,203
18240,621,40960,0
18241,621,40960,98
18242,621,40960,196
18243,621,40960,294
18244,561,40960,0
18245,561,40960,96
18246,514,40960,0
18247,514,40960,98
18248,514,40960,196
18249,471,40960,0
18250,471,40960,91
18251,455,40960,0
18252,455,40960,98
18253,455,40960,196
18254,508,40960,0
18255,508,40960,98
18256,508,40960,196
18257,474,40960,0
18258,474,40960,1035
18259,433,40960,0
18260,433,40960,98
18261,433,40960,196
18262,562,40960,0
18263,562,40960,87
18264,521,40960,0
18265,521,40960,99
18266,521,40960,198
18267,474,40960,0
18268,474,40960,99
18269,474,40960,198
18270,447,40960,99
18271,427,40960,0
18272,427,40960,70
18273,397,40960,0
18274,397,40960,99
18275,397,40960,198
18276,368,40960,0
18277,368,40960,99
18278,368,40960,198
18279,359,40960,0
18280,359,40960,99
18281,339,40960,0
18282,339,40960,70
18283,319,40960,0
18284,319,40960,99
18285,319,40960,198
18286,320,40960,0
18287,320,40960,35
18288,320,40960,1476
18289,320,40960,2277
18290,320,40960,2303
18291,336,40960,0
18292,336,40960,106
18293,336,40960,205
18294,325,40960,0
18295,325,40960,99
18296,325,40960,198
18297,317,40960,0
18298,317,40960,784
18299,301,40960,0
18300,301,40960,99
18301,301,40960,198
18302,302,40960,0
18303,302,40960,157
18304,302,40960,256
18305,289,40960,0
18306,289,40960,99
18307,298,40960,0
18308,298,40960,99
18309,298,40960,198
18310,327,40960,0
18311,327,40960,134
18312,321,40960,0
18313,321,40960,99
18314,321,40960,198
18315,300,40960,0
18316,300,40960,99
18317,282,40960,0
18318,282,40960,108
18319,282,40960,207
18320,302,40960,0
18321,302,40960,99
18322,282,40960,0
18323,282,40960,99
18324,266,40960,0
18325,266,40960,105
18326,280,40960,0
18327,280,40960,110
18328,264,40960,0
18329,264,40960,99
18330,264,40960,198
18331,253,40960,0
18332,253,40960,99
18333,253,40960,198
18334,252,40960,0
18335,252,40960,102
18336,455,40960,0
18337,455,40960,99
18338,455,40960,198
18339,434,40960,0
18340,434,40960,996
18341,397,40960,0
18342,397,40960,99
18343,397,40960,198
18344,388,40960,0
18345,388,40960,98
18346,388,40960,196
18347,395,40960,0
18348,395,40960,111
18349,372,40960,0
18350,372,40960,98
18351,372,40960,196
18352,372,40960,294
18353,531,40960,98
18354,599,40960,0
18355,599,40960,151
18356,570,40960,0
18357,570,40960,98
18358,570,40960,196
18359,526,40960,0
18360,526,40960,98
18361,526,40960,196
18362,490,40960,0
18363,490,40960,166
18364,452,40960,0
18365,452,40960,98
18366,452,40960,196
18367,418,40960,0
18368,418,40960,218
18369,418,40960,316
18370,402,40960,0
18371,402,40960,98
18372,543,40960,0
18373,543,40960,98
18374,543,40960,196
18375,500,40960,0
18376,500,40960,201
18377,652,40960,0
18378,652,40960,98
18379,652,40960,196
18380,740,40960,0
18381,740,40960,98
18382,740,40960,196
18383,666,40960,0
18384,666,40960,98
18385,666,40960,340
18386,612,40960,0
18387,612,40960,98
18388,612,40960,196
18389,566,40960,0
18390,566,40960,229
18391,531,40960,0
18392,531,40960,98
18393,531,40960,196
18394,485,40960,0
18395,485,40960,98
18396,485,40960,196
18397,461,40960,0
18398,461,40960,245
18399,427,40960,0
18400,427,40960,98
18401,427,40960,196
18402,396,40960,0
18403,396,40960,267
18404,382,40960,0
18405,382,40960,98
18406,382,40960,196
18407,366,40960,0
18408,366,40960,105
18409,366,40960,203
18410,360,40960,0
18411,360,40960,263
18412,344,40960,0
18413,344,40960,98
18414,344,40960,196
18415,399,40960,0
18416,399,40960,641
18417,399,40960,739
18418,384,40960,0
18419,384,40960,98
18420,384,40960,196
18421,355,40960,0
18422,355,40960,98
18423,355,40960,196
18424,335,40960,0
18425,335,40960,192
18426,336,40960,0
18427,336,40960,98
18428,336,40960,196
18429,313,40960,0
18430,313,40960,221
18431,313,40960,319
18432,420,40960,0
18433,420,40960,98
18434,406,40960,0
18435,406,40960,98
18436,406,40960,196
18437,379,40960,0
18438,379,40960,231
18439,354,40960,0
18440,354,40960,98
18441,354,40960,196
18442,332,40960,0
18443,332,40960,98
18444,332,40960,196
18445,340,40960,0
18446,340,40960,255
18447,316,40960,0
18448,316,40960,98
18449,316,40960,196
18450,317,40960,0
18451,317,40960,98
18452,301,40960,0
18453,301,40960,262
18454,294,40960,0
18455,294,40960,98
18456,294,40960,196
18457,360,40960,0
18458,360,40960,98
18459,360,40960,196
18460,357,40960,0
18461,357,40960,265
18462,333,40960,0
18463,333,40960,98
18464,333,40960,196
18465,351,40960,0
18466,351,40960,241
18467,339,40960,0
18468,339,40960,98
18469,339,40960,196
18470,318,40960,0
18471,318,40960,98
18472,318,40960,196
18473,384,40960,0
18474,384,40960,231
18475,356,40960,0
18476,356,40960,98
18477,356,40960,196
18478,337,40960,0
18479,337,40960,249
18480,493,40960,0
18481,493,40960,99
18482,493,40960,198
18483,556,40960,0
18484,556,40960,99
18485,556,40960,198
18486,507,40960,0
18487,507,40960,99
18488,462,40960,0
18489,462,40960,827
18490,448,40960,0
18491,448,40960,106
18492,448,40960,205
18493,415,40960,0
18494,415,40960,120
18495,415,40960,219
18496,415,40960,318
18497,397,40960,99
18498,376,40960,0
18499,376,40960,99
18500,376,40960,198
18501,355,40960,0
18502,355,40960,35
18503,355,40960,1476
18504,355,40960,2246
18505,355,40960,2272
18506,413,40960,0
18507,413,40960,99
18508,413,40960,198
18509,395,40960,0
18510,395,40960,99
18511,395,40960,198
18512,367,40960,0
18513,367,40960,807
18514,355,40960,0
18515,355,40960,99
18516,355,40960,198
18517,343,40960,0
18518,343,40960,97
18519,332,40960,0
18520,332,40960,99
18521,332,40960,198
18522,336,40960,0
18523,336,40960,99
18524,466,40960,0
18525,466,40960,99
18526,466,40960,198
18527,550,40960,0
18528,550,40960,154
18529,503,40960,0
18530,503,40960,99
18531,503,40960,198
18532,459,40960,0
18533,459,40960,90
18534,420,40960,0
18535,420,40960,99
18536,420,40960,198
18537,387,40960,0
18538,387,40960,99
18539,387,40960,198
18540,360,40960,99
18541,335,40960,0
18542,335,40960,103
18543,331,40960,0
18544,331,40960,106
18545,331,40960,205
18546,332,40960,0
18547,332,40960,89
18548,332,40960,188
18549,321,40960,0
18550,321,40960,99
18551,531,40960,0
18552,531,40960,99
18553,531,40960,198
18554,495,40960,0
18555,495,40960,35
18556,495,40960,1476
18557,495,40960,2917
18558,495,40960,4358
18559,495,40960,5122
18560,495,40960,5148
18561,478,40960,0
18562,478,40960,99
18563,478,40960,200
18564,460,40960,0
18565,460,40960,101
18566,635,40960,0
18567,635,40960,99
18568,635,40960,198
18569,573,40960,0
18570,573,40960,95
18571,733,40960,0
18572,733,40960,100
18573,733,40960,198
18574,659,40960,0
18575,659,40960,115
18576,603,40960,0
18577,603,40960,99
18578,603,40960,197
18579,621,40960,0
18580,621,40960,99
18581,621,40960,207
18582,575,40960,0
18583,575,40960,112
18584,522,40960,0
18585,522,40960,103
18586,522,40960,207
18587,490,40960,0
18588,490,40960,124
18589,453,40960,0
18590,453,40960,103
18591,453,40960,205
18592,596,40960,0
18593,596,40960,98
18594,596,40960,196
18595,596,40960,294
18596,555,40960,0
18597,555,40960,128
18598,666,40960,0
18599,666,40960,98
18600,666,40960,196
18601,654,40960,0
18602,654,40960,130
18603,590,40960,0
18604,590,40960,98
18605,590,40960,196
18606,535,40960,0
18607,535,40960,98
18608,535,40960,196
18609,493,40960,0
18610,493,40960,166
18611,459,40960,0
18612,459,40960,98
18613,459,40960,196
18614,431,40960,0
18615,431,40960,124
18616,431,40960,222
18617,406,40960,0
18618,406,40960,98
18619,377,40960,0
18620,377,40960,98
18621,377,40960,196
18622,363,40960,0
18623,363,40960,141
18624,554,40960,0
18625,554,40960,98
18626,554,40960,196
18627,512,40960,0
18628,512,40960,98
18629,512,40960,196
18630,483,40960,0
18631,483,40960,98
18632,449,40960,0
18633,449,40960,149
18634,410,40960,0
18635,410,40960,105
18636,410,40960,203
18637,390,40960,0
18638,390,40960,70
18639,374,40960,0
18640,374,40960,98
18641,374,40960,196
18642,348,40960,0
18643,348,40960,98
18644,348,40960,196
18645,338,40960,0
18646,338,40960,254
18647,316,40960,0
18648,316,40960,98
18649,316,40960,196
18650,303,40960,0
18651,303,40960,132
18652,421,40960,0
18653,421,40960,98
18654,421,40960,196
18655,421,40960,0
18656,421,40960,98
18657,421,40960,196
18658,401,40960,0
18659,401,40960,166
18660,381,40960,0
18661,381,40960,98
18662,381,40960,196
18663,353,40960,0
18664,353,40960,98
18665,329,40960,0
18666,329,40960,159
18667,329,40960,257
18668,329,40960,355
18669,324,40960,0
18670,324,40960,98
18671,324,40960,196
18672,330,40960,0
18673,330,40960,182
18674,484,40960,0
18675,484,40960,98
18676,484,40960,196
18677,478,40960,0
18678,478,40960,98
18679,478,40960,196
18680,454,40960,0
18681,454,40960,142
18682,416,40960,0
18683,416,40960,98
18684,416,40960,196
18685,381,40960,0
18686,381,40960,169
18687,530,40960,0
18688,530,40960,98
18689,530,40960,196
18690,593,40960,0
18691,593,40960,98
18692,593,40960,196
18693,542,40960,0
18694,542,40960,212
18695,493,40960,0
18696,493,40960,98
18697,493,40960,196
18698,491,40960,0
18699,491,40960,98
18700,448,40960,0
18701,448,40960,242
18702,578,40960,0
18703,578,40960,99
18704,578,40960,198
18705,689,40960,0
18706,689,40960,99
18707,689,40960,198
18708,623,40960,0
18709,623,40960,276
18710,761,40960,0
18711,761,40960,99
18712,761,40960,198
18713,684,40960,0
18714,684,40960,156
18715,636,40960,0
18716,636,40960,99
18717,636,40960,198
18718,611,40960,0
18719,611,40960,106
18720,611,40960,205
18721,565,40960,0
18722,565,40960,35
18723,565,40960,1476
18724,565,40960,2917
18725,565,40960,3250
18726,565,40960,3276
18727,583,40960,0
18728,583,40960,99
18729,583,40960,198
18730,550,40960,0
18731,550,40960,99
18732,550,40960,198
18733,550,40960,297
18734,509,40960,99
18735,509,40960,1313
18736,484,40960,1214
18737,449,40960,0
18738,449,40960,99
18739,449,40960,198
18740,424,40960,0
18741,424,40960,164
18742,392,40960,0
18743,392,40960,99
18744,392,40960,198
18745,365,40960,0
18746,365,40960,99
18747,365,40960,198
18748,591,40960,0
18749,591,40960,272
18750,560,40960,0
18751,560,40960,99
18752,560,40960,198
18753,518,40960,99
18754,485,40960,0
18755,485,40960,381
18756,455,40960,0
18757,455,40960,99
18758,455,40960,198
18759,423,40960,0
18760,423,40960,99
18761,391,40960,0
18762,391,40960,99
18763,385,40960,0
18764,385,40960,248
18765,362,40960,0
18766,362,40960,99
18767,362,40960,198
18768,355,40960,0
18769,355,40960,467
18770,344,40960,0
18771,344,40960,99
18772,344,40960,198
18773,354,40960,0
18774,354,40960,99
18775,501,40960,0
18776,501,40960,99
18777,501,40960,198
18778,459,40960,0
18779,459,40960,167
18780,419,40960,0
18781,419,40960,99
18782,419,40960,198
18783,385,40960,0
18784,385,40960,257
18785,390,40960,0
18786,390,40960,98
18787,390,40960,196
18788,362,40960,0
18789,362,40960,97
18790,362,40960,195
18791,392,40960,0
18792,392,40960,339
18793,365,40960,0
18794,365,40960,98
18795,365,40960,196
18796,437,40960,0
18797,437,40960,99
18798,437,40960,197
18799,403,40960,0
18800,403,40960,271
18801,396,40960,0
18802,396,40960,105
18803,396,40960,203
18804,396,40960,301
18805,380,40960,0
18806,380,40960,329
18807,360,40960,0
18808,360,40960,98
18809,360,40960,195
18810,508,40960,0
18811,508,40960,97
18812,508,40960,194
18813,469,40960,0
18814,469,40960,283
18815,436,40960,0
18816,436,40960,96
18817,436,40960,194
18818,422,40960,0
18819,422,40960,255
18820,559,40960,0
18821,559,40960,99
18822,559,40960,196
18823,674,40960,0
18824,674,40960,97
18825,674,40960,193
18826,727,40960,0
18827,727,40960,202
18828,833,40960,0
18829,833,40960,94
18830,833,40960,189
18831,924,40960,0
18832,924,40960,192
18833,844,40960,0
18834,844,40960,95
18835,844,40960,190
18836,779,40960,0
18837,779,40960,102
18838,779,40960,199
18839,710,40960,0
18840,710,40960,98
18841,646,40960,0
18842,646,40960,908
18843,588,40960,0
18844,588,40960,96
18845,588,40960,194
18846,541,40960,0
18847,541,40960,97
18848,541,40960,195
18849,504,40960,0
18850,504,40960,85
18851,474,40960,0
18852,474,40960,98
18853,474,40960,198
18854,435,40960,0
18855,435,40960,109
18856,402,40960,0
18857,402,40960,96
18858,402,40960,193
18859,421,40960,0
18860,421,40960,97
18861,421,40960,194
18862,423,40960,0
18863,423,40960,107
18864,392,40960,0
18865,392,40960,98
18866,392,40960,201
18867,364,40960,0
18868,364,40960,117
18869,338,40960,0
18870,338,40960,99
18871,338,40960,197
18872,338,40960,292
18873,322,40960,95
18874,556,40960,0
18875,556,40960,95
18876,556,40960,191
18877,528,40960,0
18878,528,40960,120
18879,491,40960,0
18880,491,40960,94
18881,491,40960,189
18882,468,40960,0
18883,468,40960,133
18884,445,40960,0
18885,445,40960,98
18886,445,40960,196
18887,414,40960,0
18888,414,40960,105
18889,414,40960,203
18890,412,40960,0
18891,412,40960,138
18892,379,40960,0
18893,379,40960,98
18894,379,40960,196
18895,409,40960,0
18896,409,40960,124
18897,409,40960,222
18898,388,40960,0
18899,388,40960,98
18900,580,40960,0
18901,580,40960,98
18902,580,40960,196
18903,548,40960,0
18904,548,40960,154
18905,501,40960,0
18906,501,40960,98
18907,501,40960,196
18908,462,40960,0
18909,462,40960,98
18910,449,40960,0
18911,449,40960,98
18912,410,40960,0
18913,410,40960,98
18914,382,40960,0
18915,382,40960,303
18916,368,40960,0
18917,368,40960,98
18918,368,40960,196
18919,345,40960,0
18920,345,40960,36
18921,345,40960,1477
18922,345,40960,2918
18923,345,40960,3287
18924,345,40960,3313
18925,374,40960,0
18926,374,40960,106
18927,374,40960,205
18928,353,40960,0
18929,353,40960,99
18930,353,40960,198
18931,334,40960,0
18932,334,40960,97
18933,312,40960,0
18934,312,40960,99
18935,312,40960,198
18936,290,40960,0
18937,290,40960,70
18938,285,40960,0
18939,285,40960,99
18940,285,40960,198
18941,274,40960,0
18942,274,40960,99
18943,274,40960,198
18944,261,40960,0
18945,261,40960,99
18946,261,40960,0
18947,261,40960,35
18948,261,40960,1476
18949,261,40960,2103
18950,261,40960,2129
18951,289,40960,0
18952,289,40960,99
18953,289,40960,198
18954,278,40960,0
18955,278,40960,241
18956,277,40960,0
18957,277,40960,99
18958,308,40960,0
18959,308,40960,99
18960,297,40960,0
18961,297,40960,99
18962,297,40960,198
18963,287,40960,0
18964,287,40960,294
18965,281,40960,0
18966,281,40960,99
18967,281,40960,198
18968,274,40960,0
18969,274,40960,332
18970,274,40960,431
18971,264,40960,0
18972,264,40960,99
18973,250,40960,0
18974,250,40960,99
18975,250,40960,198
18976,254,40960,0
18977,254,40960,265
18978,245,40960,0
18979,245,40960,106
18980,245,40960,205
18981,237,40960,0
18982,237,40960,99
18983,237,40960,198
18984,316,40960,0
18985,316,40960,99
18986,316,40960,521
18987,299,40960,0
18988,299,40960,99
18989,299,40960,198
18990,279,40960,0
18991,279,40960,132
18992,270,40960,0
18993,270,40960,99
18994,270,40960,198
18995,269,40960,0
18996,269,40960,99
18997,269,40960,198
18998,260,40960,0
18999,260,40960,35
19000,260,40960,1476
19001,260,40960,1832
19002,260,40960,1858
19003,352,40960,0
19004,352,40960,99
19005,352,40960,198
19006,330,40960,0
19007,330,40960,133
19008,317,40960,0
19009,317,40960,98
19010,317,40960,196
19011,308,40960,0
19012,308,40960,98
19013,308,40960,196
19014,306,40960,0
19015,306,40960,228
19016,314,40960,0
19017,314,40960,98
19018,314,40960,196
19019,304,40960,0
19020,304,40960,98
19021,287,40960,0
19022,287,40960,258
19023,287,40960,356
19024,277,40960,0
19025,277,40960,98
19026,260,40960,0
19027,260,40960,98
19028,260,40960,196
19029,254,40960,0
19030,254,40960,279
19031,246,40960,0
19032,246,40960,98
19033,246,40960,196
19034,261,40960,0
19035,261,40960,98
19036,261,40960,196
19037,265,40960,0
19038,265,40960,277
19039,249,40960,0
19040,249,40960,98
19041,249,40960,196
19042,239,40960,0
19043,239,40960,309
19044,258,40960,0
19045,258,40960,98
19046,258,40960,196
19047,333,40960,0
19048,333,40960,98
19049,333,40960,196
19050,312,40960,0
19051,312,40960,254
19052,412,40960,0
19053,412,40960,98
19054,412,40960,196
19055,412,40960,294
19056,395,40960,0
19057,395,40960,261
19058,363,40960,0
19059,363,40960,98
19060,363,40960,196
19061,343,40960,0
19062,343,40960,98
19063,343,40960,196
19064,327,40960,0
19065,327,40960,271
19066,315,40960,0
19067,315,40960,105
19068,315,40960,203
19069,295,40960,0
19070,295,40960,245
19071,296,40960,0
19072,296,40960,98
19073,296,40960,196
19074,290,40960,0
19075,290,40960,98
19076,275,40960,0
19077,275,40960,98
19078,259,40960,0
19079,259,40960,154
19080,251,40960,0
19081,251,40960,98
19082,251,40960,196
19083,244,40960,0
19084,244,40960,179
19085,244,40960,277
19086,244,40960,375
19087,258,40960,0
19088,258,40960,98
19089,247,40960,0
19090,247,40960,98
19091,247,40960,196
19092,252,40960,0
19093,252,40960,119
19094,244,40960,0
19095,244,40960,98
19096,236,40960,0
19097,236,40960,104
19098,292,40960,0
19099,292,40960,98
19100,292,40960,196
19101,287,40960,98
19102,343,40960,0
19103,343,40960,128
19104,491,40960,0
19105,491,40960,98
19106,491,40960,196
19107,473,40960,0
19108,473,40960,102
19109,617,40960,0
19110,617,40960,98
19111,617,40960,196
19112,614,40960,0
19113,614,40960,98
19114,614,40960,196
19115,567,40960,0
19116,567,40960,106
19117,570,40960,0
19118,570,40960,98
19119,570,40960,196
19120,535,40960,0
19121,535,40960,107
19122,489,40960,0
19123,489,40960,98
19124,489,40960,196
19125,489,40960,294
19126,452,40960,98
19127,629,40960,0
19128,629,40960,98
19129,629,40960,196
19130,650,40960,0
19131,650,40960,90
19132,787,40960,0
19133,787,40960,98
19134,787,40960,196
19135,724,40960,0
19136,724,40960,87
19137,658,40960,0
19138,658,40960,98
19139,658,40960,196
19140,746,40960,0
19141,746,40960,98
19142,746,40960,196
19143,672,40960,0
19144,672,40960,91
19145,615,40960,0
19146,615,40960,106
19147,615,40960,205
19148,595,40960,0
19149,595,40960,99
19150,595,40960,198
19151,629,40960,0
19152,629,40960,941
19153,738,40960,0
19154,738,40960,99
19155,738,40960,198
19156,668,40960,0
19157,668,40960,99
19158,610,40960,0
19159,610,40960,73
19160,552,40960,0
19161,552,40960,99
19162,552,40960,198
19163,527,40960,0
19164,527,40960,99
19165,527,40960,198
19166,495,40960,0
19167,495,40960,35
19168,495,40960,1476
19169,495,40960,2119
19170,482,40960,0
19171,482,40960,99
19172,482,40960,198
19173,450,40960,0
19174,450,40960,1044
19175,416,40960,0
19176,416,40960,99
19177,416,40960,198
19178,532,40960,0
19179,532,40960,99
19180,532,40960,198
19181,492,40960,0
19182,492,40960,189
19183,455,40960,0
19184,455,40960,106
19185,455,40960,205
19186,424,40960,0
19187,424,40960,135
19188,424,40960,234
19189,404,40960,99
19190,404,40960,198
19191,380,40960,0
19192,380,40960,99
19193,380,40960,198
19194,365,40960,0
19195,365,40960,99
19196,348,40960,0
19197,348,40960,225
19198,333,40960,0
19199,333,40960,99
19200,333,40960,198
19201,323,40960,0
19202,323,40960,166
19203,484,40960,0
19204,484,40960,99
19205,484,40960,198
19206,457,40960,0
19207,457,40960,102
19208,457,40960,205
19209,417,40960,0
19210,417,40960,167
19211,384,40960,0
19212,384,40960,103
19213,384,40960,206
19214,552,40960,0
19215,552,40960,102
19216,552,40960,203
19217,695,40960,0
19218,695,40960,1087
19219,628,40960,0
19220,628,40960,101
19221,628,40960,202
19222,577,40960,0
19223,577,40960,109
19224,543,40960,0
19225,543,40960,101
19226,543,40960,202
19227,493,40960,0
19228,493,40960,100
19229,646,40960,0
19230,646,40960,99
19231,646,40960,198
19232,610,40960,0
19233,610,40960,124
19234,746,40960,0
19235,746,40960,107
19236,746,40960,206
19237,769,40960,0
19238,769,40960,98
19239,691,40960,0
19240,691,40960,99
19241,691,40960,195
19242,629,40960,0
19243,629,40960,96
19244,629,40960,193
19245,588,40960,0
19246,588,40960,119
19247,534,40960,0
19248,534,40960,98
19249,534,40960,195
19250,485,40960,0
19251,485,40960,173
19252,467,40960,0
19253,467,40960,98
19254,467,40960,195
19255,444,40960,0
19256,444,40960,95
19257,444,40960,192
19258,427,40960,0
19259,427,40960,215
19260,568,40960,0
19261,568,40960,97
19262,568,40960,198
19263,530,40960,0
19264,530,40960,102
19265,481,40960,0
19266,481,40960,100
19267,442,40960,0
19268,442,40960,107
19269,406,40960,0
19270,406,40960,269
19271,557,40960,0
19272,557,40960,100
19273,557,40960,198
19274,507,40960,0
19275,507,40960,293
19276,488,40960,0
19277,488,40960,98
19278,488,40960,196
19279,453,40960,0
19280,453,40960,98
19281,453,40960,196
19282,440,40960,0
19283,440,40960,393
19284,598,40960,0
19285,598,40960,98
19286,598,40960,196
19287,549,40960,0
19288,549,40960,417
19289,513,40960,0
19290,513,40960,98
19291,513,40960,196
19292,474,40960,0
19293,474,40960,98
19294,474,40960,196
19295,436,40960,0
19296,436,40960,98
19297,416,40960,0
19298,416,40960,380
19299,395,40960,0
19300,395,40960,98
19301,395,40960,196
19302,396,40960,0
19303,396,40960,362
19304,382,40960,0
19305,382,40960,98
19306,374,40960,0
19307,374,40960,98
19308,354,40960,0
19309,354,40960,98
19310,354,40960,196
19311,434,40960,0
19312,434,40960,339
19313,400,40960,0
19314,400,40960,98
19315,400,40960,196
19316,369,40960,0
19317,369,40960,306
19318,369,40960,404
19319,365,40960,98
19320,365,40960,196
19321,412,40960,0
19322,412,40960,98
19323,412,40960,196
19324,400,40960,0
19325,400,40960,204
19326,372,40960,0
19327,372,40960,98
19328,372,40960,196
19329,344,40960,0
19330,344,40960,98
19331,344,40960,196
19332,322,40960,0
19333,322,40960,98
19334,301,40960,0
19335,301,40960,152
19336,297,40960,0
19337,297,40960,98
19338,297,40960,196
19339,284,40960,0
19340,284,40960,135
19341,269,40960,0
19342,269,40960,97
19343,269,40960,195
19344,253,40960,0
19345,253,40960,95
19346,253,40960,191
19347,364,40960,0
19348,364,40960,119
19349,506,40960,0
19350,506,40960,96
19351,506,40960,192
19352,461,40960,0
19353,461,40960,123
19354,422,40960,0
19355,422,40960,98
19356,422,40960,193
19357,586,40960,0
19358,586,40960,94
19359,586,40960,188
19360,561,40960,0
19361,561,40960,1150
19362,511,40960,0
19363,511,40960,95
19364,511,40960,190
19365,511,40960,285
19366,475,40960,95
19367,603,40960,0
19368,603,40960,107
19369,603,40960,202
19370,559,40960,0
19371,559,40960,96
19372,693,40960,0
19373,693,40960,99
19374,693,40960,198
19375,631,40960,0
19376,631,40960,124
19377,580,40960,0
19378,580,40960,99
19379,580,40960,198
19380,540,40960,0
19381,540,40960,99
19382,540,40960,198
19383,509,40960,0
19384,509,40960,35
19385,509,40960,1476
19386,509,40960,2102
19387,509,40960,2128
19388,475,40960,0
19389,475,40960,99
19390,475,40960,198
19391,453,40960,0
19392,453,40960,1257
19393,418,40960,0
19394,418,40960,99
19395,418,40960,198
19396,401,40960,0
19397,401,40960,99
19398,401,40960,198
19399,385,40960,0
19400,385,40960,69
19401,364,40960,0
19402,364,40960,99
19403,364,40960,198
19404,349,40960,0
19405,349,40960,99
19406,336,40960,0
19407,336,40960,134
19408,329,40960,0
19409,329,40960,99
19410,329,40960,198
19411,310,40960,0
19412,310,40960,99
19413,310,40960,198
19414,297,40960,99
19415,337,40960,0
19416,337,40960,228
19417,321,40960,0
19418,321,40960,99
19419,321,40960,198
19420,320,40960,0
19421,320,40960,176
19422,304,40960,0
19423,304,40960,99
19424,304,40960,198
19425,303,40960,0
19426,303,40960,99
19427,303,40960,198
19428,292,40960,0
19429,292,40960,138
19430,274,40960,0
19431,274,40960,99
19432,274,40960,198
19433,275,40960,0
19434,275,40960,153
19435,275,40960,252
19436,275,40960,351
19437,319,40960,0
19438,319,40960,99
19439,317,40960,0
19440,317,40960,106
19441,317,40960,205
19442,384,40960,0
19443,384,40960,116
19444,353,40960,0
19445,353,40960,98
19446,353,40960,196
19447,335,40960,0
19448,335,40960,98
19449,335,40960,196
19450,341,40960,0
19451,341,40960,104
19452,521,40960,0
19453,521,40960,98
19454,521,40960,196
19455,474,40960,0
19456,474,40960,87
19457,432,40960,0
19458,432,40960,98
19459,432,40960,196
19460,399,40960,0
19461,399,40960,98
19462,399,40960,196
19463,390,40960,0
19464,390,40960,96
19465,531,40960,0
19466,531,40960,98
19467,531,40960,196
19468,565,40960,0
19469,565,40960,79
19470,528,40960,0
19471,528,40960,98
19472,528,40960,196
19473,528,40960,294
19474,509,40960,0
19475,509,40960,98
19476,509,40960,196
19477,493,40960,0
19478,493,40960,78
19479,614,40960,0
19480,614,40960,98
19481,614,40960,196
19482,560,40960,0
19483,560,40960,83
19484,560,40960,181
19485,516,40960,0
19486,516,40960,98
19487,478,40960,0
19488,478,40960,98
19489,478,40960,196
19490,445,40960,0
19491,445,40960,151
19492,408,40960,0
19493,408,40960,106
19494,408,40960,206
19495,378,40960,0
19496,378,40960,102
19497,354,40960,0
19498,354,40960,101
19499,354,40960,194
19500,338,40960,0
19501,338,40960,101
19502,338,40960,203
19503,338,40960,304
19504,337,40960,101
19505,329,40960,0
19506,329,40960,36
19507,329,40960,1477
19508,329,40960,2636
19509,353,40960,0
19510,353,40960,101
19511,353,40960,201
19512,342,40960,0
19513,342,40960,100
19514,342,40960,201
19515,331,40960,0
19516,331,40960,70
19517,313,40960,0
19518,313,40960,100
19519,313,40960,201
19520,373,40960,0
19521,373,40960,70
19522,353,40960,0
19523,353,40960,98
19524,338,40960,0
19525,338,40960,104
19526,321,40960,0
19527,321,40960,99
19528,321,40960,196
19529,306,40960,0
19530,306,40960,70
19531,302,40960,0
19532,302,40960,95
19533,302,40960,193
