Index,RTT (μs),CWND (B),Bytes In Flight (B)
906,401,40960,3204
907,459,40960,0
908,459,40960,104
909,459,40960,200
910,429,40960,0
911,429,40960,95
912,429,40960,190
913,407,40960,0
914,407,40960,33
915,407,40960,1474
916,407,40960,2915
917,407,40960,3142
918,447,40960,0
919,447,40960,98
920,447,40960,194
921,450,40960,0
922,450,40960,33
923,450,40960,1474
924,450,40960,2915
925,450,40960,3116
926,499,40960,0
927,499,40960,101
928,499,40960,197
929,460,40960,0
930,460,40960,92
931,424,40960,0
932,424,40960,94
933,424,40960,187
934,405,40960,0
935,405,40960,33
936,405,40960,1474
937,405,40960,2623
938,452,40960,0
939,452,40960,93
940,452,40960,185
941,426,40960,0
942,426,40960,33
943,426,40960,1474
944,426,40960,2915
945,426,40960,3206
946,426,40960,3296
947,402,40960,0
948,402,40960,93
949,381,40960,0
950,381,40960,91
951,381,40960,183
952,368,40960,0
953,368,40960,33
954,368,40960,1474
955,368,40960,2858
956,412,40960,0
957,412,40960,93
958,412,40960,187
959,395,40960,0
960,395,40960,96
961,393,40960,0
962,393,40960,94
963,393,40960,127
964,393,40960,1568
965,393,40960,3009
966,393,40960,3442
967,379,40960,3315
968,455,40960,0
969,455,40960,93
970,455,40960,187
971,435,40960,0
972,435,40960,40
973,435,40960,1481
974,435,40960,2922
975,435,40960,3247
976,435,40960,3271
977,473,40960,0
978,473,40960,95
979,473,40960,190
980,444,40960,0
981,444,40960,95
982,437,40960,0
983,437,40960,95
984,437,40960,190
985,412,40960,0
986,412,40960,33
987,412,40960,1474
988,412,40960,2915
989,412,40960,3440
990,419,40960,0
991,419,40960,95
992,419,40960,190
993,412,40960,0
994,412,40960,33
995,412,40960,1474
996,412,40960,2915
997,412,40960,3332
998,412,40960,3356
999,414,40960,0
1000,414,40960,95
1001,414,40960,190
1002,433,40960,0
1003,433,40960,95
1004,433,40960,190
1005,411,40960,0
1006,411,40960,33
1007,411,40960,1474
1008,411,40960,2779
1009,407,40960,0
1010,407,40960,97
1011,407,40960,192
1012,382,40960,0
1013,382,40960,33
1014,382,40960,1474
1015,382,40960,2915
1016,382,40960,3468
1017,400,40960,0
1018,400,40960,95
1019,400,40960,193
1020,384,40960,0
1021,384,40960,95
1022,384,40960,189
1023,358,40960,0
1024,358,40960,94
1025,340,40960,0
1026,340,40960,33
1027,340,40960,1474
1028,340,40960,2915
1029,340,40960,3026
1030,388,40960,0
1031,388,40960,92
1032,388,40960,187
1033,381,40960,0
1034,381,40960,33
1035,381,40960,1474
1036,381,40960,2915
1037,381,40960,3514
1038,381,40960,3609
1039,362,40960,0
1040,362,40960,108
1041,349,40960,0
1042,349,40960,95
1043,349,40960,190
1044,334,40960,0
1045,334,40960,40
1046,334,40960,1481
1047,334,40960,2922
1048,334,40960,3464
1049,422,40960,0
1050,422,40960,97
1051,422,40960,191
1052,402,40960,0
1053,402,40960,94
1054,389,40960,0
1055,389,40960,95
1056,367,40960,0
1057,367,40960,33
1058,367,40960,1474
1059,367,40960,2915
1060,367,40960,3514
1061,388,40960,0
1062,388,40960,94
1063,388,40960,188
1064,370,40960,0
