Chunk Index,Chunk Timestamp (μs),Relative Chunk Timestamp (μs),Chunk Type (1=key 0=delta),Chunk Size (B)
379,24733174,32322,0,260
380,24767213,34039,0,357
381,24799872,32659,0,179
382,24833168,33296,0,350
383,24866531,33363,0,376
384,24899863,33332,0,1481
385,24933188,33325,0,469
386,24966547,33359,0,457
387,25000834,34287,0,697
388,25033160,32326,0,714
389,25066504,33344,1,2446
390,25099844,33340,0,310
391,25133180,33336,0,361
392,25166511,33331,0,326
393,25199853,33342,0,295
394,25233407,33554,0,288
395,25266518,33111,0,287
396,25299833,33315,0,1608
397,25333145,33312,0,298
398,25366498,33353,0,326
399,25399853,33355,0,442
400,25433180,33327,0,324
401,25466512,33332,0,162
402,25499875,33363,0,118
403,25535092,35217,0,182
404,25566553,31461,0,104
405,25599871,33318,0,140
406,25633166,33295,0,184
407,25666524,33358,0,215
408,25699857,33333,0,566
409,25733153,33296,0,97
410,25766790,33637,0,132
411,25799848,33058,0,528
412,25836253,36405,0,196
413,25866541,30288,0,166
414,25899871,33330,0,331
415,25933185,33314,0,264
416,25966503,33318,0,380
417,25999851,33348,0,271
418,26033161,33310,0,259
419,26066660,33499,1,1587
420,26099837,33177,0,1339
421,26133160,33323,0,112
422,26166504,33344,0,184
423,26199834,33330,0,247
424,26233170,33336,0,269
425,26266520,33350,0,227
426,26300516,33996,0,384
427,26333161,32645,0,194
428,26367371,34210,0,186
429,26399827,32456,0,166
430,26433192,33365,0,146
431,26466519,33327,0,157
432,26499823,33304,0,190
433,26533185,33362,0,770
434,26566496,33311,0,165
435,26601722,35226,0,199
436,26633179,31457,0,182
437,26666631,33452,0,181
438,26699867,33236,0,173
439,26733197,33330,0,144
440,26766518,33321,0,146
441,26799842,33324,0,110
442,26833973,34131,0,108
443,26866497,32524,0,350
444,26901066,34569,0,118
445,26933205,32139,0,123
446,26966509,33304,0,157
447,26999848,33339,0,173
448,27033156,33308,0,171
449,27066490,33334,1,1683
450,27099836,33346,0,1254
451,27133370,33534,0,207
452,27166507,33137,0,185
453,27199859,33352,0,225
454,27233183,33324,0,149
455,27266495,33312,0,108
456,27299814,33319,0,1133
457,27333144,33330,0,111
458,27366837,33693,0,80
459,27399840,33003,0,67
460,27435515,35675,0,71
461,27466502,30987,0,79
462,27499831,33329,0,81
463,27533150,33319,0,105
464,27566502,33352,0,79
465,27599822,33320,0,4935
466,27633176,33354,0,89
467,27669006,35830,0,82
468,27699847,30841,0,135
469,27733176,33329,0,269
470,27766511,33335,0,185
471,27799856,33345,0,547
472,27833182,33326,0,240
473,27866502,33320,0,494
474,27900989,34487,0,3764
475,27933187,32198,0,82
476,27967336,34149,0,103
477,27999864,32528,0,136
478,28033158,33294,0,141
479,28066508,33350,1,2885
480,28099825,33317,0,228
481,28133160,33335,0,115
482,28166496,33336,0,83
483,28201807,35311,0,96
484,28233177,31370,0,141
485,28266484,33307,0,130
486,28299835,33351,0,111
487,28333138,33303,0,904
488,28366488,33350,0,198
489,28399761,33273,0,177
490,28433619,33858,0,274
491,28466496,32877,0,284
492,28501214,34718,0,696
493,28533177,31963,0,231
494,28566499,33322,0,159
495,28599834,33335,0,172
496,28633161,33327,0,2331
497,28666494,33333,0,75
498,28699822,33328,0,73
499,28735905,36083,0,91
500,28766502,30597,0,101
501,28799826,33324,0,193
502,28833181,33355,0,166
503,28866605,33424,0,138
504,28899882,33277,0,137
505,28933178,33296,0,97
506,28967166,33988,0,593
507,28999844,32678,0,582
508,29033121,33277,0,37
509,29066478,33357,1,2778
510,29099814,33336,0,1243
511,29133176,33362,0,183
512,29166479,33303,0,181
513,29199837,33358,0,187
514,29233164,33327,0,524
515,29266685,33521,0,236
516,29299800,33115,0,1682
517,29333144,33344,0,94
518,29366469,33325,0,93
519,29399806,33337,0,105
520,29433166,33360,0,214
521,29466501,33335,0,334
522,29500685,34184,0,208
523,29533168,32483,0,168
524,29566907,33739,0,154
525,29599817,32910,0,817
526,29633174,33357,0,177
527,29666486,33312,0,449
528,29699810,33324,0,236
529,29733174,33364,0,1130
530,29766475,33301,0,108
531,29801696,35221,0,145
532,29833173,31477,0,1293
533,29866477,33304,0,80
534,29899811,33334,0,129
535,29933175,33364,0,314
536,29966512,33337,0,194
537,29999821,33309,0,641
538,30033561,33740,0,149
539,30066516,32955,1,2628
540,30099804,33288,0,1205
541,30133152,33348,0,346
542,30166464,33312,0,187
543,30199812,33348,0,161
544,30233136,33324,0,240
545,30266474,33338,0,350
546,30299809,33335,0,789
547,30333276,33467,0,85
548,30366465,33189,0,492
549,30399804,33339,0,234
550,30433151,33347,0,239
551,30466482,33331,0,1029
552,30499799,33317,0,162
553,30533151,33352,0,176
554,30567054,33903,0,193
555,30599807,32753,0,770
556,30634998,35191,0,177
557,30666496,31498,0,490
558,30699807,33311,0,230
559,30733161,33354,0,346
560,30766469,33308,0,713
561,30799789,33320,0,199
562,30833173,33384,0,192
563,30868548,35375,0,277
564,30899836,31288,0,766
565,30933167,33331,0,144
566,30966481,33314,0,590
567,30999802,33321,0,209
568,31033169,33367,0,344
569,31066469,33300,1,2571
570,31100247,33778,0,754
571,31133138,32891,0,187
572,31166450,33312,0,134
573,31199791,33341,0,356
574,31233124,33333,0,197
575,31266480,33356,0,395
576,31299805,33325,0,1009
577,31333120,33315,0,82
578,31366454,33334,0,258
579,31400708,34254,0,298
580,31433172,32464,0,314
581,31466477,33305,0,668
582,31499798,33321,0,230
583,31533138,33340,0,187
584,31566474,33336,0,170
585,31599801,33327,0,572
586,31633727,33926,0,772
587,31666463,32736,0,195
588,31701175,34712,0,201
589,31733166,31991,0,413
590,31766487,33321,0,555
591,31799811,33324,0,225
592,31833167,33356,0,209
593,31866444,33277,0,482
594,31899806,33362,0,1033
595,31935708,35902,0,80
596,31966467,30759,0,200
597,31999803,33336,0,360
598,32033142,33339,0,203
599,32066446,33304,1,2475
600,32099771,33325,0,1024
601,32133113,33342,0,227
602,32166553,33440,0,139
603,32199777,33224,0,141
604,32234321,34544,0,404
605,32266454,32133,0,205
606,32299787,33333,0,605
607,32333111,33324,0,437
608,32366423,33312,0,228
609,32399749,33326,0,477
610,32433116,33367,0,199
611,32467911,34795,0,944
612,32499797,31886,0,136
613,32533298,33501,0,177
614,32566458,33160,0,332
615,32599797,33339,0,1129
616,32633118,33321,0,71
617,32666455,33337,0,275
618,32700583,34128,0,215
619,32733109,32526,0,432
620,32767202,34093,0,364
621,32799787,32585,0,226
622,32833154,33367,0,208
623,32866465,33311,0,395
624,32899810,33345,0,248
625,32933147,33337,0,882
626,32966456,33309,0,160
627,33002115,35659,0,243
628,33033146,31031,0,568
629,33066403,33257,1,2406
630,33099764,33361,0,1011
631,33133093,33329,0,147
632,33166459,33366,0,135
633,33199776,33317,0,338
634,33233216,33440,0,282
635,33266449,33233,0,372
636,33299812,33363,0,1831
637,33333113,33301,0,71
638,33366438,33325,0,108
639,33399768,33330,0,112
640,33433107,33339,0,152
641,33466427,33320,0,346
642,33499780,33353,0,176
643,33534983,35203,0,181
644,33566447,31464,0,143
645,33600098,33651,0,888
646,33633182,33084,0,126
647,33666463,33281,0,564
648,33699783,33320,0,136
649,33733104,33321,0,1507
650,33766984,33880,0,71
651,33799794,32810,0,132
652,33834810,35016,0,1086
653,33866459,31649,0,64
654,33899795,33336,0,205
655,33933112,33317,0,368
656,33966443,33331,0,197
