Chunk Index,Chunk Timestamp (μs),Relative Chunk Timestamp (μs),Chunk Type (1=key 0=delta),Chunk Size (B)
0,9111409272182,0,1,63
1,9111409282182,10000,1,63
2,9111409292182,10000,1,63
3,9111409302182,10000,1,63
4,9111409312182,10000,1,63
5,9111409322182,10000,1,63
6,9111409332182,10000,1,63
7,9111409342182,10000,1,63
8,9111409352182,10000,1,63
9,9111409362182,10000,1,63
10,9111409372182,10000,1,63
11,9111409382182,10000,1,63
12,9111409392182,10000,1,63
13,9111409402182,10000,1,63
14,9111409412182,10000,1,63
15,9111409422182,10000,1,63
16,9111409432182,10000,1,63
17,9111409442182,10000,1,63
18,9111409452182,10000,1,63
19,9111409462182,10000,1,63
20,9111409472182,10000,1,63
21,9111409482182,10000,1,63
22,9111409492182,10000,1,63
23,9111409502182,10000,1,63
24,9111409512182,10000,1,63
25,9111409522182,10000,1,63
26,9111409532182,10000,1,63
27,9111409542182,10000,1,63
28,9111409552182,10000,1,63
29,9111409562182,10000,1,63
30,9111409572182,10000,1,63
31,9111409582182,10000,1,62
32,9111409592182,10000,1,64
33,9111409602182,10000,1,63
34,9111409612182,10000,1,63
35,9111409622182,10000,1,63
36,9111409632182,10000,1,63
37,9111409642182,10000,1,63
38,9111409652182,10000,1,63
39,9111409662182,10000,1,63
40,9111409672182,10000,1,63
41,9111409682182,10000,1,63
42,9111409692182,10000,1,63
43,9111409702182,10000,1,63
44,9111409712182,10000,1,63
45,9111409722182,10000,1,63
46,9111409732182,10000,1,63
47,9111409742182,10000,1,63
48,9111409752182,10000,1,63
49,9111409762182,10000,1,63
50,9111409772182,10000,1,63
51,9111409782182,10000,1,62
52,9111409792182,10000,1,64
53,9111409802182,10000,1,63
54,9111409812182,10000,1,61
55,9111409822182,10000,1,63
56,9111409832182,10000,1,63
57,9111409842182,10000,1,61
58,9111409852182,10000,1,62
59,9111409862182,10000,1,63
60,9111409872182,10000,1,61
61,9111409882182,10000,1,61
62,9111409892182,10000,1,62
63,9111409902182,10000,1,59
64,9111409912182,10000,1,61
65,9111409922182,10000,1,60
66,9111409932182,10000,1,60
67,9111409942182,10000,1,59
68,9111409952182,10000,1,61
69,9111409962182,10000,1,60
70,9111409972182,10000,1,59
71,9111409982182,10000,1,60
72,9111409992182,10000,1,62
73,9111410002182,10000,1,62
74,9111410012182,10000,1,63
75,9111410022182,10000,1,63
76,9111410032182,10000,1,63
77,9111410042182,10000,1,63
78,9111410052182,10000,1,63
79,9111410062182,10000,1,63
80,9111410072182,10000,1,63
81,9111410082182,10000,1,63
82,9111410092182,10000,1,63
83,9111410102182,10000,1,63
84,9111410112182,10000,1,63
85,9111410122182,10000,1,63
86,9111410132182,10000,1,63
87,9111410142182,10000,1,63
88,9111410152182,10000,1,64
89,9111410162182,10000,1,63
90,9111410172182,10000,1,79
91,9111410182182,10000,1,62
92,9111410192182,10000,1,64
93,9111410202182,10000,1,65
94,9111410212182,10000,1,63
95,9111410222182,10000,1,65
96,9111410232182,10000,1,64
97,9111410242182,10000,1,67
98,9111410252182,10000,1,67
99,9111410262182,10000,1,65
100,9111410272182,10000,1,64
101,9111410282182,10000,1,70
102,9111410292182,10000,1,63
103,9111410302182,10000,1,63
104,9111410312182,10000,1,63
105,9111410322182,10000,1,63
106,9111410332182,10000,1,63
107,9111410342182,10000,1,62
108,9111410352182,10000,1,64
109,9111410362182,10000,1,61
110,9111410372182,10000,1,60
111,9111410382182,10000,1,61
112,9111410392182,10000,1,64
113,9111410402182,10000,1,63
114,9111410412182,10000,1,61
115,9111410422182,10000,1,62
116,9111410432182,10000,1,61
117,9111410442182,10000,1,63
118,9111410452182,10000,1,65
119,9111410462182,10000,1,65
120,9111410472182,10000,1,70
121,9111410482182,10000,1,63
122,9111410492182,10000,1,63
123,9111410502182,10000,1,63
124,9111410512182,10000,1,63
125,9111410522182,10000,1,63
126,9111410532182,10000,1,63
127,9111410542182,10000,1,63
128,9111410552182,10000,1,63
129,9111410562182,10000,1,63
130,9111410572182,10000,1,63
131,9111410582182,10000,1,63
132,9111410592182,10000,1,63
133,9111410602182,10000,1,63
134,9111410612182,10000,1,63
135,9111410622182,10000,1,63
136,9111410632182,10000,1,63
137,9111410642182,10000,1,63
138,9111410652182,10000,1,63
139,9111410662182,10000,1,63
140,9111410672182,10000,1,63
141,9111410682182,10000,1,63
142,9111410692182,10000,1,63
143,9111410702182,10000,1,63
144,9111410712182,10000,1,63
145,9111410722182,10000,1,63
146,9111410732182,10000,1,63
147,9111410742182,10000,1,63
148,9111410752182,10000,1,63
149,9111410762182,10000,1,63
150,9111410772182,10000,1,63
151,9111410782182,10000,1,63
152,9111410792182,10000,1,63
153,9111410802182,10000,1,63
154,9111410812182,10000,1,63
155,9111410822182,10000,1,63
156,9111410832182,10000,1,63
157,9111410842182,10000,1,63
158,9111410852182,10000,1,63
159,9111410862182,10000,1,63
160,9111410872182,10000,1,63
161,9111410882182,10000,1,63
162,9111410892182,10000,1,63
163,9111410902182,10000,1,63
164,9111410912182,10000,1,63
165,9111410922182,10000,1,63
166,9111410932182,10000,1,63
167,9111410942182,10000,1,63
168,9111410952182,10000,1,63
169,9111410962182,10000,1,63
170,9111410972182,10000,1,63
171,9111410982182,10000,1,63
172,9111410992182,10000,1,63
173,9111411002182,10000,1,63
174,9111411012182,10000,1,63
175,9111411022182,10000,1,63
176,9111411032182,10000,1,63
177,9111411042182,10000,1,63
178,9111411052182,10000,1,63
179,9111411062182,10000,1,63
180,9111411072182,10000,1,63
181,9111411082182,10000,1,63
182,9111411092182,10000,1,63
183,9111411102182,10000,1,63
184,9111411112182,10000,1,63
185,9111411122182,10000,1,63
186,9111411132182,10000,1,63
