Index,RTT (μs),CWND (B),Bytes In Flight (B)
437,405,40960,0
438,405,40960,103
439,374,40960,0
440,374,40960,95
441,374,40960,192
442,355,40960,0
443,355,40960,33
444,355,40960,1474
445,355,40960,2915
446,355,40960,4356
447,355,40960,4431
448,355,40960,4455
449,395,40960,0
450,395,40960,96
451,525,40960,0
452,525,40960,99
453,482,40960,0
454,482,40960,33
455,482,40960,1474
456,482,40960,2915
457,482,40960,3650
458,482,40960,3674
459,482,40960,3773
460,450,40960,0
461,450,40960,97
462,425,40960,0
463,425,40960,96
464,425,40960,198
465,402,40960,0
466,402,40960,33
467,402,40960,1474
468,402,40960,2915
469,402,40960,4265
470,434,40960,0
471,434,40960,95
472,576,40960,0
473,576,40960,95
474,576,40960,190
475,528,40960,0
476,528,40960,95
477,528,40960,190
478,503,40960,0
479,503,40960,33
480,503,40960,1474
481,503,40960,2915
482,503,40960,4356
483,503,40960,4580
484,503,40960,4604
485,466,40960,0
486,466,40960,95
487,466,40960,192
488,433,40960,0
489,433,40960,33
490,433,40960,1474
491,433,40960,2915
492,433,40960,4356
493,433,40960,4509
494,433,40960,4533
495,493,40960,0
496,493,40960,94
497,449,40960,0
498,449,40960,93
499,572,40960,0
500,572,40960,94
501,572,40960,191
502,534,40960,97
503,499,40960,0
504,499,40960,33
505,499,40960,1474
506,499,40960,2915
507,499,40960,4146
508,499,40960,4170
509,491,40960,0
510,491,40960,103
511,491,40960,197
512,461,40960,0
513,461,40960,33
514,461,40960,1474
515,461,40960,2915
516,461,40960,4002
517,461,40960,4026
518,492,40960,0
519,492,40960,95
520,492,40960,189
521,448,40960,0
522,448,40960,96
523,448,40960,194
524,434,40960,0
525,434,40960,98
526,409,40960,0
527,409,40960,33
528,409,40960,1474
529,409,40960,2915
530,409,40960,4356
531,409,40960,4403
532,409,40960,4427
533,448,40960,0
534,448,40960,103
535,448,40960,199
536,413,40960,0
537,413,40960,96
538,413,40960,192
539,390,40960,0
540,390,40960,33
541,390,40960,1474
542,390,40960,2915
543,390,40960,4241
544,449,40960,0
545,449,40960,96
546,449,40960,192
547,427,40960,0
548,427,40960,33
549,427,40960,1474
550,427,40960,2915
551,427,40960,3872
552,464,40960,0
553,464,40960,96
554,464,40960,192
555,427,40960,0
556,427,40960,96
557,427,40960,192
558,409,40960,0
559,409,40960,33
560,409,40960,1474
561,409,40960,2915
562,409,40960,4356
563,409,40960,4448
564,450,40960,0
565,450,40960,96
566,450,40960,192
567,429,40960,0
568,429,40960,33
569,429,40960,1474
570,429,40960,2915
571,429,40960,4352
