Time (s),RTT EMA Variance,CWND EMA Variance
0,1.0142247437724108,0
1.012367179,1.0132108916114664,0
2.016337673,0.03609027725667711,0
3.016551462,8.99099102477551e-05,0
4.016678942,0.14256003375556475,0
5.026154308,0.035640064576542875,0
6.028419361,8.562509858804495,0
7.031301061,0.2534400096564879,0
8.034323806,4.824719099859008,0
9.037289682,16.470759217806993,0
10.040093060,0.47907688057848596,0
11.042962003,0.003968947655190578,0
12.047369931,1.6668447785920502,0
13.052775621,12.991167936020341,0
14.053137368,0.4365896197223639,0
15.053824955,2.376989902425589,0
16.056925724,1.1444400026664852,0
17.059739240,0.19403999995520504,0
18.062806545,0.357390001993521,0
19.065195156,0.35739000087820877,0
20.068027886,0.12879000000033392,0
21.070909840,29.160207350921077,0
22.074359319,0.09915479965439547,0
23.076633095,0.43391138068770246,0
24.080213216,0.3571530393605421,0
25.083626756,0.7771321580432715,0
26.084920176,2.0249984240197336,0
27.086469367,0.47915953337511247,0
28.091577264,15.717232852198002,0
29.094353597,0.03563996899249036,0
30.097822939,0.11979083489869238,0
31.100152164,0.00396000783270621,0
32.103759645,0.1547492416854798,0
33.107340739,1.28342152202668,0
34.110788884,1.7533883109508976,0
35.113462596,0.4361913026036033,0
36.116362398,0.1941669695940435,0
37.122212359,0.5702344047645751,0
38.127748533,0.32709186766281456,0
39.128699026,20.62887743677709,0
40.129208682,0.9856774353748042,0
41.132058187,0.0009901089403730626,0
42.134964566,1.5839998476342976,0
43.138270944,0.19403959244238267,0
44.142415283,0.08025828118225084,0
45.145103878,12.863882031282671,0
46.147562261,20.18935144864774,0
47.151037872,0.39560802774639425,0
48.155269907,0.2537107611807534,0
49.159615540,1.1919718119282485,0
50.162681787,4.709986852702894,0
51.163669451,1.5838434415380085,0
52.167881849,0.001468285414508821,0
53.171568566,2.706990824720087,0
54.174660671,0.22275670099147174,0
55.177764447,0.22286721751030897,0
56.180067442,0.07230283176092822,0
57.183744194,0.16769679076803692,0
58.185352663,2.5837808709996772,0
59.190224030,1.3987836076170252,0
60.192756958,1.1438209511705868,0
61.195557535,0.03575016509547532,0
62.199136145,0.06361840674742296,0
63.205038607,0.6364271837479568,0
64.207346921,1.6694436225433529,0
65.209778695,3.0865662338475324,0
66.212698194,0.09908195289397304,0
67.215675142,0.16731003588123444,0
68.218625101,1.1444388671337336,0
69.222371778,0.09899999373458686,0
70.225258181,0.6187500005281543,0
71.229034256,0.6194879985938029,0
72.232348213,0.08078193710333453,0
73.236304307,0.7756250613715465,0
74.241652760,11.664021512007759,0
75.244432359,0.03565622061765498,0
76.246216337,0.827847172985536,0
77.249104180,0.027047345474268427,0
78.252965405,4.018850698714601,0
79.255148111,0.19226804544238443,0
80.258416975,0.11980392469200693,0
81.261611567,1.0321217057616061,0
82.265278042,0.003921131823634033,0
83.270814671,0.3776641005247132,0
84.272154496,0.8353776888538131,0
85.276262288,0.8318073550744468,0
86.278681061,0.08068742086603137,0
87.285299481,0.06361779892600088,0
88.287694241,0.5701858345357522,0
89.288773502,0.04855344375817159,0
90.291749143,0.4918580572788927,0
91.295807311,0.2970102860770812,0
92.302909190,2.681215730077544,0
93.321716233,8.50388286288254,0
94.323846659,0.28611117623240917,0
95.329360243,0.04811772531537281,0
96.335106690,0.008910127575414477,0
97.337966122,0.01641952242676203,0
98.340905903,0.2227501083770723,0
99.345702526,0.5672303852679988,0
100.348469072,18.24562366819387,0
101.352663518,0.9131736704811176,0
102.355886795,0.6194155018309067,0
103.360350710,0.0013458263387248807,0
104.366058008,0.0009900767429473767,0
105.370955409,0.04405353727370434,0
106.372336590,0.04852879893806177,0
107.374906151,0.6327013448559519,0
108.379294249,1.8304949377723636,0
109.382886109,3.33033567635198,0
110.386436932,0.47835166852550326,0
111.391614611,11.741804317983238,0
112.393041814,0.004975838604427431,0
113.397536722,2.884575259246921,0
114.400056951,0.6688576818007544,0
115.404516872,0.3592630348011796,0
116.409516930,0.068402919995804,0
117.414738473,0.6176312154632023,0
118.417410853,0.9577666173946721,0
119.419620289,0.37249283140716183,0
120.423186253,0.0009919060433205159,0
121.427329912,22.219577212963298,0
122.431566709,3.4570453874708424,0
123.434312495,0.22220213629551575,0
124.438598244,16.651686280632628,0
125.442589520,1.0522637089111864,0
126.445329673,0.04858451991129648,0
127.447898500,15.467300994990994,0
128.451174169,20.50118138426367,0
129.456077967,0.019658594781197344,0
130.458116498,0.0032365965689730627,0
131.459237412,0.024760208406083877,0
132.464869659,0.08018993650521546,0
133.468447531,0.024984205540911568,0
134.471956616,1.5056417613045838,0
135.476335780,0.02240640143827505,0
136.479786521,1.3553098818207439,0
137.482711095,2.278453235003632,0
138.487418340,0.39728601354025006,0
139.490970598,0.03565508155294386,0
140.495034868,0.2532499589743516,0
141.501546256,26.128114644159062,0
142.503552853,13.33068536679638,0
143.505051774,0.9512963455290597,0
144.511018289,0.0009950414795599333,0
145.514490714,2.474988808226224,0
146.518309933,0.024750388972375827,0
147.521863253,0.3959990788916519,0
148.524850522,1.5692791083257702,0
149.528216823,0.45557390693715705,0
150.533270839,0.495406577383216,0
151.537451400,0.28719157317438254,0
152.540492928,0.004211485915577093,0
153.546301884,1.0770748454262373,0
154.551293542,2.3789291933800625,0
155.557171912,4.970234474329248,0
156.560732889,0.008092077496850744,0
157.564505927,1.144430817490714,0
158.566343096,0.3208803717393019,0
159.569783221,0.61578066491035,0
160.575114520,0.2861088162812524,0
161.577353094,0.08003220913331491,0
162.583161161,0.22778132587080313,0
163.587025089,1.4096838633768607,0
164.591403325,3.103365092265926,0
165.594776529,0.48948745883598876,0
166.599566024,10.2922360853448,0
167.609210011,0.22503246274518554,0
168.612424485,0.17622348129864635,0
169.616338676,2.2809578329779967,0
170.619950839,0.6187493308679306,0
171.625755456,2.2634969500100746,0
172.631185997,0.008949557996255448,0
173.636534866,0.14257033302125055,0
174.641799165,0.32970851554331515,0
175.646118541,0.167814082576074,0
176.651874735,0.8909305601555713,0
177.653856858,5.001598289895966,0
178.658477975,9.95936773095314,0
179.660603843,0.8331133580194316,0
180.663421802,6.084020319998458,0
181.666756501,1.0137758594867599,0
182.672261091,16.596011037404516,0
183.674807869,4.293496863532261,0
184.678752860,0.955481104328715,0
185.683192287,2.676958709333487,0
186.686787258,16.728289527011103,0
187.691636721,28.47732264679709,0
188.697302653,0.03633047579483332,0
189.700393886,1.1397836716714878,0
190.704540436,0.5721477014962086,0
191.710008655,0.5759952999662856,0
192.712816269,2.304406858937196,0
