Chunk Index,Jitter (ms)
0,0
1,5
2,5.557777333511022
3,4.847679857416329
4,4.354308211415448
5,4
6,3.958973274443148
7,3.799671038392666
8,3.583225665910466
9,3.400000000000001
10,3.2600765594620196
11,3.13581462037113
12,3.117046090669971
13,3.195181320906434
14,3.2496153618543846
15,3.1467989687935263
16,3.143620991973503
17,3.0550504633038935
18,3.04809099696216
19,3.462296925452813
20,3.412661498508365
21,3.3565650486203653
22,3.3481084014223406
23,3.4840908267278126
24,3.4756294393965534
25,3.415938970949926
26,3.4045882057130075
27,3.423172833045092
28,3.4351474221826956
29,3.5093525835338286
30,3.51923508858685
31,3.4641016151377544
32,3.456405666086999
33,3.4390390546455216
34,3.3919472464130362
35,3.3467323292953406
36,3.321796446040339
37,3.280197446931926
38,3.2498419523599718
39,3.210918871600464
40,3.1913028748870493
41,3.1551886503822755
42,3.1292683127316714
43,3.112474899497183
44,3.0884891827718572
45,3.118106764057397
46,3.0869400273504044
47,3.0709209621147138
48,3.0504572546954116
49,3.2109811584623165
50,3.299365567618861
51,3.2691742076555053
52,3.2426492164439003
53,3.305438840143004
54,3.326030567935745
55,3.3042952874915366
56,3.275396780383148
57,3.2605814206903743
58,3.2407914312453197
59,3.215025488062091
60,3.192725539714152
61,3.1670454526361755
62,3.1493439550069433
63,3.1287087367434827
64,3.1227358661822207
65,3.1252180823812292
66,3.1055537744393513
67,3.107189731522949
68,3.092157284642531
69,3.122008772490911
70,3.100127660213545
71,3.0796712486887308
72,3.058692764263641
73,3.0780271730940467
74,3.1282511976431104
75,3.165889003991701
76,3.2980365420791165
77,3.280348115777312
78,3.2648413793773794
79,3.280243893371344
80,3.269810828820516
81,3.275474453737209
82,3.275735006317761
83,3.2615354326888455
84,3.242451974924006
85,3.224433490685955
86,3.2152283312938033
87,3.1978290350158005
88,3.1807081650567497
89,3.1756986205235305
90,3.206570057684502
91,3.1977218970405885
92,3.1805790013984714
93,3.1687844847685547
94,3.175145862245922
95,3.161299591017382
96,3.1569292947428402
97,3.158340471768388
98,3.213486781705235
99,3.329789783154486
100,3.324433434589062
101,3.3082098196287664
102,3.294482486721023
103,3.2809180234993796
104,3.2675134262814742
105,3.272334054970447
106,3.25931145930396
107,3.254771215507309
108,3.240519700910991
109,3.225876778758844
110,3.2114305627293573
111,3.201113884578431
112,3.194212206527689
113,3.180873995007426
114,3.1671279470353353
115,3.183404873307188
116,3.2228456174494844
117,3.2272895553659375
118,3.214326906969528
119,3.2031234756093925
120,3.1899755902047358
121,3.1769882753132883
122,3.177853165834602
123,3.2062613528287267
124,3.2070322729900935
125,3.1978907762745123
126,3.1858738674945366
127,3.1739909813986555
128,3.165126816219951
129,3.1870763438144647
130,3.2451278627025983
131,3.265845739317937
132,3.2536502633474114
133,3.2434195766557727
134,3.2469971354784435
135,3.235152069074125
136,3.2293475499848907
137,3.2297711947093624
138,3.218216484921857
139,3.209997139041259
140,3.1991554893876937
141,3.23686364444467
142,3.2684808982565734
143,3.271622044562778
144,3.2798596298376492
