Time (s),RTT EMA Variance,CWND EMA Variance
0,32.98839938298673,0
1.006984712,0.2644944815961043,0
2.009214181,1.787829057932031,0
3.011993558,0.33394012933968825,0
4.015321360,2.083905262669219,0
5.018595269,0.167505810622768,0
6.022012820,4.069713379807978,0
7.024348491,0.26452366696404395,0
8.027284541,0.19463669396148722,0
9.029795502,2.3004097419454412,0
10.030769984,1.3607059360608955,0
11.033612444,7.361798519169053,0
12.035129748,1.6366466746329118,0
13.040965372,0.0837760802737565,0
14.044040662,10.21395540923063,0
15.046216233,27.125480861702123,0
16.049757619,0.8921643693376914,0
17.053053404,0.5904008040427708,0
18.055903971,0.2236313102864031,0
19.058543848,0.04858220598122756,0
20.062200745,0.22376088071556904,0
21.066166981,18.053447035972365,0
22.068324993,4.231821748758992,0
23.070155188,0.2976135983857259,0
24.075096181,2.515679059602464,0
25.075969343,11.902484216052368,0
26.078148141,8.267372078715146,0
27.081264461,7.08198603071953,0
28.084003837,1.4401402154551604,0
29.087639662,4.055382672787502,0
30.090567728,1.0218943144141976,0
31.093343197,11.751200829540934,0
32.096447188,5.273757633446202,0
33.099959121,0.7026806831418207,0
34.102381987,0.2550473457161616,0
35.103963441,5.127534068968086,0
36.104262289,235.44546336258918,0
37.105926662,152.3756397354752,0
38.106371361,11.784199789417654,0
39.108486062,15.693178005257137,0
40.120500231,13.22183128866504,0
41.124304221,8.534091208127652,0
42.127404425,5.777458640637642,0
43.129355952,2.8969156423023894,0
44.134291249,1.2194709100308758,0
45.137303571,0.46300908118338613,0
46.142490175,2.1847755231915458,0
47.148682162,230.39419186916894,0
48.151653200,2.5130416465161627,0
49.153577626,0.36625807213973766,0
50.154803585,7.594691389259109,0
51.157182100,1.832128023706477,0
52.160838840,1.5568665716176568,0
53.165538994,3.1028848676160825,0
54.168106958,3.10703699616448,0
55.170791894,1.6706520543147647,0
56.175071512,4.169774958026765,0
57.177206158,3.8900374701482736,0
58.181783780,3.3274147215643888,0
59.183129381,0.28904074486650716,0
60.184553687,57.772766657140394,0
61.186920878,3.115144911371704,0
62.188338775,45.80714755839593,0
63.191395194,22.47821463294722,0
64.201638543,3.407714850795179,0
65.204205689,4.970358752571115,0
66.207959578,5.56621610481388,0
67.211639005,7.085392965454506,0
68.213796951,2.186534369362075,0
69.216449131,1.7557331365264275,0
70.220348959,1.9493210371183882,0
71.223532602,6.755796707698973,0
72.228241851,21.61207568740475,0
73.230093694,6.158171185515018,0
74.232034102,3.2313771796927604,0
75.240309470,0.4679094276909642,0
76.241436779,1.4676201028889002,0
77.243371339,29.53235036156617,0
78.247331135,0.37943963234700884,0
79.251469353,3.0049923956270526,0
80.254036622,0.2575044685817633,0
81.258556020,4.445531612247166,0
82.261295422,2.2490544796579277,0
83.265058569,0.03669838566822299,0
84.270131597,2.9012383819725653,0
85.276136228,0.183118840690917,0
86.278987204,36.43318879231578,0
87.280898550,0.3196052465009492,0
88.284503434,18.70992243453072,0
89.286952840,2.965480734158756,0
90.291174565,26.787088701362077,0
91.295161250,2.0045658389080896,0
92.298747227,0.16804872654673772,0
93.301988667,1.112525586364253,0
94.306687846,0.016959360102931576,0
95.310244162,0.5718975507460295,0
96.318722182,0.0019834189650060298,0
97.323204934,1.4314639614976734,0
98.343836857,0.009003990865892868,0
99.346764736,0.3961482432772337,0
100.351341676,0.5235410851133228,0
101.357958199,0.4498491846790409,0
102.360205919,2.8866870141792362,0
103.364353683,0.010026179943186508,0
104.367399902,1.061116042641605,0
105.369060515,0.936582920470046,0
106.372627211,18.451666248795313,0
107.376368259,7.960151854675934,0
108.379103926,7.447510384517782,0
109.382364498,8.190305517321137,0
110.385676637,3.1095158623871986,0
111.389618781,0.1442683348739578,0
112.393983993,5.679266411725212,0
113.398948689,59.83406904153253,0
114.401069858,20.673283055839498,0
115.403655328,22.185496940368793,0
116.408066283,8.339163729288453,0
117.411073527,5.823402765332862,0
118.416056364,1.0039404422255211,0
119.419134686,6.610425095930034,0
120.421653714,0.9420968440251736,0
121.426524755,2.1926644712884853,0
122.428948548,2.1916559930231068,0
123.432618139,3.3344159244599734,0
124.435410819,1.7566817692628662,0
125.441366911,0.440152739799085,0
126.445103348,0.5136947801948181,0
127.446505875,9.888830494739022,0
128.448025039,2.386589881924481,0
129.452466400,7.448791546737943,0
130.455703049,6.206453538741674,0
131.459488516,2.889177844681644,0
132.463096142,7.862327482180017,0
133.467978355,1.6014892331804798,0
134.469328152,6.0228399110180915,0
135.474114014,0.3221210686319303,0
136.478092194,1.8288334523823289,0
137.481822345,2.4766713455991756,0
138.487035070,1.7482539469747587,0
139.490017719,16.356347425649215,0
140.492115816,36.790504593006574,0
141.495195506,4.145566255246213,0
142.500745735,25.93641215457422,0
