Index,RTT (μs),CWND (B),Bytes In Flight (B)
456,423,40960,203
457,401,40960,0
458,401,40960,297
459,384,40960,0
460,384,40960,99
461,384,40960,196
462,407,40960,0
463,407,40960,93
464,407,40960,186
465,389,40960,0
466,389,40960,339
467,369,40960,0
468,369,40960,90
469,555,40960,0
470,555,40960,93
471,687,40960,0
472,687,40960,93
473,824,40960,0
474,824,40960,94
475,941,40960,0
476,941,40960,717
477,1056,40960,0
478,1056,40960,91
479,955,40960,0
480,955,40960,90
481,955,40960,178
482,907,40960,0
483,907,40960,417
484,1037,40960,0
485,1037,40960,93
486,1037,40960,181
487,984,40960,0
488,984,40960,97
489,984,40960,194
490,895,40960,0
491,895,40960,402
492,814,40960,0
493,814,40960,92
494,814,40960,185
495,743,40960,0
496,743,40960,409
497,688,40960,0
498,688,40960,93
499,688,40960,189
500,691,40960,0
501,691,40960,94
502,691,40960,189
503,641,40960,0
504,641,40960,437
505,822,40960,0
506,822,40960,91
507,754,40960,0
508,754,40960,99
509,700,40960,0
510,700,40960,409
511,646,40960,0
512,646,40960,97
513,646,40960,194
514,598,40960,0
515,598,40960,96
516,703,40960,0
517,703,40960,94
518,703,40960,188
519,648,40960,0
520,648,40960,506
521,827,40960,0
522,827,40960,96
523,827,40960,189
524,793,40960,0
525,793,40960,453
526,729,40960,0
527,729,40960,94
528,729,40960,191
529,668,40960,0
530,668,40960,94
531,668,40960,188
532,626,40960,0
533,626,40960,1288
534,581,40960,0
535,581,40960,95
536,581,40960,188
537,552,40960,0
538,552,40960,98
539,524,40960,0
540,524,40960,96
541,499,40960,0
542,499,40960,404
543,466,40960,0
544,466,40960,96
545,466,40960,192
546,454,40960,0
547,454,40960,308
548,604,40960,0
549,604,40960,95
550,604,40960,187
551,558,40960,0
552,558,40960,97
553,696,40960,0
554,696,40960,89
555,696,40960,182
556,647,40960,0
557,647,40960,397
558,804,40960,0
559,804,40960,90
560,804,40960,181
561,738,40960,0
562,738,40960,337
563,677,40960,0
564,677,40960,94
565,677,40960,186
566,626,40960,0
567,626,40960,91
568,626,40960,183
569,579,40960,0
570,579,40960,446
571,536,40960,0
572,536,40960,89
573,536,40960,184
574,538,40960,0
575,538,40960,389
576,506,40960,0
577,506,40960,91
578,490,40960,0
579,490,40960,91
580,657,40960,0
581,657,40960,91
582,657,40960,178
583,609,40960,0
584,609,40960,91
585,565,40960,0
586,565,40960,32
587,565,40960,1473
588,565,40960,1880
589,565,40960,1904
590,593,40960,0
591,593,40960,93
592,593,40960,190
593,554,40960,0
594,554,40960,103
595,519,40960,0
596,519,40960,413
597,519,40960,511
598,493,40960,0
599,493,40960,96
600,493,40960,190
601,515,40960,0
602,515,40960,281
603,709,40960,0
604,709,40960,97
605,709,40960,193
606,666,40960,96
607,616,40960,0
608,616,40960,94
609,616,40960,188
610,581,40960,0
611,581,40960,498
612,539,40960,0
613,539,40960,95
614,539,40960,188
615,503,40960,0
616,503,40960,372
617,469,40960,0
618,469,40960,96
619,469,40960,190
620,444,40960,94
621,417,40960,0
622,417,40960,94
623,417,40960,184
624,397,40960,0
625,397,40960,95
626,488,40960,0
627,488,40960,472
628,458,40960,0
629,458,40960,95
630,458,40960,190
631,430,40960,0
632,430,40960,376
633,414,40960,0
634,414,40960,96
635,414,40960,195
636,392,40960,0
637,392,40960,93
638,392,40960,187
639,372,40960,0
640,372,40960,32
641,372,40960,1473
642,372,40960,1879
643,432,40960,0
644,432,40960,97
645,432,40960,194
646,407,40960,0
647,407,40960,318
648,407,40960,415
649,386,40960,97
650,386,40960,194
651,397,40960,0
652,397,40960,95
653,397,40960,191
654,383,40960,0
655,383,40960,240
656,375,40960,0
657,375,40960,95
658,375,40960,187
659,359,40960,0
660,359,40960,96
661,347,40960,0
662,347,40960,96
663,347,40960,190
664,337,40960,0
665,337,40960,393
666,330,40960,0
667,330,40960,96
668,323,40960,0
669,323,40960,92
670,540,40960,0
671,540,40960,263
672,501,40960,0
673,501,40960,95
674,501,40960,191
675,476,40960,0
676,476,40960,90
677,476,40960,183
678,453,40960,0
679,453,40960,353
680,425,40960,0
681,425,40960,91
682,425,40960,185
683,404,40960,0
684,404,40960,296
685,385,40960,0
686,385,40960,94
687,385,40960,186
688,369,40960,0
689,369,40960,91
690,369,40960,181
691,410,40960,0
692,410,40960,398
693,389,40960,0
694,389,40960,92
695,389,40960,183
696,385,40960,0
697,385,40960,89
698,367,40960,0
699,367,40960,342
700,353,40960,0
701,353,40960,128
702,353,40960,223
703,342,40960,0
704,342,40960,95
705,342,40960,190
706,350,40960,0
707,350,40960,374
708,341,40960,0
709,341,40960,95
710,341,40960,190
711,383,40960,0
712,383,40960,95
713,375,40960,0
714,375,40960,95
715,357,40960,0
716,357,40960,890
717,516,40960,0
718,516,40960,95
719,496,40960,0
720,496,40960,102
721,470,40960,0
722,470,40960,313
723,662,40960,0
724,662,40960,95
725,662,40960,190
726,826,40960,95
727,759,40960,0
728,759,40960,95
729,759,40960,190
730,699,40960,0
731,699,40960,100
732,644,40960,0
733,644,40960,264
734,750,40960,0
735,750,40960,101
736,750,40960,194
737,748,40960,0
738,748,40960,404
739,869,40960,0
740,869,40960,92
741,869,40960,184
742,789,40960,0
743,789,40960,95
744,789,40960,191
745,749,40960,0
746,749,40960,313
747,888,40960,0
748,888,40960,96
749,888,40960,192
750,818,40960,96
751,781,40960,0
752,781,40960,488
753,719,40960,0
754,719,40960,96
755,719,40960,193
756,688,40960,0
757,688,40960,96
758,688,40960,191
759,633,40960,0
760,633,40960,457
761,586,40960,0
762,586,40960,96
763,586,40960,192
764,548,40960,0
765,548,40960,424
766,548,40960,520
767,511,40960,0
768,511,40960,102
769,511,40960,198
770,531,40960,0
771,531,40960,97
772,531,40960,194
773,503,40960,0
774,503,40960,1140
775,469,40960,0
776,469,40960,97
777,469,40960,194
778,445,40960,0
779,445,40960,108
