Time (s),Bitrate (Bps)
0,151946.56
1,104174.84
2,85553.43
3,86610.31
4,98359.67
5,86805.15
6,90494.11
7,45899.17
8,59882.11
9,38199.79
10,40213.03
11,22622.15
12,9721.82
13,4728.87
14,20694.39
15,12442.49
16,14699.58
17,12902.99
18,14988.60
19,13248.45
20,61784.90
21,96592.98
22,105181.82
23,100139.58
24,109281.12
25,103943.38
26,111501.01
27,92516.61
28,93569.65
29,82538.46
30,82811.40
31,66930.65
32,66387.58
33,51334.34
34,51631.47
35,78373.96
36,93756.18
37,81596.27
38,71145.08
39,146252.41
40,178785.14
41,98330.24
42,59364.57
43,53295.83
44,67512.45
45,91532.71
46,109390.63
47,18866.04
48,33774.09
49,41794.24
50,26541.25
51,43673.55
52,51815.93
53,45356.77
54,61540.46
55,52222.45
56,88422.68
57,100561.40
58,91354.77
59,114728.37
60,81711.18
61,13230.37
62,42423.82
63,27432.73
64,66207.25
65,141111.46
66,129665.98
67,158064.25
68,190185.11
69,182818.28
70,174245.60
71,119950.46
72,105521.24
73,88559.46
74,41917.27
75,14218.88
76,32234.99
77,39793.35
78,48551.50
79,15890.85
80,44426.56
81,35238.68
82,41628.87
83,16957.73
84,26007.24
85,25780.19
86,56935.95
87,51927.23
88,34510.37
89,17761.50
90,39683.56
91,26076.45
92,74978.28
93,25490.18
94,45183.80
95,59274.90
96,83836.78
97,65485.51
98,66018.26
99,67832.64
100,62544.42
101,46903.73
102,83172.02
103,86325.75
104,68763.43
105,42430.80
106,75233.33
107,85661.62
108,72437.18
109,139266.81
110,176719.32
111,98701.75
112,109058.95
113,78522.82
114,73481.29
115,35637.31
116,41911.07
117,51916.32
118,90023.86
119,43563.28
120,40736.73
121,38884.06
122,62892.78
123,39334.71
124,71489.63
125,61036.23
126,78327.48
127,48611.00
128,62466.87
129,68557.57
130,82629.89
131,73365.42
132,59884.18
133,97745.60
134,101646.27
135,32715.47
136,37203.11
137,29516.00
138,28475.65
139,6811.79
140,63826.04
141,57344.01
142,92009.38
143,76744.04
144,116189.51
145,44368.20
146,54977.13
147,33424.97
148,23268.32
149,30109.96
150,47188.85
151,51192.35
152,86315.73
153,66512.93
154,86929.75
155,62138.57
156,73436.85
157,27439.38
158,39566.84
159,66660.62
160,88631.09
161,34111.57
162,37166.13
163,39258.23
164,45968.98
165,49202.69
166,73942.03
167,118085.15
168,93817.15
169,55694.44
170,67903.13
171,94625.91
172,109747.15
173,99261.14
174,110814.78
175,113783.28
176,55583.25
177,133181.82
178,141741.20
179,93958.63
180,45025.91
181,8469.37
182,23179.94
183,148757.26
184,113595.46
185,90831.26
186,146370.49
187,108320.58
188,29586.17
189,69279.38
190,47760.62
191,53423.99
192,81273.20
193,38968.85
194,43837.98
195,33041.45
196,48429.75
197,102771.46
198,64097.51
199,82996.91
200,154640.12
201,153354.40
202,157236.02
203,195656.67
204,156746.13
205,59775.47
206,65269.99
207,61040.33
208,77802.28
209,83134.58
210,68996.90
211,38996.89
212,29511.92
213,9487.07
214,36938.27
215,12015.59
216,65016.53
217,100585.14
218,89853.15
219,29905.12
220,89974.90
221,12559.13
222,27758.30
223,62225.67
224,60406.18
225,37321.25
226,49106.84
227,25501.01
228,40738.59
229,18304.03
230,39532.69
231,25233.87
232,70383.90
233,103797.73
234,119653.57
235,141929.68
236,103163.73
237,114555.33
238,113423.12
239,121343.42
240,88788.60
241,41100.00
242,61740.93
243,114728.50
244,114469.49
245,49960.54
246,55327.80
247,37669.06
248,79948.19
249,72326.78
250,71188.80
251,63059.01
252,70177.32
253,48439.05
254,81026.92
255,41614.91
256,52250.52
257,64143.74
258,45122.41
259,35295.76
260,47048.70
261,107253.87
262,135766.05
263,126490.16
264,114167.53
265,57308.57
266,49805.58
267,71588.84
268,91975.18
269,87360.91
270,89449.28
271,84118.26
272,40196.69
273,56868.53
274,57602.06
275,53899.79
276,24431.82
277,14520.17
278,29525.39
279,25991.71
280,33959.59
281,12639.09
282,27451.35
283,71435.95
284,147594.20
285,112254.66
286,112112.84
287,30849.33
288,113497.93
289,99100.00
290,22070.47
291,76028.99
292,63945.25
293,66967.94
294,98966.67
295,81378.49
296,55258.00
297,46147.27
298,102834.71
299,87709.71
300,45221.99
301,57351.04
302,100423.24
303,112545.36
304,154556.82
305,121330.23
306,119394.63
307,102667.70
308,115174.77
309,121784.31
310,81306.65
311,183885.33
312,167088.84
313,59709.84
314,81844.56
315,87646.63
316,107470.04
317,90934.58
318,192114.82
319,157924.20
320,82701.14
321,78691.83
322,106815.93
323,87526.86
324,79473.14
325,65289.86
326,75018.61
327,74125.90
328,64090.91
329,15041.37
330,39585.49
331,35772.49
332,39447.20
333,56630.05
334,188579.44
335,179832.64
336,190312.97
337,186669.35
338,138248.19
339,148672.54
340,164649.43
341,183289.12
342,154727.18
343,107697.31
344,105125.64
345,30706.19
346,227496.99
