Chunk Index,Chunk Timestamp (μs),Relative Chunk Timestamp (μs),Chunk Type (1=key 0=delta),Chunk Size (B)
0,9115217488755,0,1,63
1,9115217498755,10000,1,63
2,9115217508755,10000,1,63
3,9115217518755,10000,1,63
4,9115217528755,10000,1,63
5,9115217538755,10000,1,63
6,9115217548755,10000,1,63
7,9115217558755,10000,1,63
8,9115217568755,10000,1,63
9,9115217578755,10000,1,63
10,9115217588755,10000,1,63
11,9115217598755,10000,1,63
12,9115217608755,10000,1,63
13,9115217618755,10000,1,63
14,9115217628755,10000,1,63
15,9115217638755,10000,1,63
16,9115217648755,10000,1,63
17,9115217658755,10000,1,63
18,9115217668755,10000,1,63
19,9115217678755,10000,1,63
20,9115217688755,10000,1,62
21,9115217698755,10000,1,63
22,9115217708755,10000,1,61
23,9115217718755,10000,1,63
24,9115217728755,10000,1,64
25,9115217738755,10000,1,62
26,9115217748755,10000,1,61
27,9115217758755,10000,1,61
28,9115217768755,10000,1,63
29,9115217778755,10000,1,65
30,9115217788755,10000,1,63
31,9115217798755,10000,1,63
32,9115217808755,10000,1,64
33,9115217818755,10000,1,67
34,9115217828755,10000,1,63
35,9115217838755,10000,1,63
36,9115217848755,10000,1,63
37,9115217858755,10000,1,63
38,9115217868755,10000,1,63
39,9115217878755,10000,1,63
40,9115217888755,10000,1,63
41,9115217898755,10000,1,63
42,9115217908755,10000,1,63
43,9115217918755,10000,1,63
44,9115217928755,10000,1,63
45,9115217938755,10000,1,61
46,9115217948755,10000,1,63
47,9115217958755,10000,1,64
48,9115217968755,10000,1,62
49,9115217978755,10000,1,65
50,9115217988755,10000,1,63
51,9115217998755,10000,1,63
52,9115218008755,10000,1,62
53,9115218018755,10000,1,64
54,9115218028755,10000,1,63
55,9115218038755,10000,1,62
56,9115218048755,10000,1,61
57,9115218058755,10000,1,61
58,9115218068755,10000,1,64
59,9115218078755,10000,1,63
60,9115218088755,10000,1,63
61,9115218098755,10000,1,60
62,9115218108755,10000,1,60
63,9115218118755,10000,1,61
64,9115218128755,10000,1,65
65,9115218138755,10000,1,63
66,9115218148755,10000,1,64
67,9115218158755,10000,1,62
68,9115218168755,10000,1,61
69,9115218178755,10000,1,62
70,9115218188755,10000,1,60
71,9115218198755,10000,1,61
72,9115218208755,10000,1,62
73,9115218218755,10000,1,62
74,9115218228755,10000,1,63
75,9115218238755,10000,1,64
76,9115218248755,10000,1,61
77,9115218258755,10000,1,62
78,9115218268755,10000,1,61
79,9115218278755,10000,1,62
80,9115218288755,10000,1,63
81,9115218298755,10000,1,62
82,9115218308755,10000,1,62
83,9115218318755,10000,1,63
84,9115218328755,10000,1,62
85,9115218338755,10000,1,63
86,9115218348755,10000,1,62
87,9115218358755,10000,1,64
88,9115218368755,10000,1,59
89,9115218378755,10000,1,58
90,9115218388755,10000,1,60
91,9115218398755,10000,1,63
92,9115218408755,10000,1,63
93,9115218418755,10000,1,63
94,9115218428755,10000,1,63
95,9115218438755,10000,1,63
96,9115218448755,10000,1,63
97,9115218458755,10000,1,63
98,9115218468755,10000,1,63
99,9115218478755,10000,1,63
100,9115218488755,10000,1,63
101,9115218498755,10000,1,63
102,9115218508755,10000,1,63
103,9115218518755,10000,1,63
104,9115218528755,10000,1,63
105,9115218538755,10000,1,63
106,9115218548755,10000,1,63
107,9115218558755,10000,1,63
108,9115218568755,10000,1,63
109,9115218578755,10000,1,63
110,9115218588755,10000,1,63
111,9115218598755,10000,1,63
112,9115218608755,10000,1,63
113,9115218618755,10000,1,63
114,9115218628755,10000,1,63
115,9115218638755,10000,1,63
116,9115218648755,10000,1,63
117,9115218658755,10000,1,63
118,9115218668755,10000,1,63
119,9115218678755,10000,1,63
120,9115218688755,10000,1,63
121,9115218698755,10000,1,63
122,9115218708755,10000,1,63
123,9115218718755,10000,1,63
124,9115218728755,10000,1,63
125,9115218738755,10000,1,63
126,9115218748755,10000,1,63
127,9115218758755,10000,1,63
128,9115218768755,10000,1,63
129,9115218778755,10000,1,63
130,9115218788755,10000,1,63
131,9115218798755,10000,1,63
132,9115218808755,10000,1,63
133,9115218818755,10000,1,63
134,9115218828755,10000,1,63
135,9115218838755,10000,1,63
136,9115218848755,10000,1,63
137,9115218858755,10000,1,63
138,9115218868755,10000,1,63
139,9115218878755,10000,1,63
140,9115218888755,10000,1,63
141,9115218898755,10000,1,63
142,9115218908755,10000,1,63
143,9115218918755,10000,1,63
144,9115218928755,10000,1,63
145,9115218938755,10000,1,63
146,9115218948755,10000,1,63
147,9115218958755,10000,1,63
148,9115218968755,10000,1,63
149,9115218978755,10000,1,63
150,9115218988755,10000,1,63
151,9115218998755,10000,1,63
152,9115219008755,10000,1,63
153,9115219018755,10000,1,63
154,9115219028755,10000,1,63
155,9115219038755,10000,1,63
156,9115219048755,10000,1,63
157,9115219058755,10000,1,63
158,9115219068755,10000,1,63
159,9115219078755,10000,1,63
160,9115219088755,10000,1,63
161,9115219098755,10000,1,63
162,9115219108755,10000,1,63
163,9115219118755,10000,1,63
164,9115219128755,10000,1,63
165,9115219138755,10000,1,63
166,9115219148755,10000,1,63
167,9115219158755,10000,1,63
168,9115219168755,10000,1,63
169,9115219178755,10000,1,63
170,9115219188755,10000,1,63
171,9115219198755,10000,1,63
172,9115219208755,10000,1,63
173,9115219218755,10000,1,63
