INFO https://10.0.4.1:5173/audience/src/worker/VideoDecoderWorker.ts?worker_file&type=module 128 🗑️ Post-drop: Dropped frame that is at least: 0 μs late, audio chunk's timestamp: 9115220148755, dropped frame's timestamp: 17066594, currentTimestampDiff: 9115203082161, baseTimestampDiff: 9115203055497, relative diff(current-base): 26664
INFO https://10.0.4.1:5173/audience/src/worker/VideoDecoderWorker.ts?worker_file&type=module 128 🗑️ Post-drop: Dropped frame that is at least: 0 μs late, audio chunk's timestamp: 9115220148755, dropped frame's timestamp: 17099933, currentTimestampDiff: 9115203082161, baseTimestampDiff: 9115203055497, relative diff(current-base): 26664
INFO https://10.0.4.1:5173/audience/src/worker/VideoDecoderWorker.ts?worker_file&type=module 128 🗑️ Post-drop: Dropped frame that is at least: 0 μs late, audio chunk's timestamp: 9115220238755, dropped frame's timestamp: 17166632, currentTimestampDiff: 9115203072123, baseTimestampDiff: 9115203055497, relative diff(current-base): 16626
INFO https://10.0.4.1:5173/audience/src/worker/VideoDecoderWorker.ts?worker_file&type=module 128 🗑️ Post-drop: Dropped frame that is at least: 0 μs late, audio chunk's timestamp: 9115220238755, dropped frame's timestamp: 17199903, currentTimestampDiff: 9115203072123, baseTimestampDiff: 9115203055497, relative diff(current-base): 16626
INFO https://10.0.4.1:5173/audience/src/worker/VideoDecoderWorker.ts?worker_file&type=module 128 🗑️ Post-drop: Dropped frame that is at least: 0 μs late, audio chunk's timestamp: 9115220328755, dropped frame's timestamp: 17266589, currentTimestampDiff: 9115203062166, baseTimestampDiff: 9115203055497, relative diff(current-base): 6669
INFO https://10.0.4.1:5173/audience/src/worker/VideoDecoderWorker.ts?worker_file&type=module 128 🗑️ Post-drop: Dropped frame that is at least: 0 μs late, audio chunk's timestamp: 9115220328755, dropped frame's timestamp: 17299912, currentTimestampDiff: 9115203062166, baseTimestampDiff: 9115203055497, relative diff(current-base): 6669
INFO https://10.0.4.1:5173/audience/src/worker/VideoDecoderWorker.ts?worker_file&type=module 128 🗑️ Post-drop: Dropped frame that is at least: 0 μs late, audio chunk's timestamp: 9115220448755, dropped frame's timestamp: 17366592, currentTimestampDiff: 9115203082163, baseTimestampDiff: 9115203055497, relative diff(current-base): 26666
INFO https://10.0.4.1:5173/audience/src/worker/VideoDecoderWorker.ts?worker_file&type=module 128 🗑️ Post-drop: Dropped frame that is at least: 0 μs late, audio chunk's timestamp: 9115220448755, dropped frame's timestamp: 17399921, currentTimestampDiff: 9115203082163, baseTimestampDiff: 9115203055497, relative diff(current-base): 26666
INFO https://10.0.4.1:5173/audience/src/worker/VideoDecoderWorker.ts?worker_file&type=module 128 🗑️ Post-drop: Dropped frame that is at least: 0 μs late, audio chunk's timestamp: 9115220538755, dropped frame's timestamp: 17466576, currentTimestampDiff: 9115203072179, baseTimestampDiff: 9115203055497, relative diff(current-base): 16682
INFO https://10.0.4.1:5173/audience/src/worker/VideoDecoderWorker.ts?worker_file&type=module 128 🗑️ Post-drop: Dropped frame that is at least: 0 μs late, audio chunk's timestamp: 9115220538755, dropped frame's timestamp: 17499925, currentTimestampDiff: 9115203072179, baseTimestampDiff: 9115203055497, relative diff(current-base): 16682
