Chunk Index,Jitter (ms)
0,0
1,8.5
2,7.788880963698615
3,8.514693182963201
4,8.423775875461075
5,9.463379711052259
6,9.3917028079392
7,9.245776062613674
8,9.105689443799058
9,9.00222194794152
10,8.998622484112234
11,9.003085890713002
12,9.253177928428045
13,9.254066949295366
14,9.797958971132712
15,9.733760514313058
16,9.609323615427922
17,9.557654808168099
18,9.71961491662215
19,9.676776322722356
20,9.865306028631284
21,9.871592936676329
22,10.024355972600256
23,10.028778035677572
24,9.980300596675432
25,9.823667231223912
26,9.780022189095709
27,9.978292766330936
28,9.885912820518246
29,9.785533540214692
30,9.753998086326146
31,9.802692152541566
32,9.774688551141105
33,9.731516949855697
34,9.706467442076011
35,9.749643868139778
36,9.75275054383107
37,9.762980563008625
38,9.765764241282149
39,9.862523764229925
40,9.84157675154614
41,9.839067854010747
42,9.826235013350123
43,9.802807828490469
44,9.836942212840608
45,9.815403965678223
46,9.82361416187793
47,9.803782397909266
48,9.811297451626784
49,9.811849978469912
50,9.862764588917706
51,9.828766950300205
52,9.815274965150463
53,9.783598155430393
54,9.788608660281207
55,9.75902251294479
56,9.743241140525964
57,9.733854279979559
58,9.719093945946558
59,9.710303805751911
60,9.712087515716002
61,9.737354723081715
62,9.710342596343981
63,9.752391032940332
64,9.726849316872146
65,9.692186320214253
66,9.695244830965747
67,9.717317239097397
68,9.706228931320997
69,9.726977003810232
70,9.70429689869167
71,9.695319922264648
72,9.685696817333552
73,9.663220505257858
74,9.735835294872697
75,9.725633662569454
76,9.679725313181187
77,9.68220372815665
78,9.716803972623774
79,9.707085041349957
80,9.711867894033563
81,9.69207652736268
82,9.68478371281168
83,9.67619164791894
84,9.722559647025333
85,9.71427946516426
86,9.69651793348265
87,9.688584650022992
88,9.670104463672617
89,9.65427686201277
90,9.646035918247392
91,9.67618439383213
92,9.668251332310284
93,9.67278714884182
94,9.665175801230834
95,9.65924980372872
96,9.661944550369775
97,9.73210507655758
98,9.724749769835192
99,9.701546268507922
100,9.694439571831927
101,9.732623095857996
102,9.717287497679836
103,9.68839588336993
104,9.68185998134721
105,9.67470193859065
106,9.669560126884146
107,9.654646102163698
108,9.668758547203508
109,9.662233713307629
110,9.666007550806205
111,9.65194264442265
112,9.646845787301748
113,9.649441781011678
114,9.68413822088912
115,9.6782052856165
116,9.672850123554456
117,9.675372177540021
118,9.687541330485809
119,9.681852296378457
120,9.668531427566926
121,9.680921262750035
122,9.675056360525815
123,9.663198556769629
124,9.657507753038562
125,9.660865671501785
126,9.655347867968551
127,9.709036041717788
128,9.696847138137603
129,9.669536743215904
130,9.66430302641751
131,9.66718911858796
132,9.655540618683212
133,9.666426293219507
134,9.661582315516759
135,9.656959477469133
136,9.652251817856254
137,9.647170331248743
138,9.643181139945478
139,9.632015068806432
140,9.635147878685235
141,9.606903802707157
142,9.58252235613639
143,9.578259526425231
144,9.589143683119232
145,9.584989359257342
146,9.58811622734704
147,9.584070646306643
148,9.594452100203709
149,9.590506880359468
150,9.626355756132957
151,9.616663656141165
152,9.612541646043466
153,9.584444180438108
154,9.574680450187627
155,9.571515309784745
156,9.567582899629333
157,9.585373561645655
158,9.57110794805639
159,9.557374034613273
160,9.553739988316671
161,9.556839483717564
162,9.55329181332925
163,9.570340967509164
164,9.572849577623836
165,9.575632344372888
166,9.578079692671228
167,9.594438626153192
168,9.590980409760279
169,9.582105583056597
170,9.579111595247658
171,9.575544329999854
172,9.567464105372858
173,9.563973016756163
174,9.587485039766955
175,9.579046681720397
176,9.571018341680231
177,9.567712624131874
178,9.570378652955045
179,9.567144135716784
180,9.589632487742263
181,9.586449398804353
182,9.578544484292829
183,9.575425321366469
184,9.572092379416713
185,9.57477826229476
186,9.566807555308552
187,9.569431299276873
188,9.566283887067508
189,9.563614101449328
190,9.555910446814108
191,9.553291624323785
192,9.550317762125328
193,9.558553907947493
194,9.555636591250051
195,9.558093055476226
196,9.555233193553375
197,9.56924644380609
198,9.561983555038703
199,9.55091095131768
200,9.548190477131755
201,9.537064149357596
202,9.530304958988594
203,9.527539304054926
204,9.55471920735869
205,9.551982095713388
206,9.541406463571692
207,9.538713551261397
208,9.536371306362724
209,9.533728168409024
210,9.553291599354194
211,9.550683595312508
212,9.548245495536078
213,9.541540028335275
214,9.535001700915002
215,9.532523203656933
216,9.529887065342352
217,9.537428649290097
218,9.530797238146569
219,9.528637783887515
220,9.526128185148098
221,9.538915547836018
222,9.540885411735342
