Index,RTT (μs),CWND (B),Bytes In Flight (B)
955,387,40960,220
956,389,40960,0
957,389,40960,33
958,389,40960,1474
959,389,40960,2915
960,389,40960,3239
961,433,40960,0
962,433,40960,104
963,433,40960,200
964,414,40960,0
965,414,40960,33
966,414,40960,1474
967,414,40960,2915
968,414,40960,3026
969,463,40960,0
970,463,40960,95
971,463,40960,190
972,435,40960,0
973,435,40960,105
974,435,40960,201
975,421,40960,0
976,421,40960,33
977,421,40960,1474
978,421,40960,2915
979,421,40960,3173
980,421,40960,3197
981,472,40960,0
982,472,40960,94
983,472,40960,190
984,439,40960,0
985,439,40960,92
986,414,40960,0
987,414,40960,33
988,414,40960,1474
989,414,40960,2915
990,414,40960,3156
991,414,40960,3180
992,473,40960,0
993,473,40960,94
994,451,40960,0
995,451,40960,93
996,426,40960,0
997,426,40960,93
998,426,40960,185
999,441,40960,0
1000,441,40960,32
1001,441,40960,1473
1002,441,40960,2541
1003,441,40960,2565
1004,574,40960,0
1005,574,40960,90
1006,574,40960,183
1007,551,40960,93
1008,564,40960,0
1009,564,40960,91
1010,564,40960,183
1011,521,40960,0
1012,521,40960,32
1013,521,40960,1473
1014,521,40960,2914
1015,521,40960,4355
1016,521,40960,4671
1017,521,40960,4695
1018,536,40960,0
1019,536,40960,93
1020,536,40960,187
1021,494,40960,0
1022,494,40960,32
1023,494,40960,1473
1024,494,40960,2914
1025,494,40960,3620
1026,494,40960,3644
1027,522,40960,0
1028,522,40960,96
1029,522,40960,190
1030,484,40960,0
1031,484,40960,93
1032,457,40960,0
1033,457,40960,94
1034,457,40960,126
1035,457,40960,1567
1036,457,40960,3008
1037,457,40960,3497
1038,457,40960,3521
1039,440,40960,3395
1040,488,40960,0
1041,488,40960,95
1042,488,40960,190
1043,459,40960,0
1044,459,40960,102
1045,436,40960,0
1046,436,40960,32
1047,436,40960,1473
1048,436,40960,2914
1049,436,40960,3678
1050,492,40960,0
1051,492,40960,95
1052,492,40960,190
1053,464,40960,0
1054,464,40960,95
1055,464,40960,190
1056,435,40960,0
1057,435,40960,32
1058,435,40960,1473
1059,435,40960,2914
1060,435,40960,3432
1061,435,40960,3456
1062,477,40960,0
1063,477,40960,95
1064,477,40960,190
1065,445,40960,0
1066,445,40960,32
1067,445,40960,1473
1068,445,40960,2914
1069,445,40960,3609
1070,445,40960,3633
1071,476,40960,0
1072,476,40960,95
1073,450,40960,0
1074,450,40960,95
1075,427,40960,0
1076,427,40960,97
1077,427,40960,192
1078,408,40960,0
1079,408,40960,32
1080,408,40960,1473
1081,408,40960,2914
1082,408,40960,3593
1083,446,40960,0
1084,446,40960,95
1085,446,40960,193
1086,423,40960,0
1087,423,40960,32
1088,423,40960,1473
1089,423,40960,2914
1090,423,40960,3603
1091,423,40960,3627
1092,447,40960,0
1093,447,40960,95
1094,447,40960,189
1095,425,40960,0
1096,425,40960,94
1097,398,40960,0
1098,398,40960,92
1099,398,40960,187
1100,387,40960,0
1101,387,40960,32
1102,387,40960,1473
1103,387,40960,2812
1104,397,40960,0
1105,397,40960,102
1106,397,40960,210
1107,377,40960,0
1108,377,40960,95
1109,377,40960,127
1110,377,40960,1568
1111,377,40960,3009
1112,377,40960,3756
1113,377,40960,3780
1114,357,40960,3653
1115,357,40960,3748
1116,346,40960,0
